,nuc,aexp,nd,ns,age,asexp,la,ld
11159,3.69491525423729,18,18,1,28.084745762711897,13.0,1253,2926.0
11271,15.1176470588235,261,7,3,44.23529411764712,0.0003583661023559,302,1450.0
10108,30.490000000000002,23,4,1,99.0588235294118,0.0,1939,1450.0
11258,22.7777777777778,46,5,7,50.6111111111111,0.2074845832228719,21,2926.0
11301,12.1,262,5,4,68.6,0.140625002153683,799,2926.0
10089,30.490000000000002,234,7,2,11.5172413793103,0.520590008959613,1760,1450.0
11370,10.5833333333333,20,8,2,15.166666666666698,1.74989223480225,1089,1006.0
10112,30.490000000000002,24,11,1,14.7857142857143,15.0,2086,588.0
11334,16.7096774193548,105,3,7,29.3225806451613,0.0680074062022842,733,2926.0
11386,21.5686274509804,55,5,9,43.1372549019608,0.149693682006125,345,2926.0
11435,0.882352941176471,261,7,1,30.1176470588235,145.0,3077,2926.0
11475,3.88888888888889,140,10,3,85.0,2.08933637325172e-24,515,2926.0
11578,9.57894736842105,39,9,3,83.4736842105263,8.907960197187472e-17,376,1450.0
10225,30.490000000000002,23,10,1,34.448979591836704,23.0,2006,749.0
11346,16.1,9,1,2,76.3,0.0898628234863281,1407,1450.0
10740,2.46666666666667,56,1,1,3.845238095238095,2.89780591466001e-16,1531,1006.0
10916,30.490000000000002,1,11,2,7.4482758620689715,1.0,2131,749.0
11304,30.490000000000002,23,14,1,21.0877192982456,22.0,2045,1364
11390,30.490000000000002,91,1,1,0.0,78.0,2114,1006.0
