,nuc,aexp,nd,ns,age,asexp,la,ld
9557,2.51923076923077,16,17,1,4.78846153846154,16.0,1241.1303479671478,152
9558,1.35,2,9,1,3.65,0.0,119.60546875,27
9561,1.21052631578947,35,14,2,30.8157894736842,1.04305217973888e-06,271.46353673934937,620
9564,1.32142857142857,38,21,2,22.46428571428569,1.04309219750576e-06,178.4228515625,1588
9579,23.357142857142897,4,16,10,212.67857142857105,0.111,342.9937205314636,45
9582,26.2727272727273,0,16,7,8.42424242424242,0.0,69.4814453125,1
9586,11.6818181818182,1423,3,2,99.4545454545455,4.47037500350727e-08,635.27099609375,1807
9597,25.75,212,8,7,68.5833333333333,8.49985975231409e-06,41.498046875,36
9606,1.34146341463415,2,12,1,15.512195121951196,2.0,338.2255859375,680
9616,3.76,41,22,2,11.84,0.6157268742094859,974.3487095832824,911
9617,2.57142857142857,1,8,2,9.0,0.5,560.3715411424637,203
9630,1.23529411764706,1,5,2,6.47058823529412,0.5,860.4681372642517,342
9655,1.1,2,2,2,4.8,1.0,435.459135890007,161
9680,2.3454545454545497,12,18,1,12.2181818181818,12.0,1025.9117684960363,993
9685,2.2380952380952404,2,4,2,0.952380952380952,1.0,817.3906669616699,45
9704,2.04615384615385,178,19,2,14.892307692307696,9.54228092790054e-41,138.54636085033417,971
9711,31.125,96,10,5,206.4375,0.8483866871728729,355.98344326019287,95
9719,39.2,40,3,2,4.4,0.8121487846665331,128.4932918548584,120
9750,34.3793103448276,47,10,2,64.8275862068966,0.812148784668317,206.49041748046875,293
9753,4.2222222222222205,0,2,2,2.0,0.0,342.90954411029816,436
9763,3.14285714285714,9,9,1,18.1428571428571,2.0,283.95833218097687,209
9781,12.5714285714286,34,22,11,7.047619047619048,1.97858181965619e-18,19.837890625,417
9812,47.7272727272727,0,5,2,3.7272727272727297,0.0,632.383430480957,2
9822,2.5,1,3,1,1.125,1.0,660.4940510392189,13
9824,2.42857142857143,184,12,1,9.0,44.0,287.45686435699463,723
9836,4.75675675675676,190,17,1,17.108108108108098,79.0,345.9326801300049,411
9844,1.5,35,2,2,1.375,2.3283064365387004e-10,214.48792934417725,182
9862,22.67307692307689,49,22,7,8.846153846153848,0.166258846584701,33.8603515625,610
9872,0.6190476190476191,0,11,1,4.57142857142857,0.0,1476.944091796875,0
9877,1.35714285714286,188,7,1,1.7857142857142905,47.0,405.4753022789955,745
9892,4.16666666666667,5,2,1,6.33333333333333,5.0,228.99973726272583,121
9900,9.0,192,3,2,10.8,2.8312206268310547e-05,78,3
9909,1.3913043478260902,0,14,1,9.82608695652174,0.0,136.980024933815,39
9910,0.4285714285714289,0,4.5,1,2.14285714285714,0.0,144,5
9911,1.47826086956522,0,10,2,4.73913043478261,0.0,104.5,149
9942,4.46875,206,10,1,7.53125,94.0,540.4572167396545,454
9949,1.95454545454545,1429,3,2,23.4545454545455,4.47037500350727e-08,439.7890625,365
9963,5.22222222222222,0,4,2,4.33333333333333,0.0,101.4937822818756,14
9970,4.85714285714286,1,5,2,6.0,1.0,347.99324798583984,7
9979,3.9583333333333295,196,19,1,19.5833333333333,55.0,238.99415802955627,305
9982,4.375,0,12,1,5.03571428571429,0.0,285.30127251148224,785
10006,2.35106382978723,201,29,2,20.6276595744681,9.542280927900942e-41,150.609375,1167
10008,8.58333333333333,133,5,2,15.25,0.290101290072471,108.45875608921052,57
10017,2.61666666666667,16,20,1,19.8166666666667,13.0,178.2900390625,1060
10029,37.4117647058824,1335,5,2,99.7647058823529,2.6045142923439913e-08,87.931640625,373
10054,29.755102040816308,25,15,5,241.91836734693905,0.240336085188929,335.3916015625,551
10064,2.68965517241379,205,15,2,3.68965517241379,9.542280927900942e-41,272.9980946779251,389
10089,13.7586206896552,234,7,4,11.5172413793103,0.520590008959613,342.407470703125,166
10092,5.2,22,6,1,5.13333333333333,13.0,356.081298828125,5
10093,4.34615384615385,74,10,1,8.23076923076923,21.0,220.23583984375,56
10094,22.4285714285714,10,4,1,22.952380952381,7.0,283.9641360640526,31
10096,2.0,3,4,1,4.365234375,3.0,320,49
10105,0.181818181818182,21,7,1,2.45454545454545,3.0,428.4488232731819,118
10108,1.58823529411765,23,4,1,99.0588235294118,0.0,322.18896484375,173
10109,31.2,139,2,1,10.8,33.0,261.90087890625,11
10112,5.892857142857139,24,11,1,14.7857142857143,15.0,368.4323698878288,124
10118,3.75,2,5,1,25.875,0.0,331.9736511707306,383
10143,18.1875,25,19,4,1.15625,0.0833323039153173,99.45166015625,4
10161,2.1666666666666696,5,1,1,12.0,4.0,40.49988096952438,46
10163,3.38461538461538,0,5,1,177.07692307692295,0.0,438.9806852340698,215
10189,12.0,11,4,2,2.4,0.00732421875,88.98046875,20
10192,3.59090909090909,77,12,1,2.2727272727272703,24.0,787.908447265625,73
10193,3.63636363636364,4,13,1,18.772727272727305,4.0,283.7982845902443,111
10196,91.0,1340,1,1,0.0,78.0,167.9966492652893,50
10201,21.1538461538462,100,4,1,3.98674832857572,65.0,1807,161
10209,2.9,13,3,1,4.3,10.0,399.8630023002625,51
10210,35.625,1,6,4,108.75,0.25,98.49269807338716,32
10217,6.48571428571429,30,11,2,11.0571428571429,0.9999999916180968,1162.15234375,165
10225,4.04081632653061,23,10,1,34.448979591836704,23.0,1248.4359738826752,527
10250,2.0,25,3,1,7.2,0.0,218.4697265625,26
10257,9.44444444444444,0,3,1,86.5,0.0,319.7666015625,2480
10258,6.325,29,18,2,11.725,0.374505935236812,263.9607880115509,417
10319,3.93333333333333,7,9,1,2.2666666666666697,7.0,354.3837890625,45
10325,1.6,2,5,1,63.9333333333333,0.0,497.8845868706703,33
10327,34.25,9,5,4,20.0,0.4586982727050779,35.989013671875,82
10376,1.88888888888889,50,5,2,14.2222222222222,0.0002442291006392,355.9975817203522,21
10380,4.56,30,14,3,15.6,0.166647119101405,136.259765625,13
10403,26.6923076923077,67,10,3,20.61538461538461,0.3780150138777311,101.99994230270386,287
10447,6.0,87,4,1,56.75,1.0,351.4588854312897,639
10470,19.0294117647059,10,7,2,0.0294117647058824,0.0,271.303248167038,1
10483,6.22222222222222,5,6,4,56.8888888888889,0.3330078125,342.9613008499145,5
10490,0.5957446808510639,72,18,1,6.4893617021276615,10.0,114.408203125,220
10577,23.8333333333333,7,4,2,26.6666666666667,0.0703125,90.99976164102554,36
10740,2.46666666666667,56,6,3,46.9333333333333,2.89780591466001e-16,157.904296875,46
10741,31.2,76,3,2,113.4,1.90734886040826e-06,156.45263671875,1773
10753,22.25,0,4,3,67.375,0.0,101.47189712524414,32
10818,20.514285714285705,61,12,4,16.1142857142857,5.84351086181791e-11,32.21630859375,87
10893,15.0,28,5,5,51.53846153846151,0.370092917766555,36.47412109375,35
10900,11.75,68,6,6,126.2,0.111372480389228,103.41552734375,162
10916,2.06896551724138,1,11,2,7.4482758620689715,1.0,723.30712890625,160
10958,8.80952380952381,239,7,1,42.5238095238095,91.0,426.9817198514938,259
10996,5.63636363636364,119,9,1,19.5454545454545,50.0,355.99925911426544,206
11022,18.0434782608696,74,7,5,77.0434782608696,0.08064,74.465576171875,356
11104,9.14285714285714,28,7,2,18.2857142857143,1.20751759037375,404.9940458536148,136
11137,21.857142857142897,2,3,1,96.2857142857143,1.0,357.9980640411377,50
11148,2.58536585365854,17,15,1,33.97675325812367,12.0,426,204
11151,26.8235294117647,26,5,3,4.0,0.0062067019380686,111.498046875,167
11156,2.63333333333333,22,16,1,21.4333333333333,21.0,652.4071550369263,517
11159,3.69491525423729,18,18,1,28.084745762711897,13.0,347.9287109375,216
11249,5.857142857142861,824,5,1,42.1428571428571,4.0,287.48053646087646,315
11268,8.368421052631579,2,6,1,64.8421052631579,0.0,433.9203977584839,844
11271,15.1176470588235,261,7,3,44.23529411764712,0.0003583661023559,89.97265625,94
11278,4.66666666666667,90,4,1,16.533333333333303,5.0,283.99817341566086,323
11301,12.1,262,5,4,68.6,0.140625002153683,126.8564453125,2
11304,1.87719298245614,23,14,1,2.0686387848435768,22.0,2045,1364
11334,16.7096774193548,105,12,7,29.3225806451613,0.0680074062022842,36.350830078125,159
11346,16.1,9,10,4,76.3,0.0898628234863281,74.4580078125,193
11386,21.5686274509804,55,16,9,43.1372549019608,0.149693682006125,40.47265625,706
11389,11.25,17,1,1,131.833333333333,12.0,347.49231708049774,102
11390,0.0,91,1,1,0.0,78.0,1335.8515625,0
11391,1.6666666666666698,92,1,1,5.66666666666667,6.0,286.49329924583435,549
11422,14.666666666666698,294,5,3,45.5833333333333,0.0018289907738534,39.494384765625,43
11475,3.88888888888889,140,10,3,85.0,2.08933637325172e-24,212.97927111387253,185
11496,2.19047619047619,35,3,1,22.619047619047603,30.0,928.4970210194588,198
11578,9.57894736842105,39,9,3,83.4736842105263,8.907960197187472e-17,106.44921875,197
11616,4.64285714285714,150,8,1,28.642857142857103,74.0,660.4970432519913,80
