,nuc,arexp,nd,ns,age,la,ld
11376,,,,,,,
11385,137.0,201.5,1,2,5.0,257,20
11390,,,,,,,
11391,,,,,,,
11398,,,,,,,
11395,,,,,,,
11437,,,,,,,
11454,,,,,,,
11455,,,,,,,
11456,,,,,,,
11467,,,,,,,
11513,,,,,,,
11516,,,,,,,
11519,,,,,,,
11517,,,,,,,
11526,,,,,,,
11528,9.111111111111107,21.0,3,2,137.222222222222,378,14
11530,,,,,,,
11572,,,,,,,
11585,,,,,,,
11614,,,,,,,
11620,,,,,,,
11663,,,,,,,
11643,,,,,,,
11680,,,,,,,
11703,,,,,,,
11733,31.5,42.0,3,2,62.25,267,25
11725,,,,,,,
11750,,,,,,,
11761,,,,,,,
11779,,,,,,,
11816,,,,,,,
11781,,,,,,,
11817,,,,,,,
11820,,,,,,,
11823,,,,,,,
11849,,,,,,,
11858,,,,,,,
11861,,,,,,,
11874,,,,,,,
11877,,,,,,,
11878,,,,,,,
11880,,,,,,,
11938,,,,,,,
11949,,,,,,,
11965,,,,,,,
11975,,,,,,,
12000,,,,,,,
10801,,,,,,,
11882,,,,,,,
10790,,,,,,,
9651,,,,,,,
10407,,,,,,,
10245,,,,,,,
10452,,,,,,,
10630,,,,,,,
11172,,,,,,,
11591,,,,,,,
11532,,,,,,,
11593,,,,,,,
11594,,,,,,,
11639,,,,,,,
11953,,,,,,,
10428,,,,,,,
10625,8.52631578947368,11.0,7.5,1,3.73684210526316,1061,80
10619,,,,,,,
9904,7.80952380952381,68.0,4,2,64.04761904761911,208,203
10228,130.583333333333,72.0,7.0,3,30.5833333333333,312,83
11510,,,,,,,
11047,,,,,,,
11126,,,,,,,
11341,,,,,,,
10321,138.166666666667,118.0,3,2,26.857142857142897,268,19
11051,,,,,,,
10999,,,,,,,
11940,51.0,15.0,1,2,39.2727272727273,679,2
10650,117.111111111111,247.833333333334,5,2,39.6521739130435,226,77
9896,,,,,,,
10809,7.7,4.0,5,2,14.6153846153846,243,143
11087,,,,,,,
10841,98.0666666666667,6.0,7.5,2,3.8,271,9
9804,,,,,,,
10137,,,,,,,
10419,,,,,,,
11027,,,,,,,
11328,107.666666666667,4.66666666666667,2,2,8.2,82,1
10757,,,,,,,
11255,25.0,4.0,12.5,2,0.8660714285714285,191,67
11355,179.8,1.0,7.5,2,3.05555555555556,483,245
11886,,,,,,,
11401,,,,,,,
11967,,,,,,,
11468,,,,,,,
10405,,,,,,,
10368,,,,,,,
11605,9.4,0.0,3,3,18.7,520,4.5
