,nuc,arexp,ent,ns,age,asexp,la,ld,target
172,17.2,0.0,2.14,2.0,73.0,0.0,272.0,55.0,True
173,11.3,9.0,3.03,2.0,13.0,1.58,33.0,26.0,False
174,5.7,3681.16,2.72,2.0,111.6,0.99,233.0,7.0,False
175,23.18,3711.13,2.7,2.0,65.27,0.99,138.0,9.0,False
176,29.0,78.5,2.96,3.0,140.67,0.0,145.0,98.0,False
177,1.91,1.0,3.01,1.0,0.0,1.0,195.0,61.0,True
178,20.8,0.0,2.73,2.0,450.0,0.0,111.0,13.0,True
179,6.64,3854.15,2.88,3.0,7.64,0.5,74.0,31.0,False
180,233.58,3966.13,3.09,3.0,44.58,0.46,369.0,122.0,False
181,11.57,0.0,2.27,2.0,120.0,0.0,87.0,22.0,True
182,45.33,1.0,1.48,2.0,76.67,1.0,18.0,9.0,True
183,62.33,3.0,1.45,2.0,2.67,1.62,65.0,42.0,False
184,230.85,4115.9,3.42,3.0,1.23,0.46,409.0,0.0,False
185,1.31,15.0,3.93,1.0,0.94,15.0,436.0,501.0,False
186,42.0,4130.72,3.03,2.0,0.0,0.0,62.0,12.0,True
187,1.47,4174.63,3.25,2.0,0.0,0.87,207.0,203.0,False
188,19.75,1.0,1.4,2.0,37.0,0.5,122.0,10.0,True
189,14.67,0.0,3.54,1.0,30.78,0.0,674.0,145.0,True
190,60.8,4357.42,3.37,2.0,163.2,0.13,120.0,51.0,False
191,6.06,6.0,4.06,1.0,0.89,6.0,42.0,38.0,False
192,20.23,8.0,4.33,2.0,508.07,1.01,829.0,94.0,False
193,5.1,4260.41,3.29,3.0,25.95,0.5,610.0,39.0,False
194,2.22,72.0,2.2,3.0,0.44,0.35,167.0,125.0,False
195,1.85,25.0,4.07,1.0,154.26,17.0,1001.0,306.0,False
196,166.76,4.0,3.59,4.0,0.71,0.33,1212.0,0.0,False
197,6.31,8.0,3.12,1.0,183.23,8.0,166.0,84.0,False
198,7.27,14.5,2.8,2.0,392.82,0.97,94.0,75.0,False
199,1.0,149.83,3.11,2.0,4.8,1.0,539.0,3.0,False
200,0.0,3.0,2.94,2.0,0.0,1.38,1074.0,0.0,False
201,2.0,7.0,1.5,2.0,150.67,1.02,1.0,3.0,False
202,48.65,13.5,3.07,2.0,180.88,1.0,501.0,102.0,False
203,1.28,123.0,5.29,1.0,22.33,34.0,78.0,0.0,False
204,13.16,6.0,4.25,3.0,9.65,0.84,323.0,115.0,False
205,7.93,0.0,3.67,4.0,369.93,0.0,48.0,46.0,True
206,1.79,8.0,3.57,1.0,5.58,8.0,251.0,29.0,False
207,0.45,170.0,4.06,2.0,40.82,1.51,1120.0,125.0,False
208,5.0,202.0,2.98,3.0,67.18,0.8,12.0,25.0,False
209,15.88,20.17,2.39,2.0,91.88,0.08,402.0,63.0,False
210,18.57,21.17,2.19,2.0,26.71,0.08,48.0,35.0,False
211,7.22,0.0,2.86,2.0,223.11,0.0,218.0,37.0,True
212,2.0,156.0,3.17,2.0,11.16,0.89,362.0,134.0,False
213,5.0,0.0,2.04,2.0,252.2,0.0,79.0,16.0,True
214,0.0,7.0,3.42,2.0,0.0,1.34,811.0,0.0,True
215,6.31,0.0,3.13,1.0,33.69,0.0,216.0,111.0,True
216,1.0,1.0,4.17,1.0,0.0,1.0,18.0,18.0,True
217,9.0,0.0,3.05,2.0,11.5,0.0,588.0,1.0,True
218,17.04,213.33,3.47,4.0,8.12,0.58,752.0,92.0,False
219,16.62,236.83,3.43,2.0,0.94,1.0,702.0,11.0,False
220,26.5,68.0,1.51,2.0,0.0,1.0,214.0,175.0,False
221,10.88,69.0,1.22,2.0,52.12,1.0,14.0,301.0,False
222,15.87,0.0,3.46,3.0,34.13,0.0,745.0,288.0,True
223,1.2,84.0,1.38,2.0,21.2,0.5,75.0,155.0,False
224,30.43,193.0,5.19,3.0,6.41,0.82,337.0,495.0,False
225,185.0,0.0,3.21,2.0,24.47,0.0,1088.0,12.0,True
226,0.07,128.5,3.81,1.0,0.0,106.0,14.0,14.0,False
227,24.16,113.0,4.1,4.0,409.37,0.33,28.0,35.0,False
228,4.25,303.83,3.02,2.0,90.25,1.0,582.0,196.0,False
229,17.5,310.33,1.86,2.0,1.0,1.0,33.0,33.0,False
230,10.26,53.25,4.36,2.0,8.35,0.94,186.0,139.0,False
231,33.4,58.0,2.36,3.0,167.0,0.0,199.0,2.0,False
232,22.8,25.5,2.35,2.0,388.6,0.98,335.0,111.0,False
233,0.07,325.83,4.64,1.0,1.68,77.0,998.0,1.0,False
234,2.67,1715.67,1.53,2.0,47.56,1.0,291.0,5.0,False
235,3.67,380.75,1.61,2.0,68.33,1.51,238.0,21.0,False
236,3.92,387.75,3.87,3.0,25.28,0.83,188.0,107.0,False
237,1.67,198.0,2.0,2.0,10.33,1.39,371.0,19.0,False
238,140.89,4388.03,3.36,4.0,0.65,0.32,243.0,88.0,False
239,8.43,0.0,2.67,2.0,169.86,0.0,214.0,13.0,True
240,26.55,2435.21,4.25,3.54,126.9,0.49,86.13,69.88,False
241,25.82,2419.4,4.19,3.49,123.94,0.5,87.91,70.36,False
242,3.27,1936.4,2.37,2.1,33.67,0.96,142.24,84.99,False
243,7.51,2027.21,2.71,2.36,50.64,0.87,132.03,82.24,False
244,10.46,2090.34,2.95,2.54,62.44,0.81,124.93,80.33,False
245,21.13,2319.03,3.81,3.2,105.18,0.6,99.2,73.4,False
246,8.08,2039.39,2.76,2.39,52.92,0.86,130.66,81.87,False
247,5.33,1980.56,2.54,2.22,41.92,0.92,137.28,83.65,False
248,11.58,2114.38,3.04,2.61,66.94,0.79,122.22,79.6,False
249,13.37,2152.82,3.18,2.72,74.12,0.75,117.9,78.43,False
250,33.93,2593.23,4.84,3.99,156.43,0.34,68.36,65.1,False
251,30.83,2526.84,4.59,3.8,144.02,0.4,75.83,67.11,False
252,30.48,2519.3,4.56,3.78,142.61,0.41,76.67,67.34,False
253,32.57,2564.01,4.73,3.91,150.97,0.36,71.65,65.98,False
254,26.67,2437.78,4.26,3.54,127.38,0.48,85.84,69.8,False
255,31.41,2539.13,4.64,3.83,146.32,0.39,74.44,66.73,False
256,10.11,2082.96,2.92,2.52,61.06,0.82,125.76,80.55,False
257,27.63,2458.26,4.33,3.6,131.21,0.46,83.54,69.18,False
258,18.29,2258.16,3.58,3.02,93.81,0.65,106.05,75.24,False
259,30.83,2526.78,4.59,3.8,144.01,0.4,75.83,67.11,False
260,31.84,2548.49,4.67,3.86,148.07,0.38,73.39,66.45,False
261,27.98,2465.78,4.36,3.62,132.61,0.46,82.69,68.96,False
262,26.37,2431.36,4.23,3.52,126.18,0.49,86.57,70.0,False
263,14.75,2182.22,3.29,2.81,79.61,0.73,114.59,77.54,False
264,10.39,2088.82,2.94,2.54,62.16,0.82,125.1,80.37,False
265,25.9,2421.23,4.19,3.49,124.29,0.5,87.71,70.31,False
266,8.4,2046.26,2.78,2.41,54.2,0.86,129.89,81.66,False
267,30.54,2520.57,4.57,3.78,142.85,0.41,76.53,67.3,False
268,27.53,2456.12,4.32,3.6,130.8,0.47,83.78,69.25,False
269,16.18,2212.94,3.41,2.89,85.35,0.7,111.14,76.61,False
270,30.43,2518.25,4.56,3.77,142.42,0.41,76.79,67.37,False
271,30.08,2510.81,4.53,3.75,141.03,0.41,77.63,67.59,False
272,15.57,2199.79,3.36,2.86,82.9,0.71,112.62,77.01,False
273,30.9,2528.32,4.6,3.8,144.3,0.4,75.66,67.06,False
274,7.18,2020.14,2.69,2.34,49.32,0.88,132.82,82.45,False
275,31.98,2551.38,4.68,3.87,148.61,0.38,73.07,66.36,False
276,27.01,2444.87,4.28,3.56,128.7,0.48,85.05,69.59,False
277,4.14,1954.92,2.44,2.15,37.13,0.94,140.16,84.43,False
278,32.7,2566.88,4.74,3.91,151.51,0.36,71.32,65.89,False
279,26.46,2433.15,4.24,3.53,126.51,0.49,86.37,69.94,False
280,5.34,1980.68,2.54,2.22,41.95,0.92,137.26,83.65,False
281,11.77,2118.38,3.05,2.62,67.68,0.79,121.77,79.48,False
282,12.57,2135.54,3.12,2.67,70.89,0.77,119.84,78.96,False
283,31.5,2541.18,4.64,3.84,146.7,0.39,74.21,66.67,False
284,33.71,2588.59,4.82,3.98,155.56,0.34,68.88,65.24,False
285,19.13,2276.15,3.65,3.08,97.17,0.64,104.03,74.7,False
286,32.9,2571.15,4.76,3.93,152.3,0.36,70.84,65.77,False
287,23.61,2372.04,4.01,3.35,115.09,0.55,93.24,71.8,False
288,29.29,2493.72,4.47,3.7,137.83,0.43,79.55,68.11,False
289,8.94,2057.89,2.83,2.45,56.38,0.85,128.58,81.31,False
290,14.78,2183.04,3.3,2.81,79.77,0.73,114.5,77.52,False
291,5.84,1991.44,2.58,2.26,43.96,0.91,136.05,83.32,False
292,23.58,2371.47,4.01,3.35,114.98,0.55,93.3,71.81,False
293,7.93,2036.2,2.75,2.38,52.32,0.87,131.02,81.97,False
294,24.52,2391.58,4.08,3.41,118.74,0.53,91.04,71.2,False
295,19.82,2290.82,3.7,3.12,99.91,0.62,102.38,74.25,False
296,10.69,2095.37,2.97,2.55,63.38,0.81,124.36,80.17,False
297,28.25,2471.47,4.38,3.64,133.67,0.45,82.06,68.78,False
298,24.34,2387.74,4.07,3.4,118.03,0.53,91.47,71.32,False
299,25.52,2412.99,4.16,3.47,122.74,0.51,88.63,70.56,False
300,22.04,2338.55,3.88,3.26,108.83,0.58,97.01,72.81,False
301,20.91,2314.2,3.79,3.19,104.28,0.6,99.75,73.55,False
302,24.35,2388.01,4.07,3.4,118.08,0.53,91.44,71.31,False
303,29.66,2501.83,4.5,3.73,139.35,0.42,78.64,67.86,False
304,31.82,2548.1,4.67,3.86,148.0,0.38,73.43,66.46,False
305,9.52,2070.14,2.87,2.48,58.67,0.83,127.2,80.94,False
306,4.43,1961.26,2.46,2.17,38.32,0.94,139.45,84.24,False
307,25.5,2412.66,4.16,3.47,122.68,0.51,88.67,70.57,False
308,26.68,2437.92,4.26,3.54,127.4,0.48,85.83,69.8,False
309,25.55,2413.7,4.16,3.47,122.88,0.51,88.55,70.53,False
310,20.65,2308.73,3.77,3.17,103.26,0.61,100.36,73.71,False
311,3.88,1949.33,2.42,2.13,36.09,0.95,140.79,84.6,False
312,28.8,2483.21,4.43,3.67,135.87,0.44,80.73,68.43,False
313,8.97,2058.52,2.83,2.45,56.49,0.84,128.51,81.29,False
314,26.33,2430.32,4.23,3.52,125.98,0.49,86.68,70.03,False
315,33.74,2589.13,4.82,3.98,155.66,0.34,68.82,65.22,False
316,26.94,2443.45,4.28,3.56,128.44,0.48,85.21,69.63,False
317,27.85,2463.02,4.35,3.62,132.09,0.46,83.01,69.04,False
318,29.42,2496.62,4.48,3.71,138.38,0.43,79.23,68.02,False
319,32.47,2561.89,4.72,3.9,150.57,0.37,71.88,66.05,False
320,19.64,2287.08,3.69,3.11,99.21,0.63,102.8,74.37,False
321,23.22,2363.71,3.98,3.33,113.53,0.55,94.18,72.05,False
322,27.78,2461.43,4.34,3.61,131.8,0.46,83.18,69.09,False
323,28.21,2470.77,4.38,3.64,133.54,0.45,82.13,68.81,False
324,2.66,1923.37,2.32,2.06,31.23,0.97,143.71,85.38,False
325,7.52,2027.35,2.71,2.36,50.67,0.87,132.01,82.23,False
326,12.28,2129.34,3.1,2.65,69.73,0.78,120.54,79.15,False
327,18.07,2253.51,3.56,3.01,92.94,0.66,106.57,75.38,False
328,13.04,2145.64,3.16,2.7,72.78,0.76,118.71,78.65,False
329,2.17,1912.77,2.28,2.03,29.25,0.98,144.9,85.7,False
330,30.22,2513.63,4.54,3.76,141.55,0.41,77.31,67.51,False
331,8.21,2042.21,2.77,2.4,53.45,0.86,130.34,81.78,False
332,20.02,2295.28,3.72,3.13,100.74,0.62,101.87,74.12,False
333,25.35,2409.44,4.15,3.46,122.08,0.51,89.03,70.66,False
334,16.05,2210.07,3.4,2.89,84.82,0.7,111.46,76.7,False
335,5.71,1988.53,2.57,2.25,43.41,0.91,136.38,83.41,False
336,23.53,2370.36,4.0,3.35,114.78,0.55,93.43,71.85,False
337,18.23,2256.79,3.57,3.02,93.55,0.66,106.2,75.29,False
338,21.61,2329.32,3.85,3.23,107.11,0.59,98.04,73.09,False
339,32.61,2564.86,4.73,3.91,151.13,0.36,71.55,65.96,False
340,31.94,2550.62,4.68,3.87,148.47,0.38,73.15,66.39,False
341,4.58,1964.44,2.48,2.18,38.91,0.93,139.09,84.14,False
342,33.89,2592.31,4.84,3.99,156.26,0.34,68.46,65.12,False
343,19.66,2287.45,3.69,3.11,99.28,0.63,102.75,74.36,False
344,20.41,2303.57,3.75,3.16,102.29,0.61,100.94,73.87,False
345,21.76,2332.55,3.86,3.24,107.71,0.58,97.68,72.99,False
346,5.28,1979.39,2.53,2.22,41.71,0.92,137.41,83.69,False
347,26.01,2423.51,4.2,3.5,124.71,0.5,87.45,70.24,False
348,21.29,2322.39,3.82,3.21,105.81,0.59,98.82,73.3,False
349,32.2,2556.18,4.7,3.88,149.51,0.37,72.53,66.22,False
350,33.47,2583.33,4.8,3.96,154.58,0.35,69.47,65.4,False
351,20.63,2308.36,3.77,3.17,103.19,0.61,100.4,73.72,False
352,23.74,2374.98,4.02,3.36,115.64,0.54,92.91,71.71,False
353,32.45,2561.44,4.72,3.9,150.49,0.37,71.93,66.06,False
354,11.6,2114.73,3.04,2.61,67.0,0.79,122.18,79.59,False
355,8.7,2052.62,2.81,2.43,55.39,0.85,129.17,81.47,False
356,2.11,1911.46,2.28,2.02,29.01,0.98,145.05,85.74,False
357,19.0,2273.39,3.64,3.07,96.65,0.64,104.34,74.78,False
358,18.09,2253.93,3.56,3.01,93.02,0.66,106.53,75.37,False
359,5.65,1987.43,2.56,2.24,43.21,0.91,136.5,83.44,False
360,23.01,2359.29,3.96,3.32,112.71,0.56,94.67,72.18,False
361,3.2,1934.85,2.37,2.09,33.38,0.96,142.42,85.04,False
362,14.45,2175.81,3.27,2.79,78.42,0.73,115.31,77.74,False
363,10.99,2101.72,2.99,2.57,64.57,0.8,123.65,79.98,False
364,28.69,2480.95,4.42,3.67,135.45,0.44,80.99,68.5,False
365,32.51,2562.87,4.73,3.9,150.76,0.37,71.77,66.02,False
366,5.26,1978.97,2.53,2.22,41.63,0.92,137.45,83.7,False
367,2.0,1909.1,2.27,2.02,28.57,0.99,145.31,85.82,False
368,12.75,2139.4,3.13,2.68,71.61,0.77,119.41,78.84,False
369,19.02,2273.8,3.64,3.07,96.73,0.64,104.29,74.77,False
370,4.96,1972.6,2.51,2.2,40.44,0.93,138.17,83.89,False
371,21.91,2335.76,3.87,3.25,108.31,0.58,97.32,72.89,False
372,4.6,1964.93,2.48,2.18,39.0,0.93,139.03,84.12,False
373,7.24,2021.48,2.69,2.34,49.57,0.88,132.67,82.41,False
374,14.41,2175.01,3.27,2.78,78.27,0.73,115.4,77.76,False
375,26.26,2428.84,4.22,3.52,125.71,0.49,86.85,70.08,False
376,12.98,2144.44,3.15,2.7,72.55,0.76,118.84,78.69,False
377,12.31,2130.1,3.1,2.66,69.87,0.78,120.45,79.12,False
378,4.04,1952.92,2.43,2.14,36.76,0.94,140.38,84.49,False
379,10.19,2084.57,2.93,2.52,61.36,0.82,125.58,80.5,False
