,nuc,aexp,nd,ns,age,la,ld
2499,,,,,,,
2500,,,,,,,
2501,46.8,115.0,2.5,2,36.7142857142857,42,7
2502,46.8,115.0,2,3,48.7,274.5,678
2503,,,,,,,
2505,46.8,115.0,2.5,2,18.0,274.5,67
2506,,,,,,,
2507,,,,,,,
2508,,,,,,,
2509,,,,,,,
2511,,,,,,,
2512,,,,,,,
2513,,,,,,,
2514,,,,,,,
2515,,,,,,,
2516,,,,,,,
2517,,,,,,,
2518,,,,,,,
2519,,,,,,,
2521,,,,,,,
2522,,,,,,,
2523,46.8,115.0,3,2,39.75,106.0,21.5
2524,44.6666666666667,115.0,2.5,2,0.0,274.5,26.5
2525,,,,,,,
2526,,,,,,,
2527,6.6,115.0,2.5,2,384.0,106.0,21.5
2528,,,,,,,
2529,,,,,,,
2530,43.5555555555556,115.0,2,2,37.3888888888889,106.0,90.0
2533,,,,,,,
2535,46.8,57.0,2.5,2,17.0,69.5,7
2536,,,,,,,
2537,,,,,,,
2538,,,,,,,
2539,,,,,,,
2540,27.6666666666667,38,2.5,2,36.7142857142857,106.0,26.5
2541,,,,,,,
2542,,,,,,,
2543,,,,,,,
2544,,,,,,,
2545,,,,,,,
2546,,,,,,,
2547,,,,,,,
2548,,,,,,,
2549,,,,,,,
2551,,,,,,,
2552,,,,,,,
2553,,,,,,,
2554,,,,,,,
2555,,,,,,,
2558,,,,,,,
2560,29.0,115.0,2.5,2,50.5,106.0,26.5
2561,,,,,,,
2562,,,,,,,
2563,46.8,115.0,2,3,11.5,54,5
2564,,,,,,,
2565,,,,,,,
2566,,,,,,,
2567,,,,,,,
2570,,,,,,,
2571,60.0,57.0,2.5,2,15.0,69.5,5
2572,,,,,,,
2573,,,,,,,
2574,,,,,,,
2575,,,,,,,
2577,,,,,,,
2578,49.0,115.0,2.5,2,13.47727272727275,69.5,6
2579,,,,,,,
2582,,,,,,,
2583,46.75,115.0,2.5,2,65.75,106.0,21.5
2584,,,,,,,
2585,,,,,,,
2586,,,,,,,
2587,,,,,,,
2590,,,,,,,
2591,,,,,,,
2592,,,,,,,
2594,,,,,,,
2595,,,,,,,
2596,130.0,115.0,2.5,2,32.75,106.0,21.5
2597,,,,,,,
2598,,,,,,,
2599,,,,,,,
2601,,,,,,,
2603,,,,,,,
2605,,,,,,,
2606,46.8,57.0,2.5,2,134.8,46,21.5
2607,,,,,,,
2608,,,,,,,
2609,,,,,,,
2610,,,,,,,
2611,,,,,,,
2612,,,,,,,
2613,,,,,,,
2615,,,,,,,
2616,2.76190476190476,57.0,2,2,6.19047619047619,274.5,26.5
2617,,,,,,,
2618,,,,,,,
2619,123.8,85,2,2,36.7142857142857,274.5,21.5
2620,35.2727272727273,115.0,3,2,13.47727272727275,106.0,12
2621,,,,,,,
2622,,,,,,,
2623,,,,,,,
2624,27.5,115.0,2.5,2,15.5,69.5,26.5
2625,,,,,,,
2627,,,,,,,
2628,,,,,,,
2629,,,,,,,
2630,,,,,,,
2631,,,,,,,
2632,,,,,,,
2633,46.8,57.0,2,2,21.047619047619,274.5,388
2635,,,,,,,
2636,,,,,,,
2637,,,,,,,
2638,748.0,57.0,2.5,2,0.0,69.5,26.5
2640,28.0,115.0,2.5,2,117.0,69.5,26.5
2641,,,,,,,
2643,75.3333333333333,115.0,2.5,2,19.0,69.5,4
2645,,,,,,,
2646,,,,,,,
2647,46.8,136,2.5,2,36.7142857142857,46,5
2648,,,,,,,
2649,,,,,,,
2651,6.5,115.0,2.5,2,22.5,106.0,21.5
2652,,,,,,,
2654,94.6,115.0,4,2,9.86666666666667,106.0,26.5
2655,,,,,,,
2658,,,,,,,
2659,46.8,115.0,3,3,36.7142857142857,89,5
2660,,,,,,,
2661,143.06818181818198,115.0,2.5,2,510.0,35.0,15
2662,,,,,,,
2664,65.6666666666667,115.0,2.5,2,36.7142857142857,78,4
2665,119.7857142857145,71,3.5,2,36.7142857142857,35.0,9
2666,,,,,,,
2667,,,,,,,
2668,,,,,,,
2669,,,,,,,
2670,,,,,,,
2671,,,,,,,
2672,295.83333333333303,96,2.5,2,3.5,69.5,5
2673,143.06818181818198,97,4,2,13.47727272727275,106.0,24
2674,167.0,115.0,2.5,2,36.7142857142857,79,26.5
2675,,,,,,,
2676,,,,,,,
2677,,,,,,,
2681,,,,,,,
2682,,,,,,,
2685,14.0,57.0,2.5,2,6.0625,112,26.5
2686,,,,,,,
2687,,,,,,,
2689,,,,,,,
2690,46.8,115.0,2.5,2,11.0,142.0,12
2691,163.4,115.0,2.5,2,4.6,106.0,21.5
2692,,,,,,,
2693,46.8,101,2.5,2,6.0625,50,26.5
2694,353.0,102,3,2,13.47727272727275,69.5,21.5
2695,236.75,115.0,3,2,36.7142857142857,106.0,5
2696,,,,,,,
2699,,,,,,,
2700,,,,,,,
2701,,,,,,,
2702,125.266666666667,105,2,2,36.7142857142857,274.5,21.5
2703,,,,,,,
2704,46.8,107,3,2,36.7142857142857,69.5,5
2705,,,,,,,
2707,123.333333333333,105,2.5,2,13.47727272727275,69.5,5
2709,,,,,,,
2710,,,,,,,
2711,,,,,,,
2712,,,,,,,
2713,,,,,,,
2714,46.8,57.0,3,3,36.7142857142857,274.5,305
2715,,,,,,,
2716,,,,,,,
2717,,,,,,,
2719,46.8,89.0,2,3,13.47727272727275,44,6
2720,46.8,97,2.5,2,32.5,106.0,21.5
2721,249.5,115.0,2.5,2,21.0,106.0,26.5
2722,,,,,,,
2724,,,,,,,
2725,,,,,,,
2726,46.8,100,2.5,2,13.47727272727275,106.0,28
2727,,,,,,,
2728,,,,,,,
2730,,,,,,,
2731,,,,,,,
2732,46.8,141,2.5,2,6.0625,114,21.5
2733,143.06818181818198,38,2.5,2,36.7142857142857,69.5,10
2734,,,,,,,
2735,,,,,,,
2736,,,,,,,
2739,,,,,,,
2740,76.23076923076921,113,2,3,36.7142857142857,274.5,90.0
2743,,,,,,,
2744,,,,,,,
2747,35.2727272727273,109,2.5,2,13.47727272727275,64,5
2748,92.5789473684211,115.0,4,2,12.5789473684211,106.0,21.5
2749,,,,,,,
2751,,,,,,,
2752,,,,,,,
2754,,,,,,,
2756,113.333333333333,89.0,2,2,36.7142857142857,62,5
2757,46.8,57.0,1,2,0.0,274.5,26.5
2758,119.7857142857145,80,3,2,36.7142857142857,274.5,21.5
2759,,,,,,,
2760,,,,,,,
2761,,,,,,,
2763,,,,,,,
2764,,,,,,,
2765,46.8,115.0,2.5,2,36.7142857142857,85,16
2766,,,,,,,
2767,,,,,,,
2768,,,,,,,
2769,,,,,,,
2771,46.8,74,2.5,2,41.0,35.0,5
2772,,,,,,,
2773,,,,,,,
2776,3.8,57.0,2.5,2,36.7142857142857,274.5,374
2783,,,,,,,
2784,46.8,126,2.5,2,36.7142857142857,99,26.5
2785,,,,,,,
2786,46.8,95,2.5,2,19.6666666666667,142.0,26.5
2787,,,,,,,
2790,,,,,,,
2791,,,,,,,
2792,38.0,57.0,2.5,2,36.7142857142857,65,26.5
2794,46.8,143,2,2,36.7142857142857,76,26.5
2800,71.3333333333333,57.0,3,2,36.7142857142857,35.0,5
2803,34.2857142857143,57.0,3,3,36.7142857142857,274.5,26.5
2804,,,,,,,
2806,46.8,107,2,2,13.47727272727275,82,21.5
2808,353.0,115.0,2,2,101.0,35.0,21
2810,,,,,,,
2812,,,,,,,
2813,12.5,115.0,2.5,2,10.0,274.5,90.0
2814,,,,,,,
2815,1.75,57.0,2.5,2,6.0625,274.5,101
2818,,,,,,,
2821,90.5,57.0,2.5,2,36.7142857142857,49,5
2822,46.8,158,2.5,2,13.47727272727275,93,21.5
2824,155.0,119,2,2,36.7142857142857,274.5,21.5
2825,,,,,,,
2826,46.8,115.0,2,2,14.2222222222222,274.5,319
2831,,,,,,,
2833,46.8,115.0,2.5,2,36.7142857142857,70,26
2837,,,,,,,
2839,,,,,,,
2840,,,,,,,
2843,,,,,,,
2845,,,,,,,
2846,,,,,,,
2847,,,,,,,
2848,,,,,,,
2849,9.0,126,2.5,2,36.7142857142857,69.5,26.5
2852,,,,,,,
2853,,,,,,,
2855,46.8,57.0,2.5,2,32.5,47,26.5
2856,,,,,,,
2857,,,,,,,
2859,,,,,,,
2862,,,,,,,
2863,,,,,,,
2864,,,,,,,
2865,,,,,,,
2866,,,,,,,
2867,,,,,,,
2868,,,,,,,
2869,,,,,,,
2870,,,,,,,
2874,,,,,,,
2877,,,,,,,
2879,2.6666666666666696,57.0,2.5,2,36.7142857142857,44,21.5
2880,,,,,,,
2882,46.8,57.0,2.5,2,36.7142857142857,42,17
2885,,,,,,,
2886,,,,,,,
2888,,,,,,,
2889,,,,,,,
2890,,,,,,,
2891,,,,,,,
2892,143.06818181818198,115.0,3.5,2,14.333333333333302,84,21.5
2894,,,,,,,
2896,353.0,115.0,2,2,164.428571428571,35.0,9
2897,119.7857142857145,115.0,2.5,2,6.0625,65,5
2898,,,,,,,
2901,,,,,,,
