,nuc,aexp,nd,ns,age,asexp,la,ld
9844,1.5,35,2,2,1.375,2.3283064365387004e-10,405,5.5
9862,71.6,49,22,2.5,8.846153846153848,0.166258846584701,613,610
9586,30.490000000000002,1423,3,2,3.845238095238095,4.47037500350727e-08,1778,5.5
9872,30.490000000000002,0,11,1,4.57142857142857,0.0,2709,0
9877,30.490000000000002,188,7,1,1.7857142857142905,47.0,702,745
9892,4.16666666666667,5,2,1,6.33333333333333,5.0,231,29.5
9900,9.0,192,3,2,10.8,9.542280927900942e-41,78,63.0
9910,0.4285714285714289,0,6,1,2.14285714285714,0.0,144,107.0
9909,30.490000000000002,0,14,1,3.845238095238095,0.0,801,52.0
9942,30.490000000000002,206,10,1,7.53125,94.0,1300,454
9949,94.0,1429,3,2,23.4545454545455,4.47037500350727e-08,1505,5.5
9963,5.22222222222222,0,4,2,4.33333333333333,0.0,208,107.0
9970,4.85714285714286,1,5,2,6.0,1.0,429,17.5
9979,3.9583333333333295,196,19,1,19.5833333333333,55.0,507,5.5
9982,30.490000000000002,0,12,1,5.03571428571429,0.0,1352,107.0
9558,30.490000000000002,2,9,1,0.1875,0.0,4189,107.0
10008,8.58333333333333,133,5,2,15.25,0.290101290072471,303,52.0
10017,2.61666666666667,16,20,1,19.8166666666667,13.0,1471,29.5
10029,71.6,1335,5,6.5,99.7647058823529,2.6045142923439913e-08,954,17.5
10054,71.6,25,15,5,241.91836734693905,0.240336085188929,943,551
9582,94.0,552.5,5,14.5,8.42424242424242,0.0,1651,5.5
10089,13.7586206896552,234,7,4,11.5172413793103,0.520590008959613,1760,63.0
10092,30.490000000000002,22,6,1,5.13333333333333,13.0,2208,107.0
10093,4.34615384615385,74,10,2.5,8.23076923076923,21.0,2428,56
10094,22.4285714285714,174.5,4,2.5,22.952380952381,7.0,552,96.0
10096,2.0,3,4,1,12.0,3.0,320,107.0
10105,30.490000000000002,21,7,2.5,2.45454545454545,3.0,3004,96.0
9561,71.6,806.0,5,14.5,30.8157894736842,1.04305217973888e-06,722,5.5
10109,31.2,139,2,2.5,10.8,33.0,671,96.0
10112,5.892857142857139,174.5,11,2.5,14.7857142857143,15.0,2086,124
10118,3.75,2,5,1,25.875,0.0,532,17.5
10108,71.6,552.5,4,6.5,99.0588235294118,0.0,1939,5.5
10161,2.1666666666666696,5,1,1,12.0,4.0,46,107.0
10163,30.490000000000002,0,5,1,177.07692307692295,0.0,1317,52.0
9564,94.0,1194.0,5,14.5,22.46428571428569,1.04309219750576e-06,2299,63.0
10192,3.59090909090909,77,12,1,2.2727272727272703,24.0,3762,96.0
10193,30.490000000000002,4,13,1,18.772727272727305,4.0,1156,74.0
10189,71.6,11,4,4.5,2.4,0.00732421875,405,20
10196,91.0,1340,1,1,0.0,78.0,197,107.0
10209,30.490000000000002,13,3,1,4.3,10.0,992,51
10210,35.625,1,6,2.5,108.75,0.25,185,17.5
10217,6.48571428571429,30,11,2,11.0571428571429,0.9999999916180968,2981,107.0
10225,30.490000000000002,23,10,1,34.448979591836704,23.0,2006,527
9704,94.0,679.5,5,14.5,14.892307692307696,9.54228092790054e-41,2665,5.5
9781,94.0,552.5,5,14.5,7.047619047619048,1.97858181965619e-18,1423,5.5
10201,21.1538461538462,679.5,4,2.5,9.69230769230769,65.0,1807,96.0
10319,3.93333333333333,7,9,2.5,2.2666666666666697,7.0,1373,17.5
9911,94.0,552.5,5,6.5,4.73913043478261,0.0,1537,5.5
10327,34.25,9,5,4,20.0,0.4586982727050779,101,17.5
10257,39.73214285714285,934.0,3,1,86.5,0.0,2955,63.0
10250,49.75,1064.0,3,1,7.2,0.0,842,5.5
10403,26.6923076923077,67,10,3,20.61538461538461,0.3780150138777311,103,17.5
10447,6.0,87,4,2.5,56.75,1.0,571,639
10258,71.6,806.0,18,2,11.725,0.374505935236812,612,417
10483,30.490000000000002,5,6,4,56.8888888888889,0.3330078125,354,29.5
10490,0.5957446808510639,72,18,1,6.4893617021276615,10.0,2766,107.0
10577,94.0,7,4,2,26.6666666666667,0.0703125,187,29.5
10376,71.6,552.5,5,4.5,14.2222222222222,0.0002442291006392,448,21
10470,71.6,552.5,7,14.5,0.0294117647058824,0.0,1446,1
10753,30.490000000000002,0,4,3,67.375,0.0,321,17.5
10740,2.46666666666667,552.5,6,14.5,46.9333333333333,2.89780591466001e-16,1531,63.0
10893,15.0,28,5,2.5,51.53846153846151,0.370092917766555,184,17.5
10325,30.490000000000002,2,5,1,3.845238095238095,0.0,1122,63.0
10916,2.06896551724138,1,11,2,7.4482758620689715,1.0,2131,5.5
10958,8.80952380952381,239,7,2.5,42.5238095238095,91.0,862,63.0
10996,5.63636363636364,119,9,1,19.5454545454545,50.0,371,5.5
10900,71.6,552.5,6,6,126.2,0.111372480389228,528,5.5
11104,9.14285714285714,28,7,2,18.2857142857143,1.20751759037375,411,107.0
11137,21.857142857142897,2,3,1,96.2857142857143,1.0,365,17.5
11148,2.58536585365854,17,15,1,36.5365853658537,12.0,426,107.0
11151,26.8235294117647,26,5,3,4.0,0.0062067019380686,126,5.5
11156,2.63333333333333,22,16,1,21.4333333333333,21.0,1120,107.0
11159,3.69491525423729,18,18,1,28.084745762711897,13.0,1253,29.5
11249,5.857142857142861,824,5,1,42.1428571428571,4.0,322,52.0
10006,94.0,1194.0,5,14.5,20.6276595744681,9.542280927900942e-41,2474,63.0
11271,94.0,261,7,6.5,44.23529411764712,0.0003583661023559,302,17.5
11278,4.66666666666667,90,4,2.5,16.533333333333303,5.0,698,323
11022,71.6,1064.0,7,5,77.0434782608696,0.08064,406,356
11304,33.4173913043478,23,14,1,21.0877192982456,22.0,2045,96.0
10741,30.490000000000002,426.5,3,2,3.845238095238095,1.90734886040826e-06,1632,5.5
11301,71.6,552.5,5,6.5,68.6,0.140625002153683,799,2
11386,71.6,426.5,16,2.5,43.1372549019608,0.149693682006125,345,17.5
11389,11.25,17,1,1,131.833333333333,12.0,442,96.0
11390,0.0,91,1,1,0.0,78.0,2114,107.0
11391,1.6666666666666698,92,1,1,5.66666666666667,6.0,479,107.0
11268,30.490000000000002,2,6,1,3.845238095238095,0.0,933,844
11475,71.6,140,10,4.5,85.0,2.08933637325172e-24,515,17.5
11496,2.19047619047619,35,3,1,22.619047619047603,30.0,1060,107.0
11422,30.490000000000002,552.5,5,3,45.5833333333333,0.0018289907738534,145,29.5
11616,4.64285714285714,150,8,1,28.642857142857103,74.0,682,17.5
11578,94.0,426.5,9,4.5,83.4736842105263,8.907960197187472e-17,376,17.5
10064,94.0,552.5,5,6.5,3.68965517241379,9.542280927900942e-41,1067,5.5
10143,71.6,552.5,5,6.5,1.15625,0.0833323039153173,2800,4
10818,94.0,1194.0,5,14.5,16.1142857142857,5.84351086181791e-11,1633,63.0
10380,71.6,552.5,5,6.5,3.845238095238095,0.166647119101405,3012,5.5
11346,94.0,679.5,5,14.5,76.3,0.0898628234863281,1407,5.5
11334,94.0,552.5,5,7,3.845238095238095,0.0680074062022842,733,5.5
