,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
191,123.69,40.62,1.13,1.97,3.0,70.36,0.54,165.03,122.68,True
192,141.37,14.84,0.7,2.33,3.0,77.48,0.83,55.38,185.25,True
193,126.97,35.83,1.05,2.04,3.0,71.68,0.6,144.67,134.3,True
194,93.72,84.29,1.85,1.36,3.0,58.3,0.06,350.83,16.65,True
195,94.35,83.36,1.84,1.37,3.0,58.55,0.07,346.89,18.9,True
196,105.09,67.72,1.58,1.59,3.0,62.87,0.24,280.35,56.87,True
197,133.09,26.91,0.9,2.16,3.0,74.15,0.7,106.72,155.95,True
198,133.81,25.87,0.88,2.18,3.0,74.43,0.71,102.28,158.49,True
199,118.73,47.83,1.25,1.87,3.0,68.37,0.46,195.74,105.15,True
200,109.04,61.96,1.48,1.67,3.0,64.47,0.31,255.82,70.87,True
201,99.46,75.92,1.71,1.48,3.0,60.61,0.15,315.23,36.97,True
202,144.67,10.04,0.62,2.4,3.0,78.81,0.88,34.93,196.92,True
203,105.37,67.31,1.57,1.6,3.0,62.99,0.25,278.6,57.87,True
204,90.9,88.4,1.92,1.3,3.0,57.16,0.01,368.34,6.66,True
205,101.67,72.7,1.66,1.52,3.0,61.5,0.19,301.51,44.79,True
206,127.55,34.99,1.03,2.05,3.0,71.91,0.61,141.11,136.33,True
207,145.89,8.25,0.59,2.43,3.0,79.3,0.9,27.36,201.24,True
208,145.73,8.49,0.59,2.42,3.0,79.23,0.9,28.35,200.67,True
209,146.24,7.76,0.58,2.43,3.0,79.44,0.91,25.24,202.45,True
210,111.12,58.92,1.43,1.71,3.0,65.3,0.34,242.92,78.23,True
211,118.65,47.96,1.25,1.87,3.0,68.33,0.46,196.26,104.86,True
212,98.44,77.41,1.74,1.46,3.0,60.2,0.13,321.55,33.36,True
213,125.84,37.48,1.07,2.02,3.0,71.23,0.58,151.69,130.29,True
214,136.76,21.56,0.81,2.24,3.0,75.62,0.76,83.97,168.93,True
215,131.95,28.57,0.93,2.14,3.0,73.69,0.68,113.78,151.93,True
216,110.91,59.24,1.43,1.71,3.0,65.22,0.34,244.24,77.47,True
217,117.46,49.69,1.28,1.84,3.0,67.85,0.44,203.62,100.66,True
218,94.66,82.91,1.83,1.38,3.0,58.68,0.07,344.97,19.99,True
219,112.68,56.66,1.39,1.75,3.0,65.93,0.37,233.28,83.73,True
220,139.81,17.12,0.74,2.3,3.0,76.85,0.81,65.07,179.72,True
221,99.88,75.31,1.7,1.48,3.0,60.78,0.16,312.62,38.46,True
222,146.38,7.55,0.58,2.44,3.0,79.49,0.91,24.34,202.96,True
223,101.87,72.4,1.65,1.53,3.0,61.58,0.19,300.27,45.51,True
224,143.08,12.36,0.66,2.37,3.0,78.17,0.86,44.81,191.28,True
225,107.64,64.01,1.51,1.64,3.0,63.9,0.28,264.54,65.89,True
226,135.3,23.69,0.84,2.21,3.0,75.04,0.73,93.01,163.78,True
227,95.87,81.15,1.8,1.4,3.0,59.16,0.09,337.48,24.27,True
228,106.12,66.22,1.55,1.61,3.0,63.29,0.26,273.97,60.51,True
229,142.43,13.31,0.67,2.36,3.0,77.9,0.85,48.85,188.98,True
230,124.4,39.57,1.11,1.99,3.0,70.65,0.56,160.6,125.21,True
231,143.52,11.72,0.65,2.38,3.0,78.34,0.87,42.1,192.83,True
232,103.62,69.86,1.61,1.56,3.0,62.28,0.22,289.43,51.69,True
233,140.69,15.84,0.71,2.32,3.0,77.2,0.82,59.63,182.82,True
234,98.55,77.24,1.73,1.46,3.0,60.24,0.14,320.85,33.76,True
235,109.93,60.66,1.46,1.69,3.0,64.82,0.32,250.3,74.02,True
236,100.73,74.08,1.68,1.5,3.0,61.12,0.17,307.38,41.44,True
237,99.51,75.85,1.71,1.48,3.0,60.63,0.15,314.94,37.13,True
238,101.58,72.83,1.66,1.52,3.0,61.46,0.19,302.07,44.47,True
239,148.71,4.15,0.52,2.48,3.0,80.43,0.95,9.87,211.22,True
240,108.61,62.59,1.49,1.66,3.0,64.29,0.3,258.53,69.32,True
241,107.19,64.66,1.52,1.63,3.0,63.72,0.28,267.33,64.3,True
242,100.09,75.01,1.7,1.49,3.0,60.86,0.16,311.34,39.19,True
243,132.55,27.7,0.91,2.15,3.0,73.93,0.69,110.1,154.03,True
244,143.92,11.13,0.64,2.39,3.0,78.5,0.87,39.58,194.27,True
245,109.02,61.98,1.48,1.67,3.0,64.46,0.31,255.94,70.8,True
246,105.31,67.4,1.57,1.6,3.0,62.96,0.25,278.98,57.65,True
247,113.08,56.08,1.38,1.75,3.0,66.09,0.37,230.81,85.14,True
248,136.51,21.93,0.82,2.23,3.0,75.52,0.75,85.55,168.04,True
249,127.04,35.72,1.04,2.04,3.0,71.71,0.6,144.22,134.55,True
250,147.73,5.59,0.54,2.46,3.0,80.04,0.93,16.0,207.72,True
251,144.47,10.32,0.62,2.4,3.0,78.73,0.88,36.16,196.22,True
252,90.28,89.31,1.93,1.29,3.0,56.91,0.0,372.18,4.47,True
253,97.35,79.0,1.76,1.43,3.0,59.76,0.12,328.34,29.48,True
254,93.08,85.22,1.87,1.35,3.0,58.04,0.05,354.81,14.38,True
255,95.41,81.83,1.81,1.39,3.0,58.98,0.09,340.35,22.63,True
256,114.66,53.77,1.34,1.79,3.0,66.73,0.4,221.0,90.74,True
257,116.87,50.55,1.29,1.83,3.0,67.62,0.43,207.3,98.56,True
258,103.39,70.19,1.62,1.56,3.0,62.19,0.22,290.86,50.87,True
259,91.78,87.11,1.9,1.32,3.0,57.52,0.03,362.85,9.79,True
260,149.3,3.29,0.51,2.5,3.0,80.67,0.96,6.25,213.29,True
261,111.11,58.95,1.43,1.71,3.0,65.3,0.34,243.03,78.17,True
262,105.9,66.53,1.56,1.61,3.0,63.2,0.26,275.29,59.76,True
263,94.85,82.64,1.82,1.38,3.0,58.75,0.08,343.83,20.65,True
264,102.86,70.97,1.63,1.55,3.0,61.98,0.21,294.17,48.98,True
265,120.97,44.57,1.19,1.92,3.0,69.27,0.5,181.85,113.08,True
266,102.86,70.97,1.63,1.55,3.0,61.97,0.21,294.19,48.98,True
267,111.32,58.64,1.42,1.72,3.0,65.38,0.34,241.71,78.92,True
268,131.05,29.89,0.95,2.12,3.0,73.32,0.66,119.4,148.72,True
269,100.44,74.5,1.69,1.5,3.0,61.0,0.17,309.18,40.42,True
270,119.78,46.31,1.22,1.89,3.0,68.79,0.48,189.24,108.87,True
271,138.67,18.79,0.76,2.28,3.0,76.39,0.79,72.17,175.67,True
272,147.24,6.29,0.56,2.45,3.0,79.84,0.93,18.99,206.02,True
273,100.32,74.67,1.69,1.49,3.0,60.95,0.17,309.89,40.01,True
274,95.12,82.25,1.82,1.39,3.0,58.86,0.08,342.15,21.6,True
275,128.11,34.17,1.02,2.06,3.0,72.14,0.62,137.6,138.33,True
276,149.01,3.71,0.51,2.49,3.0,80.55,0.96,8.03,212.27,True
277,129.25,32.5,0.99,2.09,3.0,72.6,0.63,130.52,142.37,True
278,123.44,40.97,1.13,1.97,3.0,70.26,0.54,166.55,121.81,True
279,121.34,44.04,1.18,1.92,3.0,69.41,0.51,179.6,114.36,True
280,121.61,43.64,1.18,1.93,3.0,69.52,0.51,177.91,115.33,True
281,143.81,11.29,0.64,2.38,3.0,78.46,0.87,40.26,193.88,True
282,104.2,69.02,1.6,1.57,3.0,62.51,0.23,285.88,53.72,True
283,94.88,82.6,1.82,1.38,3.0,58.76,0.08,343.66,20.74,True
284,110.13,60.37,1.45,1.69,3.0,64.9,0.32,249.07,74.72,True
285,107.61,64.04,1.51,1.64,3.0,63.89,0.28,264.7,65.8,True
286,146.38,7.55,0.58,2.44,3.0,79.49,0.91,24.34,202.96,True
287,106.03,66.35,1.55,1.61,3.0,63.25,0.26,274.51,60.21,True
288,97.89,78.2,1.75,1.44,3.0,59.98,0.13,324.94,31.43,True
289,147.27,6.25,0.55,2.45,3.0,79.85,0.93,18.81,206.12,True
290,116.85,50.58,1.29,1.83,3.0,67.61,0.43,207.41,98.49,True
291,102.95,70.83,1.63,1.55,3.0,62.01,0.21,293.58,49.32,True
292,133.3,26.6,0.89,2.17,3.0,74.23,0.7,105.42,156.7,True
293,92.91,85.47,1.87,1.34,3.0,57.97,0.05,355.84,13.79,True
294,117.55,49.56,1.27,1.85,3.0,67.89,0.44,203.07,100.97,True
295,90.74,88.64,1.92,1.3,3.0,57.1,0.01,369.33,6.1,True
296,103.35,70.25,1.62,1.56,3.0,62.17,0.21,291.11,50.73,True
297,133.4,26.46,0.89,2.17,3.0,74.27,0.7,104.8,157.05,True
298,93.97,83.93,1.84,1.36,3.0,58.4,0.06,349.29,17.53,True
299,136.52,21.92,0.81,2.23,3.0,75.52,0.75,85.49,168.07,True
300,125.3,38.27,1.09,2.0,3.0,71.01,0.57,155.05,128.37,True
301,122.86,41.81,1.15,1.96,3.0,70.03,0.53,170.13,119.77,True
302,90.35,89.2,1.93,1.29,3.0,56.94,0.0,371.71,4.73,True
303,111.65,58.15,1.42,1.73,3.0,65.52,0.35,239.63,80.11,True
304,114.08,54.61,1.36,1.78,3.0,66.49,0.39,224.58,88.7,True
305,106.2,66.11,1.55,1.61,3.0,63.32,0.26,273.48,60.79,True
306,112.05,57.57,1.41,1.73,3.0,65.68,0.36,237.17,81.51,True
307,97.96,78.1,1.75,1.45,3.0,60.01,0.13,324.51,31.67,True
308,103.03,70.71,1.63,1.55,3.0,62.05,0.21,293.08,49.61,True
309,99.06,76.51,1.72,1.47,3.0,60.45,0.14,317.73,35.54,True
310,126.66,36.28,1.05,2.03,3.0,71.56,0.59,146.58,133.2,True
311,95.12,82.24,1.82,1.39,3.0,58.86,0.08,342.12,21.62,True
312,141.64,14.45,0.69,2.34,3.0,77.59,0.84,53.7,186.21,True
313,106.46,65.72,1.54,1.62,3.0,63.43,0.26,271.82,61.74,True
314,142.64,13.0,0.67,2.36,3.0,77.99,0.85,47.56,189.72,True
315,92.75,85.7,1.87,1.34,3.0,57.91,0.04,356.82,13.24,True
316,137.59,20.36,0.79,2.26,3.0,75.95,0.77,78.86,171.85,True
317,122.5,42.35,1.15,1.95,3.0,69.88,0.53,172.4,118.47,True
318,129.74,31.79,0.98,2.1,3.0,72.8,0.64,127.48,144.1,True
319,130.15,31.19,0.97,2.1,3.0,72.96,0.65,124.95,145.55,True
320,126.94,35.88,1.05,2.04,3.0,71.67,0.6,144.88,134.18,True
321,140.34,16.35,0.72,2.31,3.0,77.06,0.81,61.81,181.58,True
322,90.9,88.4,1.92,1.3,3.0,57.16,0.01,368.32,6.67,True
323,140.36,16.32,0.72,2.31,3.0,77.07,0.81,61.68,181.65,True
324,139.82,17.11,0.74,2.3,3.0,76.85,0.81,65.02,179.75,True
325,149.12,3.55,0.51,2.49,3.0,80.6,0.96,7.36,212.65,True
326,120.32,45.53,1.21,1.9,3.0,69.0,0.49,185.93,110.75,True
327,97.52,78.74,1.76,1.44,3.0,59.83,0.12,327.24,30.11,True
328,96.71,79.93,1.78,1.42,3.0,59.5,0.11,332.28,27.24,True
329,135.76,23.02,0.83,2.22,3.0,75.22,0.74,90.19,165.39,True
330,141.01,15.37,0.71,2.33,3.0,77.33,0.83,57.64,183.96,True
331,144.99,9.57,0.61,2.41,3.0,78.94,0.89,32.95,198.05,True
332,105.52,67.1,1.57,1.6,3.0,63.05,0.25,277.69,58.39,True
333,95.58,81.58,1.81,1.4,3.0,59.04,0.09,339.32,23.22,True
334,146.25,7.73,0.58,2.43,3.0,79.44,0.91,25.14,202.51,True
335,141.66,14.43,0.69,2.34,3.0,77.59,0.84,53.63,186.25,True
336,137.3,20.78,0.8,2.25,3.0,75.84,0.77,80.66,170.83,True
337,148.02,5.15,0.54,2.47,3.0,80.16,0.94,14.16,208.77,True
338,145.25,9.2,0.6,2.41,3.0,79.04,0.89,31.36,198.96,True
339,144.26,10.64,0.63,2.39,3.0,78.64,0.88,37.48,195.46,True
340,96.3,80.53,1.79,1.41,3.0,59.34,0.1,334.83,25.78,True
341,103.53,69.99,1.61,1.56,3.0,62.25,0.22,290.01,51.36,True
342,110.74,59.49,1.44,1.71,3.0,65.15,0.33,245.33,76.86,True
343,142.12,13.75,0.68,2.35,3.0,77.78,0.84,50.75,187.89,True
344,128.28,33.92,1.01,2.07,3.0,72.21,0.62,136.56,138.93,True
345,100.32,74.67,1.69,1.49,3.0,60.95,0.17,309.9,40.01,True
346,105.68,66.86,1.56,1.6,3.0,63.11,0.25,276.68,58.96,True
347,124.5,39.44,1.11,1.99,3.0,70.69,0.56,160.01,125.54,True
