,nuc,aexp,nd,ns,age,la,ld
1063,65.75,113.0,5,3,31.8,132.0,15.0
1286,27.027027027027,49.0,5,2,15.5980392156863,172,60.5
1064,25.862068965517203,49.0,5,3,10.2068965517241,102.5,60.5
1091,137.5,113.0,5,3,33.375,102.5,13
1083,37.5,113.0,5,3,30.9545454545455,132.0,30.5
1066,55.3809523809524,113.0,5,3,21.8181818181818,262,2.5
1128,173.625,99.5,5,3,35.30555555555555,132.0,12
1145,28.75,99.5,5,3,25.58333333333335,88,60.5
1134,139.5,99.5,5,3,72.8,218.0,10.0
1168,76.6666666666667,5,5,3,8.535714285714285,256.0,60.5
1180,62.16,113.0,5,3,20.8006993006993,124,60.5
1117,162.3,59.5,5,3,35.30555555555555,69.5,7
1185,167.0,99.5,5,3,12.0,256.0,0.5
1193,43.2820512820513,10,5,3,35.30555555555555,128.0,16.0
1085,110.333333333333,38.0,5,3,8.535714285714285,282,60.5
1268,192.72727272727292,49,5,3,25.58333333333335,132.0,60.5
1174,227.714285714286,59.5,5,3,30.36666666666665,133,17.0
1302,44.842105263157904,3,5,3,8.535714285714285,256.0,30.5
1285,17.0897435897436,71,5,3,20.8006993006993,132.0,60.5
1079,10.9157608695652,99.5,5,2,35.30555555555555,190,6
1068,106.5,113.0,5,2,7.33333333333333,256.0,2.5
1075,92.0,5,5,2,8.535714285714285,256.0,30.5
1092,76.3636363636364,27.0,5,2,29.4545454545455,256.0,54.5
1095,119.714285714286,27.0,5,2,16.1428571428571,256.0,60.5
1111,90.9375,113.0,5,2,25.58333333333335,144,60.5
1109,98.52941176470593,53,5,2,8.535714285714285,256.0,2.5
1114,103.928571428571,99.5,5,2,35.30555555555555,132.0,10
1125,6.97777777777778,99.5,5,2,36.7,224,12.5
1150,161.1,99.5,5,2,35.30555555555555,108.0,9
1169,35.67543859649125,99.5,5,2,6.0,128.0,14
1212,16.1,99.5,5,2,484.6,256.0,16.0
1113,75.2,55,5,2,15.5980392156863,159.0,10.0
1220,19.538461538461497,99.5,5,2,20.8006993006993,156,16.0
1252,115.315789473684,99.5,5,2,35.30555555555555,191,2.5
1267,144.13333333333298,55.0,5,2,35.30555555555555,53,16.0
1271,284.33333333333303,0,5,2,35.30555555555555,237,60.5
1219,107.545454545455,96,5,2,25.58333333333335,132.0,60.5
1281,24.1666666666667,67,5,2,15.5980392156863,159.0,10.0
1163,266.0,45,5.0,2,15.5980392156863,256.0,15.0
1241,601.666666666667,99.5,4.0,2,43.0,256.0,15.0
1056,312.25,99.5,4.0,2,0.75,219.0,60.5
1057,591.0,99.5,4.0,2,6.15340909090909,124,15.0
1060,423.666666666667,113.0,4.0,2,10.6666666666667,54.0,15.0
1067,407.333333333333,99.5,4.0,2,36.0,54.0,15.0
1158,238.14285714285705,113.0,5,2,35.30555555555555,277,0.5
1071,605.0,99.5,4.0,2,249.0,128.0,16.0
1072,408.666666666667,99.5,4.0,2,35.30555555555555,203,60.5
1074,613.5,29.5,4.0,2,35.30555555555555,54.0,12
1076,614.5,29.5,4.0,2,35.30555555555555,54.0,7
1080,442.333333333333,99.5,4.0,2,22.0,128.0,16.0
1081,630.0,55.0,4.0,2,35.30555555555555,54.0,10
1082,425.666666666667,113.0,5.0,2,9.0,102.5,16.0
1086,424.333333333333,113.0,3,2,35.30555555555555,54.0,15.0
1087,633.0,113.0,4.0,2,35.30555555555555,54.0,5
1182,70.43478260869571,113.0,4,3,15.5980392156863,196,24.0
1090,353.5,99.5,5.0,2,15.5980392156863,148,16.0
1096,256.4,113.0,4.0,2,0.0,256.0,15.0
1228,15.1875,99.5,5.0,3,11.8,113,393.0
1102,185.57142857142892,113.0,5.0,2,0.0,256.0,15.0
1103,573.0,99.5,4.0,2,35.30555555555555,54.0,15
1106,436.333333333333,113.0,3,2,6.15340909090909,128.0,16.0
1110,356.5,129.0,5.0,2,35.30555555555555,128.0,7
1112,701.5,99.5,4.0,2,8.5,54.0,15.0
1115,415.0,99.5,4.0,2,35.30555555555555,111,16.0
1120,709.5,55.0,4.0,2,1.0,54.0,15.0
1121,287.6,99.5,5.0,2,34.2,128.0,16.0
1129,205.285714285714,99.5,5.0,2,35.30555555555555,128.0,14
1130,457.666666666667,99.5,4.0,2,142.333333333333,128.0,15.0
1133,727.5,99.5,4.0,2,7.0,54.0,15.0
1135,208.14285714285705,99.5,4,2,35.30555555555555,256.0,16.0
1136,369.5,99.5,5.0,2,73.25,256.0,16.0
1137,253.0,99.5,5.0,2,35.30555555555555,102.5,12
1138,462.666666666667,99.5,4.0,2,71.0,128.0,15.0
1139,476.666666666667,99.5,5.0,2,30.3333333333333,128.0,15.0
1144,702.5,99.5,4.0,2,16.0,54.0,15.0
1146,701.5,99.5,4.0,2,0.0,128.0,16.0
1151,713.5,113.0,4.0,2,140.5,54.0,15.0
1154,24.496794871794904,0,4,2,6.15340909090909,256.0,15.0
1155,24.496794871794904,1,4.0,2,0.545454545454545,256.0,60.5
1160,15.1875,55.0,5.0,2,22.75,194,15.0
1162,24.496794871794904,99.5,5,2,195.0,256.0,60.5
1164,323.0,99.5,5,2,5.5821256038647356,256.0,17.0
1165,490.333333333333,99.5,4.0,2,129.333333333333,128.0,15.0
1166,497.333333333333,99.5,4.0,2,35.30555555555555,102.5,14
1173,330.0,113.0,4,2,35.30555555555555,128.0,16.0
1178,765.0,55.0,4.0,2,8.0,54.0,15.0
1179,311.0,55.0,4.0,2,35.30555555555555,102.5,14
1189,791.5,99.5,4.0,2,51.5,54.0,15.0
1196,178.333333333333,29.5,4.0,2,35.30555555555555,102.5,4
1197,313.33333333333303,113.0,4,2,35.30555555555555,256.0,16.0
1198,416.0,99.5,4.0,2,4.25,256.0,60.5
1200,205.5,99.5,4.0,2,35.30555555555555,123,16.0
1201,563.333333333333,113.0,4.0,2,10.0,128.0,15.0
1203,830.0,29.5,4.0,2,18.0,54.0,15.0
1206,108.0,29.5,5.0,2,6.5,102.5,4
1209,562.666666666667,67,4.0,2,35.30555555555555,128.0,16.0
1211,416.75,55.0,5.0,2,35.30555555555555,128.0,7
1217,572.666666666667,29.5,4.0,2,31.3333333333333,54.0,15.0
1221,434.0,99.5,3,2,35.30555555555555,128.0,16.0
1225,291.16666666666697,55.0,4.0,2,35.30555555555555,114,16.0
1227,75.2916666666667,99.5,4.0,2,140.75,256.0,60.5
1229,313.83333333333303,55.0,5.0,2,35.30555555555555,128.0,7
1230,859.0,113.0,4.0,2,35.30555555555555,54.0,4
1232,137.5,99.5,5.0,2,16.571428571428598,128.0,13
1233,634.666666666667,99.5,4.0,2,20.6666666666667,54.0,15.0
1234,593.666666666667,55.0,4.0,2,124.333333333333,128.0,15.0
1237,622.0,99.5,4.0,2,35.30555555555555,102.5,15
1244,486.25,99.5,5.0,2,15.5980392156863,213,16.0
1259,618.666666666667,113.0,4.0,2,6.15340909090909,128.0,10
1261,928.0,99.5,4.0,2,65.0,128.0,16.0
1262,620.666666666667,99.5,4.0,2,155.333333333333,256.0,60.5
1265,377.0,113.0,3,2,35.30555555555555,128.0,15.0
1266,643.0,99.5,5.0,2,35.30555555555555,54.0,5
1270,401.2,113.0,4,2,35.30555555555555,256.0,16.0
1273,6.0,55.0,5,2,35.30555555555555,128.0,16.0
1275,30.0,99.5,4.0,2,57.0,54.0,15.0
1276,24.496794871794904,7,5.0,2,328.48,256.0,16.0
1277,6.0,99.5,4.0,2,988.0,128.0,60.5
1278,35.67543859649125,99.5,4.0,2,9.5,256.0,14
1280,55.3809523809524,99.5,4.0,2,35.30555555555555,146,6
1282,26.5,99.5,4.0,2,25.58333333333335,165,16.0
1283,45.3333333333333,99.5,4.0,2,267.0,54.0,15.0
1291,19.5,113.0,4.0,2,35.30555555555555,126,16.0
1299,5.0,113.0,4.0,2,6.0,256.0,60.5
1089,97.07142857142858,129.0,5,2,1.125,256.0,10.5
1305,2.0,99.5,4.0,2,32.0,128.0,15.0
1311,10.6666666666667,99.5,4.0,2,124.666666666667,128.0,16.0
1316,71.75,99.5,5.0,2,35.30555555555555,128.0,8
1304,25.4285714285714,99.5,5,2,8.535714285714285,218.0,60.5
1097,10.201871657754,69.5,5.0,2,32.5,197,15.0
1070,,,,,,,
