,nuc,aexp,nd,ns,age,asexp,la,ld
5770,9.25,219,5,6,77.08823529411765,59.5,92.0,17.0
5760,20.0,507,4,2,77.08823529411765,59.5,92.0,17.0
5784,9.25,705,4,1,17.5,472.0,92.0,17.0
5817,7.073387096774194,242,4,3,77.08823529411765,59.5,92.0,3
5790,9.25,518,1,2,77.08823529411765,59.5,92.0,1
5863,20.0,268,1,1,77.08823529411765,59.5,75,17.0
5811,7.073387096774194,238,4,2,17.5,59.5,92.0,17.0
5918,20.0,614,3,2,17.5,59.5,92.0,1
5859,20.0,746,1,2.5,17.5,35.0,18.5,17.0
5871,7.073387096774194,563,1,1,10.5,59.5,18.5,3
5936,7.073387096774194,629,3,2,77.08823529411765,59.5,92.0,17.0
5985,7.073387096774194,667,9,4,77.08823529411765,59.5,92.0,17.0
5988,,,,,,,,
5909,9.25,757,5,3,77.08823529411765,59.5,92.0,3
6003,9.25,688,3,4,77.08823529411765,59.5,92.0,17.0
