,nuc,arexp,ent,ndev,age,asexp,la,ld
7154,,,,,,,,
7161,,,,,,,,
7165,,,,,,,,
7167,,,,,,,,
7175,,,,,,,,
7176,,,,,,,,
7184,,,,,,,,
7188,,,,,,,,
7189,,,,,,,,
7193,,,,,,,,
7194,,,,,,,,
7202,,,,,,,,
7204,,,,,,,,
7210,,,,,,,,
7212,,,,,,,,
7217,1299.5,67.5,1.35919641431336,45.5,19.5,4.5,90,4
7219,,,,,,,,
7221,,,,,,,,
7222,,,,,,,,
7225,,,,,,,,
7227,438.5,443.9999999999992,3.35226386979527,11.8125,100.5,181.0,75,29
7247,,,,,,,,
7249,,,,,,,,
7250,,,,,,,,
7259,,,,,,,,
7263,,,,,,,,
7267,,,,,,,,
7269,,,,,,,,
7271,913.833333333333,6.5,1.56157810837182,30.6666666666667,66.5,0.7038053142305541,14.0,5
7279,,,,,,,,
7280,,,,,,,,
7283,,,,,,,,
7290,,,,,,,,
7293,,,,,,,,
7312,,,,,,,,
7318,,,,,,,,
7325,,,,,,,,
7328,,,,,,,,
7333,,,,,,,,
7338,,,,,,,,
7348,932.5,74.5,2.10929664237446,32.0,52.1666666666667,23.5,79,27
7351,,,,,,,,
7366,,,,,,,,
7369,,,,,,,,
7376,,,,,,,,
7377,,,,,,,,
7381,,,,,,,,
7393,,,,,,,,
7403,,,,,,,,
7413,,,,,,,,
7418,,,,,,,,
7423,,,,,,,,
7425,,,,,,,,
7432,,,,,,,,
7435,,,,,,,,
7441,,,,,,,,
7444,874.333333333333,40.0,1.30665229423507,33.6666666666667,54.0,1.4254120125038,77,1
7464,,,,,,,,
7466,,,,,,,,
7482,,,,,,,,
7487,,,,,,,,
7492,,,,,,,,
7496,,,,,,,,
7502,,,,,,,,
7506,,,,,,,,
7508,,,,,,,,
7509,,,,,,,,
7520,,,,,,,,
7525,,,,,,,,
7539,,,,,,,,
7541,,,,,,,,
7543,,,,,,,,
7547,,,,,,,,
7560,,,,,,,,
7567,,,,,,,,
7570,,,,,,,,
7573,,,,,,,,
7609,,,,,,,,
7610,,,,,,,,
7617,,,,,,,,
7621,,,,,,,,
7628,,,,,,,,
7643,,,,,,,,
7646,,,,,,,,
7653,,,,,,,,
7659,136.25,389.049999999999,2.74319639852884,8.63636363636364,57.2727272727273,0.8020499092808672,23,44
7665,,,,,,,,
7673,,,,,,,,
7676,4.3,18.6666666666667,2.42325458822349,1.3,116.9,29.0,230,32
7684,,,,,,,,
7686,,,,,,,,
7692,,,,,,,,
7693,,,,,,,,
7696,,,,,,,,
7705,,,,,,,,
7709,,,,,,,,
7713,,,,,,,,
7724,,,,,,,,
7735,,,,,,,,
7736,,,,,,,,
7738,,,,,,,,
7744,,,,,,,,
7747,,,,,,,,
7750,,,,,,,,
7766,,,,,,,,
7770,,,,,,,,
7772,,,,,,,,
7773,,,,,,,,
7781,,,,,,,,
7783,,,,,,,,
7786,,,,,,,,
7787,,,,,,,,
7791,,,,,,,,
7797,,,,,,,,
7806,,,,,,,,
7808,,,,,,,,
7814,,,,,,,,
7815,,,,,,,,
7827,,,,,,,,
7834,,,,,,,,
7837,,,,,,,,
7858,,,,,,,,
7868,,,,,,,,
7870,,,,,,,,
7871,,,,,,,,
7881,,,,,,,,
7894,851.1428571428571,343.9,2.24878844797137,38.7142857142857,55.0,0.931136402980458,8.0,85
7896,,,,,,,,
7900,,,,,,,,
7912,,,,,,,,
7916,,,,,,,,
7928,,,,,,,,
7938,,,,,,,,
7942,,,,,,,,
7943,,,,,,,,
7950,,,,,,,,
7951,,,,,,,,
7956,,,,,,,,
7962,,,,,,,,
7977,1090.83333333333,329.650000000002,1.6161707325286103,49.0,168.666666666667,0.931136402980458,33.0,15
7993,,,,,,,,
7995,,,,,,,,
7996,,,,,,,,
7997,,,,,,,,
8000,,,,,,,,
8001,,,,,,,,
8005,,,,,,,,
8008,,,,,,,,
8025,,,,,,,,
8034,,,,,,,,
8042,,,,,,,,
8048,,,,,,,,
8049,,,,,,,,
8050,,,,,,,,
8051,,,,,,,,
8058,,,,,,,,
8068,,,,,,,,
8072,,,,,,,,
8074,,,,,,,,
8078,,,,,,,,
8082,,,,,,,,
8085,,,,,,,,
8086,,,,,,,,
8088,,,,,,,,
8090,,,,,,,,
8091,,,,,,,,
8094,,,,,,,,
8097,,,,,,,,
8101,,,,,,,,
8105,,,,,,,,
8106,,,,,,,,
8111,,,,,,,,
8114,,,,,,,,
8136,,,,,,,,
8141,,,,,,,,
8153,,,,,,,,
6776,,,,,,,,
7281,,,,,,,,
7752,,,,,,,,
8083,,,,,,,,
8147,,,,,,,,
7274,,,,,,,,
