,nuc,aexp,nd,ns,age,la,ld
2609,143.06818181818198,171.5,2,2,182.789473684211,70.5,229
2616,2.76190476190476,57.0,2,2,6.19047619047619,274.5,26.5
2558,27.8,115.0,1,2,8.1,42.5,21.5
2619,143.06818181818198,85,2,2,181.0,98.5,21.5
2631,13.5714285714286,215.5,3,2,1.21455938697318,5.5,0
2633,29.1904761904762,57.0,2,2,21.047619047619,274.5,90.0
2662,4.4,57.0,1,2,139.8,69.5,21.5
2667,353.0,215.5,2,2,27.2222222222222,90,1.0
2702,143.06818181818198,105,2,2,174.133333333333,98.5,21.5
2703,143.06818181818198,103,2,2,36.7142857142857,63,21.5
2756,143.06818181818198,147,2,2,36.7142857142857,142.0,15
2783,6.0,115.0,2,2,10.8666666666667,98.5,21.5
2806,72.28571428571429,107,2,2,37.1538461538462,142.0,21.5
2808,353.0,115.0,2,2,36.7142857142857,68,21
2824,155.0,119,2,2,36.7142857142857,274.5,21.5
2825,353.0,161,2,2,36.7142857142857,274.5,430
2826,36.6666666666667,115.0,2,2,14.2222222222222,274.5,90.0
2837,353.0,178,2,2,41.1666666666667,106.0,26.5
2868,11.0,57.0,2,2,32.0,69.5,335.0
2877,174.2,115.0,2,2,36.7142857142857,106.0,11
2880,46.3333333333333,57.0,2,2,202.5,98.5,21.5
2810,,,,,,,
2896,353.0,115.0,2,2,36.7142857142857,78,9
2359,295.83333333333303,200,3,2,42.7142857142857,69.5,1
2889,129.444444444444,106.0,2,2,106.888888888889,126.5,21.5
2452,25.125,149.0,2,2,297.5,17.5,3
2553,13.9285714285714,80.0,1,2,28.4285714285714,69.5,5
2526,15.142857142857098,171.5,3,2,1.21455938697318,49,5
2846,5.32142857142857,142,3,2,1.21455938697318,42.5,5
2385,,,,,,,
2365,353.0,171.5,2,3,40.1538461538462,183.5,20
2382,295.83333333333303,122,4,3,7.23611111111111,274.5,324
2388,290.058823529412,215.5,3,3,55.1176470588235,70.5,1.0
2390,86.46153846153852,171.5,3,3,57.65384615384621,183.5,21.5
2424,143.06818181818198,116,4,3,59.5,106.0,90.0
2623,,,,,,,
2426,143.06818181818198,43,3,3,89.4878048780488,126.5,19.5
2430,12.1538461538462,115.0,1,3,141.076923076923,70.5,21.5
2485,32.6666666666667,57.0,3,3,192.333333333333,98.5,9.5
2491,94.9411764705882,57.0,4,3,72.5882352941177,106.0,19.5
2492,47.3448275862069,171.5,3,3,47.9655172413793,14.0,21.5
2509,9.0,57.0,1,3,192.333333333333,106.0,26.5
2772,,,,,,,
2548,143.06818181818198,171.5,3,3,115.557692307692,84.0,158
2555,143.06818181818198,171.5,3,3,45.22222222222221,274.5,365
2537,29.0,115.0,4,3,49.5333333333333,14.0,9.5
2577,30.785714285714302,115.0,4,3,36.7142857142857,331.5,492
2573,143.06818181818198,171.5,3,3,47.5,183.5,107
2585,12.4,171.5,3,3,36.7142857142857,274.5,405
2612,143.06818181818198,171.5,3,3,58.71428571428571,142.0,7
2622,62.851851851851904,115.0,3,3,14.8148148148148,274.5,21.5
2608,79.125,171.5,3,3,373.125,70.5,21.5
2635,143.06818181818198,57.0,3,3,18.8125,106.0,4
2636,143.06818181818198,115.0,4,3,10.4444444444444,106.0,151
2627,102.4,171.5,3,3,114.3,84.0,21.5
2652,27.5454545454545,115.0,3,3,7.23611111111111,51.0,17
2668,143.06818181818198,115.0,3,3,175.829268292683,183.5,366
2681,26.785714285714302,149.0,3,3,36.7857142857143,274.5,21.5
2677,143.06818181818198,115.0,3,3,56.0769230769231,183.5,203
2699,143.06818181818198,57.0,3,3,83.76923076923079,95.0,191
2725,143.06818181818198,99,4,3,23.1304347826087,274.5,90.0
2727,143.06818181818198,57.0,3,3,93.11111111111109,84.0,489
2331,,,,,,,
2734,21.2352941176471,115.0,4,3,36.7142857142857,274.5,391
2687,143.06818181818198,171.5,3,3,50.0909090909091,106.0,114
2773,11.25,171.5,3,3,29.8333333333333,42.5,211
2885,143.06818181818198,174,3,3,36.7142857142857,274.5,16
2731,143.06818181818198,106.0,2,3,138.620689655172,126.5,232
2864,143.06818181818198,69,4,3,262.214285714286,98.5,19.5
2345,294.1875,106.0,3,2,19.3125,274.5,63.0
2344,353.0,171.5,3,2,94.4516129032258,70.5,589
2369,44.7692307692308,126.0,2,2,15.5384615384615,274.5,21.5
2372,353.0,106,2,2,49.6153846153846,106.0,21.5
2334,230.666666666667,149.0,2,2,89.125,126.5,122
2393,20.3529411764706,112,4,2,29.8333333333333,106.0,90.0
2406,13.7857142857143,124,4,2,29.707142857142845,274.5,4.0
2413,47.6153846153846,57.0,4,2,41.384615384615394,274.5,21.5
2414,143.06818181818198,57.0,4,2,9.4,106.0,8
2381,353.0,171.5,2,2,127.142857142857,126.5,304
2442,6.625,57.0,3,2,36.7142857142857,274.5,200
2450,,,,,,,
2472,11.416666666666698,126.0,3,2,337.58333333333303,69.5,21.5
2478,32.6666666666667,115.0,4,2,29.8333333333333,88,21.5
2379,353.0,101,2,2,81.3684210526316,98.5,11.5
2490,143.06818181818198,106.0,3,2,127.421052631579,183.5,472
2468,53.88,126.0,3,2,471.56,98.5,21.5
2493,39.6315789473684,171.5,3,2,72.3684210526316,51.0,21.5
2525,143.06818181818198,106.0,3,2,62.086956521739104,274.5,389
2544,12.125,115.0,4,2,36.7142857142857,274.5,810
2549,143.06818181818198,149.0,4,2,21.3,274.5,8
2561,143.06818181818198,115.0,4,2,35.6666666666667,106.0,297
2518,143.06818181818198,115.0,3,2,81.5714285714286,183.5,713
2538,16.2962962962963,149.0,2,2,7.23611111111111,64,21.5
2570,143.06818181818198,171.5,3,2,150.64516129032302,70.5,109
2591,353.0,171.5,3,2,27.8,78,26.5
2567,143.06818181818198,149.0,3,2,112.0,98.5,16
2594,143.06818181818198,171.5,3,2,34.884615384615394,274.5,108
2601,74.8461538461538,171.5,3,2,37.6923076923077,274.5,21.5
2605,25.576923076923105,57.0,4,2,27.6923076923077,274.5,26.5
2586,40.5294117647059,34.0,3,2,80.1176470588235,126.5,9.5
2595,21.7380952380952,171.5,3,2,13.2619047619048,29.0,90.0
2629,143.06818181818198,115.0,4,2,140.979166666667,274.5,297
2610,30.12,171.5,3,2,26.56,17.5,90.0
2615,78.304347826087,171.5,3,2,93.5217391304348,84.0,21.5
2654,94.6,115.0,4,2,9.86666666666667,106.0,335.0
2658,88.64705882352942,115.0,4,2,6.941176470588241,274.5,68.5
2671,10.4166666666667,57.0,4,2,4.36111111111111,274.5,4.0
2673,143.06818181818198,97,4,2,28.53846153846149,106.0,21.5
2689,26.6,57.0,4,2,25.1333333333333,274.5,4.5
2700,310.8333333333335,215.5,3,2,4.73684210526316,14.0,475
2712,143.06818181818198,57.0,4,2,17.470588235294098,274.5,11
2716,143.06818181818198,153,4,2,36.7142857142857,274.5,1135
2648,143.06818181818198,115.0,3,2,103.857142857143,183.5,368
2724,143.06818181818198,57.0,4,2,26.4375,274.5,6
2730,123.733333333333,57.0,3,2,16.9333333333333,106.0,9.5
2736,143.06818181818198,143,4,2,22.3913043478261,274.5,21.5
2743,9.07692307692308,115.0,3,2,36.7142857142857,274.5,16
2748,92.5789473684211,115.0,2,2,12.5789473684211,106.0,19.5
2649,263.625,171.5,2,2,7.90909090909091,98.5,7
2717,25.2105263157895,171.5,3,2,36.7142857142857,183.5,176
2840,143.06818181818198,115.0,4,2,62.3125,106.0,99
2886,71.44444444444441,57.0,3,2,284.222222222222,106.0,19.5
2394,263.625,171.5,2.5,2,4.5,107,4
2749,143.06818181818198,115.0,3,2,77.1111111111111,126.5,16
2431,254.875,215.5,3,3,22.6666666666667,70.5,1
2434,11.6,115.0,3,3,36.7142857142857,203.5,5
2599,46.8,57.0,3,3,35.3,274.5,5
2415,30.0,103,2.5,2,36.7142857142857,205.5,4
2857,2.0,104,2.5,2,36.7142857142857,203.5,4
2802,11.5,106,2.5,3,9.645833333333336,69.5,5
2397,263.625,215.5,2.5,2,4.33333333333333,37,1
2421,263.625,215.5,2.5,2,41.5,46,1
2328,295.83333333333303,158.0,3,2,27.3333333333333,203.5,5
2767,353.0,159,2,2,65.8181818181818,142.0,9.5
2435,36.5,171.5,2.5,2,1.21455938697318,51,5
2459,1.0,103.0,2.5,2,95.0,69.5,5
2470,353.0,115.0,3,2,8.0,106.0,5
2473,32.0,80.0,2.5,2,273.0,69.5,5
2477,211.5,215.5,2.5,2,97.243265993266,46,0
2501,13.0,115.0,2.5,2,29.8333333333333,42,5
2451,4.2,126.0,2.5,2,1.21455938697318,65,5
2511,20.0,171.5,2.5,2,1.21455938697318,44,5
2529,353.0,133,3,2,8.854166666666664,142.0,5
2535,20.0,57.0,2.5,2,17.0,205.5,5
2562,14.5,126.0,2.5,2,6.0625,82,5
2574,353.0,171.5,2.5,2,5.5,63,5
2416,,,,,,,
2620,143.06818181818198,115.0,3,2,17.2,106.0,5
2625,133.666666666667,215.5,2.5,2,119.333333333333,84.0,0
2632,1101.4166666666652,193.5,3,2,29.8333333333333,68,0
2647,26.25,136,2.5,2,36.7142857142857,203.5,5
2665,353.0,115.0,3,2,36.7142857142857,65,5
2670,17.8,149.0,2.5,2,310.2,17.5,3
2676,166.0,171.5,2.5,2,7.0,69.5,5
2686,143.06818181818198,215.5,2.5,2,198.0,58,0
2428,,,,,,,
2692,28.0,171.5,2.5,2,30.0,17.5,4
2704,104.117647058824,107,3,2,36.7142857142857,69.5,5
2707,143.06818181818198,105,2.5,2,21.0,69.5,5
2512,,,,,,,
2728,19.0,171.5,2.5,2,22.0,17.5,3
2747,143.06818181818198,109,2.5,2,35.5,142.0,5
2759,7.0,126.0,2.5,2,75.0,69.5,3
2765,14.5,115.0,2.5,2,29.8333333333333,85,5
2771,3.75,115.0,2.5,2,29.8333333333333,47,2
2852,104.117647058824,144,3,2,36.7142857142857,142.0,5
2711,9.66666666666667,126.0,2.5,2,373.0,17.5,5
2356,295.83333333333303,171.5,2.5,3,1.8,126.5,27
2859,17.25,126.0,2.5,2,124.5,17.5,3
2364,295.83333333333303,103,3.5,3,38.8333333333333,203.5,21.5
2584,,,,,,,
2361,131.8035714285715,171.5,3,3,36.7142857142857,106.0,100
2377,295.83333333333303,171.5,2.5,3,13.166666666666698,84.0,62
2378,131.8035714285715,171.5,4,3,57.28571428571429,42.5,19.5
2419,310.8333333333335,193.5,3,3,1.21455938697318,14.0,13
2420,7.0,171.5,2.5,3,29.8333333333333,42.5,256
2443,26.0,57.0,2.5,3,128.5,142.0,335.0
2495,15.666666666666698,131,2.5,3,36.7142857142857,106.0,90.0
2440,2.6666666666666696,171.5,2.5,3,29.8333333333333,42.5,279
2550,36.9090909090909,115.0,4,3,69.10795454545455,84.0,9.5
2597,14.0,171.5,2.5,3,7.23611111111111,51.0,15
2650,143.06818181818198,115.0,2.5,3,6.0625,82,12
2690,,,,,,,
2754,72.28571428571429,181,3,3,6.0625,274.5,335.0
2803,34.2857142857143,57.0,3,3,36.7142857142857,274.5,26.5
2603,35.625,171.5,3,3,36.7142857142857,183.5,335.0
2709,4.4,171.5,2.5,3,23.8,5.5,19.5
2332,353.0,171.5,3,2,36.0,95.0,34.5
2335,131.8035714285715,57.0,2.5,2,19.5,203.5,14
2339,173.25,149.0,4.5,2,0.25,274.5,0
2340,295.83333333333303,115.0,3,2,36.7142857142857,203.5,12
2341,230.666666666667,115.0,2.5,2,67.5,106.0,19
2343,173.25,38,2.5,2,147.166666666667,106.0,9.5
2348,295.83333333333303,171.5,2.5,2,27.3333333333333,69.5,13
2349,295.83333333333303,95,2.5,2,36.7142857142857,106.0,279
2350,295.83333333333303,171.5,2.5,2,6.0,84.0,81
2352,131.8035714285715,57.0,4,2,104.0,106.0,9.5
2353,295.83333333333303,99,2.5,2,22.875,203.5,21.5
2354,295.83333333333303,215.5,2.5,2,0.0,17.5,0
2355,295.83333333333303,101,2.5,2,20.6666666666667,203.5,21.5
2412,,,,,,,
2360,295.83333333333303,57.0,2.5,2,99.5,42,26.5
2894,,,,,,,
2366,131.8035714285715,126.0,4,2,88.1666666666667,98.5,9.5
2367,295.83333333333303,171.5,2.5,2,1.0,69.5,9
2370,131.8035714285715,99,3.5,2,10.75,106.0,21.5
2371,295.83333333333303,105,2.5,2,6.33333333333333,69.5,26.5
2373,131.8035714285715,171.5,3,2,23.71428571428569,274.5,63.0
2380,295.83333333333303,171.5,2.5,2,32.2222222222222,84.0,112
2383,295.83333333333303,171.5,2.5,2,4.66666666666667,69.5,1
2329,,,,,,,
2389,310.8333333333335,215.5,3,2,5.2,17.5,11.5
2392,68.2,149.0,2.5,2,8.4,274.5,21.5
2399,143.06818181818198,114,2.5,2,22.88888888888889,274.5,90.0
2403,9.0,171.5,2.5,2,17.0,14.0,90.0
2405,0.0,115.0,5,2,29.707142857142845,274.5,68.5
2410,20.4117647058824,115.0,3,2,36.7142857142857,274.5,90.0
2358,,,,,,,
2417,46.8,125,3.5,2,6.55555555555556,274.5,90.0
2411,44.75,171.5,2.5,2,30.5,51.0,21.5
2436,143.06818181818198,57.0,3,2,36.7142857142857,203.5,11
2438,143.06818181818198,171.5,3,2,120.666666666667,69.5,26.5
2439,139.5,171.5,3,2,11.0,106.0,34.5
2441,143.06818181818198,114,3,2,36.7142857142857,142.0,21.5
2444,143.06818181818198,171.5,2.5,2,130.0,84.0,8
2448,1.0,57.0,2.5,2,98.6666666666667,106.0,21.5
2456,23.625,126,2.5,2,36.7142857142857,106.0,90.0
2457,263.625,215,2.5,2,56.8571428571429,98.5,1.0
2464,143.06818181818198,171.5,2.5,2,62.0,106.0,111
2465,84.0,149.0,2.5,2,38.5,69.5,21.5
2467,143.06818181818198,57.0,2.5,2,269.5,69.5,7
2469,143.06818181818198,171.5,2.5,2,28.0,69.5,11
2474,210.5,171.5,2.5,2,6.0625,87,26.5
2475,143.06818181818198,171.5,2.5,2,125.6,84.0,102
2479,5.0,115.0,2.5,2,29.707142857142845,183.5,6
2480,7.25,115.0,2.5,2,29.8333333333333,86,21.5
2482,263.625,171.5,2.5,2,5.35294117647059,106.0,226
2486,5.0,115.0,3,2,36.7142857142857,274.5,90.0
2488,295.83333333333303,171.5,2.5,2,154.0,69.5,4
2494,15.142857142857098,171.5,2.5,2,70.71428571428571,51.0,90.0
2496,13.75,171.5,3,2,29.8333333333333,51.0,90.0
2497,11.333333333333302,115.0,2.5,2,16.0,274.5,90.0
2498,143.06818181818198,171.5,2.5,2,137.166666666667,84.0,117
2499,143.06818181818198,171.5,3,2,88.0,69.5,26.5
2503,231.333333333333,106.0,2.5,2,36.7142857142857,274.5,127
2363,,,,,,,
2506,143.06818181818198,171.5,2.5,2,69.0,95.0,23
2507,143.06818181818198,171.5,2.5,2,61.625,84.0,193
2508,353.0,132,2.5,2,36.7142857142857,274.5,447
2505,14.0,115.0,2.5,2,18.0,14.0,21.5
2514,353.0,171.5,2.5,2,4.66666666666667,83,21.5
2516,298.33333333333303,215.5,2.5,2,15.73214285714285,38,1.0
2513,143.06818181818198,171.5,2.5,2,109.076923076923,126.5,270
2517,178.5,215.5,2.5,2,107.0,51.0,1.0
2522,11.1538461538462,115.0,2.5,2,36.7142857142857,274.5,155
2523,72.28571428571429,115.0,3,2,39.75,106.0,21.5
2524,44.6666666666667,115.0,2.5,2,0.0,274.5,26.5
2521,254.875,171.5,3,2,13.25,106.0,9.5
2527,6.6,115.0,2.5,2,384.0,84.0,21.5
2384,,,,,,,
2539,0.0,149.0,2.5,2,0.0,274.5,68.5
2540,27.6666666666667,115.0,2.5,2,69.3333333333333,51.0,335.0
2545,116.0,171.5,2.5,2,34.0,69.5,26.5
2425,,,,,,,
2560,29.0,115.0,2.5,2,50.5,106.0,335.0
2564,143.06818181818198,115.0,3,2,16.772727272727302,274.5,90.0
2565,143.06818181818198,115.0,2.5,2,35.5,106.0,14
2572,60.75,115.0,3,2,15.73214285714285,274.5,21.5
2575,143.06818181818198,115.0,2.5,2,50.0,69.5,7
2578,143.06818181818198,115.0,2.5,2,26.0,69.5,6
2547,143.06818181818198,171.5,2.5,2,30.3333333333333,79,90.0
2583,46.75,115.0,2.5,2,65.75,106.0,19.5
2590,189.0,215.5,6.5,2,26.5714285714286,17.5,1.0
2592,4.0,80.0,2.5,2,201.0,69.5,26.5
2596,130.0,115.0,2.5,2,32.75,106.0,21.5
2606,9.6,57.0,2.5,2,29.8333333333333,46,21.5
2607,46.8,57.0,3,2,6.0,274.5,21.5
2613,143.06818181818198,113,2.5,2,36.7142857142857,142.0,19
2617,139.5,115.0,3,2,5.25,274.5,26.5
2624,27.5,115.0,2.5,2,15.5,69.5,110.5
2582,13.0,149.0,2.5,2,1.21455938697318,72,21.5
2630,18.0,171.5,2.5,2,8.0,69.5,335.0
2637,5.571428571428571,149.0,2.5,2,26.285714285714302,265.5,90.0
2638,295.83333333333303,57.0,2.5,2,0.0,69.5,3
2628,17.0,80.0,2.5,2,29.8333333333333,105,21.5
2645,93.0,171.5,2.5,2,19.0,69.5,153.0
2646,47.6,171.5,2.5,2,60.4,51.0,19.5
2651,6.5,115.0,2.5,2,22.5,84.0,19.5
2655,353.0,171.5,3,2,109.75,69.5,26.5
2660,16.6666666666667,115.0,3,2,36.7142857142857,203.5,26.5
2661,143.06818181818198,115.0,2.5,2,36.7142857142857,46,15
2664,143.06818181818198,115.0,2.5,2,36.7142857142857,78,5
2666,143.06818181818198,115.0,3,2,36.7142857142857,106.0,10
2672,295.83333333333303,96,2.5,2,6.0625,69.5,21
2674,353.0,115.0,2.5,2,98.0,79,26.5
2675,23.1666666666667,115.0,2.5,2,16.8333333333333,274.5,26.5
2682,310.8333333333335,171.5,2.5,2,26.0,108,9.5
2685,14.0,57.0,2.5,2,6.0625,112,26.5
2691,163.4,115.0,2.5,2,4.6,106.0,21.5
2693,24.0,101,2.5,2,15.73214285714285,203.5,26.5
2694,353.0,102,3,2,13.47727272727275,69.5,21.5
2695,353.0,115.0,3,2,29.8333333333333,106.0,11
2696,26.1666666666667,53.0,2.5,2,6.33333333333333,274.5,26.5
2705,10.0,57.0,2.5,2,5.0,203.5,21.5
2713,46.8,57.0,3,2,24.8,203.5,21.5
2715,353.0,57.0,3,2,113.5,84.0,26.5
2533,,,,,,,
2720,139.5,97,2.5,2,32.5,106.0,21.5
2721,249.5,115.0,2.5,2,21.0,106.0,26.5
2536,,,,,,,
2726,72.28571428571429,100,2.5,2,28.0,106.0,21.5
2732,0.0,141,2.5,2,29.707142857142845,203.5,21.5
2733,143.06818181818198,115.0,2.5,2,407.25,69.5,10
2744,20.0,114,2.5,2,36.7142857142857,203.5,26.5
2751,143.06818181818198,115.0,2.5,2,36.7142857142857,93,8
2757,0.0,57.0,2.5,2,6.0625,274.5,0
2758,236.75,115.0,3,2,36.7142857142857,274.5,11.5
2761,143.06818181818198,184,2.5,2,131.13333333333298,84.0,90.0
2722,27.0,149.0,2.5,2,1.21455938697318,50,19.5
2764,5.8,89.0,2.5,2,7.8,274.5,26.5
2766,143.06818181818198,106.0,3,2,234.5,142.0,335.0
2763,2.0,149.0,2.5,2,9.5,142.0,68.5
2776,3.8,57.0,2.5,2,36.7142857142857,274.5,374
2784,5.5,126,2.5,2,36.7142857142857,203.5,26.5
2785,143.06818181818198,115.0,3,2,36.7142857142857,274.5,20
2786,3.3333333333333304,24.5,2.5,2,19.6666666666667,203.5,26.5
2768,15.0,149.0,2.5,2,7.23611111111111,66,21.5
2796,2.0,102,2.5,2,36.7142857142857,69.5,26.5
2800,143.06818181818198,57.0,3,2,36.7142857142857,203.5,16
2787,143.06818181818198,171.5,2.5,2,108.666666666667,82,26.5
2812,353.0,116,3,2,7.23611111111111,142.0,26.5
2813,12.5,115.0,2.5,2,10.0,274.5,90.0
2804,5.16666666666667,150,2.5,2,7.23611111111111,84.0,19.5
2815,1.75,57.0,2.5,2,6.0625,274.5,101
2818,7.6,44.0,3,2,3.6,142.0,26.5
2814,353.0,171.5,2.5,2,148.166666666667,47,21.5
2822,27.0,89.0,2.5,2,34.3333333333333,203.5,21.5
2831,72.28571428571429,125,3,2,36.7142857142857,142.0,21.5
2833,2.6666666666666696,115.0,2.5,2,9.645833333333336,70,21.5
2843,4.33333333333333,57.0,2.5,2,18.0,5.5,21.5
2847,34.75,115.0,2.5,2,29.8333333333333,69.5,6
2849,9.0,126,2.5,2,29.8333333333333,69.5,26.5
2855,26.5,57.0,2.5,2,32.5,203.5,26.5
2865,46.8,106,2.5,2,37.5714285714286,274.5,90.0
2866,6.428571428571429,57.0,2.5,2,30.142857142857103,274.5,90.0
2867,9.9,57.0,2.5,2,129.1,84.0,21.5
2870,12.8,171.5,2.5,2,44.2,17.5,90.0
2873,28.0,146,2.5,2,1.21455938697318,69.5,110.5
2640,,,,,,,
2879,2.6666666666666696,57.0,2.5,2,13.266666666666698,44,21.5
2882,12.0,57.0,2.5,2,36.7142857142857,203.5,17
2888,9.5,149.0,2.5,2,52.0,69.5,335.0
2890,14.0,171.5,2.5,2,29.8333333333333,37,26.5
2892,143.06818181818198,115.0,3,2,14.333333333333302,142.0,21.5
2893,3.5,115.0,2.5,2,43.0,135.5,335.0
2897,353.0,115.0,2.5,2,6.0625,65,5
2898,143.06818181818198,184,2.5,2,29.8333333333333,69.5,15
2900,8.0,115.0,2.5,2,214.5,69.5,26.5
2901,31.3333333333333,115.0,2.5,2,29.8333333333333,106.0,6
2904,18.0,115.0,2.5,2,350.5,69.5,26.5
2718,,,,,,,
2821,,,,,,,
2874,,,,,,,
