,nuc,aexp,nd,ns,age,asexp,la,ld
10362,41.0,27,2,1,11.666666666666698,1.04879195601852,264,63
10319,,,,,,,,
10741,31.2,76,3,2,1.8257575757575752,1.90734886040826e-06,1632,1773
10217,6.48571428571429,30,11,2,11.0571428571429,0.9999999916180968,2981,0.5
10824,23.61538461538461,11,4,1,27.461538461538503,1.7333984375,285,225
10376,,,,,,,,
11304,1.87719298245614,23,14,1,3.402702702702705,22.0,2045,1364
10380,,,,,,,,
11468,12.0,36,2,1,10.8,1.7333984375,121,20
11531,11.5,127,2,1,11.0,1.763127280145365,447,582
11159,,,,,,,,
10958,,,,,,,,
11616,4.64285714285714,150,8,1,28.642857142857103,1.375,682,80
11435,,,,,,,,
11542,,,,,,,,
11617,,,,,,,,
9558,,,,,,,,
10193,,,,,,,,
9532,,,,,,,,
10089,,,,,,,,
10753,22.25,344.0,4,3,67.375,0.0,321,0
9777,,,,,,,,
10909,0.0,818,6,4,1.57894736842105,3.0385822582066e-63,102,281
10900,,,,,,,,
10189,12.0,11,4,2,0.0,0.0,405,20
9469,0.470588235294118,8,4,1,6.32352941176471,6.0,2567,1
9862,,,,,,,,
9617,2.57142857142857,71.0,8,2,9.0,0.5,1396,1
11151,26.8235294117647,1,5,3,1.8944444444444448,0.0062067019380686,126,167
11137,21.857142857142897,2,3,1,96.2857142857143,0.0,365,1
11334,,,,,,,,
10893,,,,,,,,
9374,1.1395348837209298,71.0,11,3,191.744186046512,0.333333333333333,5084,2
10490,0.5957446808510639,72,18,1,3.383152173913045,10.0,2766,1
10027,3.2,7,3,2,2.375,1.5,362,4
10008,8.58333333333333,133,5,2,1.8944444444444448,0.290101290072471,303,5
10916,2.06896551724138,70.0,11,2,7.4482758620689715,1.0,2131,2
11425,10.8,117,4,2,1.57142857142857,0.437500009327901,190,0
9911,,,,,,,,
9432,1.2564102564102602,1,16,1,6.9,50.5,2012,22
10054,,,,,,,,
9473,1.19047619047619,7,22,1,8.78260869565217,43.0,7573,218
9523,1.0,8,9,1,7.358490566037741,52.5,2302,306
9561,1.21052631578947,35,14,2,4.30769230769231,38.5,722,620
11475,,,,,,,,
9586,11.6818181818182,1423,3,2,3.619047619047621,321.0,1778,1807
9719,39.2,40,3,2,2.1111111111111103,52.5,197,120
9723,35.9375,44,6,2,1.7,53.5,219,127
9812,47.7272727272727,0,5,2,3.383152173913045,52.5,643,2
9872,0.6190476190476191,74.0,11,1,4.57142857142857,34.5,2709,0
9909,1.3913043478260902,0,14,1,3.32738095238095,45.0,801,39
9378,,,,,,,,
9465,,,,,,,,
9982,4.375,76.5,12,1,5.03571428571429,52.5,1352,785
10064,2.68965517241379,205,15,2,13.933333333333302,52.5,1067,389
10105,0.181818181818182,21,7,1,5.49019607843137,53.5,3004,118
10108,1.58823529411765,23,4,1,3.792857142857145,20.5,1939,173
10250,2.0,25,3,1,3.125,53.5,842,26
10325,1.6,2,5,1,2.4,52.5,1122,33
10383,2.06666666666667,8,9,2,3.683333333333335,49.0,478,83
10447,6.0,87,4,1,5.11437908496732,252.5,571,639
10577,23.8333333333333,7,4,2,2.28571428571429,0.784362794835033,187,36
11268,8.368421052631579,2,6,1,3.1666666666666696,27.0,933,844
11276,0.0,88,1,1,5.67592592592593,53.5,973,769
9371,0.2,30,2,1,0.0,52.5,718,0
9384,0.306451612903226,52,15,1,0.0,53.5,9742,256
9393,1.18032786885246,2,7,1,0.0,52.5,1821,131
9685,2.2380952380952404,2,4,2,0.0,52.5,1223,45
9844,1.5,35,2,2,0.0,52.5,405,182
10470,19.0294117647059,10,7,2,0.0,38.5,1446,1
9582,,,,,,,,
11037,24.2,75,4,2,0.511904761904762,52.5,41,12
9358,0.0,0,4,1,0.0,52.5,1576,57.0
10118,3.75,2,5,1,2.72077922077922,52.5,532,0
10258,6.325,29,18,2,3.683333333333335,46.0,612,0
9370,0.4102564102564099,137,11,1,3.2,250.5,2215,3
9753,4.2222222222222205,139.5,2,2,5.314553990610325,52.5,859,436
9822,2.5,1,3,1,4.849624060150376,53.5,346.5,13
10257,9.44444444444444,69.0,3,1,4.281746031746035,45.0,2955,2480
10420,0.0,51,2,1,5.69973544973545,52.5,20.5,0
10493,5.21428571428571,83.5,9,2,2.8,52.5,336,147
9949,1.95454545454545,1429,3,2,0.8,453.5,1505,365
9704,3.6733333333333347,178,19,2,3.54545454545455,243.0,2665,971
10029,37.4117647058824,1335,5,2,2.1111111111111103,662.5,954,373
