,nuc,arexp,nd,ns,age,la,ld
11643,47.589743589743605,78.6666666666665,13,2,149.128205128205,422,161
11653,58.25,267.5,3,2,69.0,482,339
11658,52.1666666666667,29.0,7,2,95.6666666666667,411,182
11572,,,,,,,
11530,,,,,,,
11750,24.375,0.0,8,2,107.0,463,24
11597,,,,,,,
11657,,,,,,,
11601,,,,,,,
11779,55.6666666666667,8.0,4,3,16.1666666666667,477,98
11728,,,,,,,
11703,,,,,,,
11816,52.53846153846151,80.5,4,3,44.3846153846154,616,111
11820,128.9,2.0,6,3,46.8,566,8
11861,68.0,10.0,6,2,71.25,382,18
11823,7.75,8.66666666666666,4,3,27.625,537,18
11725,,,,,,,
11765,,,,,,,
11878,46.375,8.0,5,2,43.0,455,514
11874,40.6666666666667,25.0,3,3,92.1666666666667,611,258
11858,,,,,,,
11781,,,,,,,
11967,12.1052631578947,16.0,10,2,59.31578947368421,380,12
11949,33.5384615384615,47.5,6,3,57.461538461538495,420,60
11975,21.846153846153804,19.0,9,3,90.92307692307692,671,35
11877,,,,,,,
12000,40.3333333333333,8.41666666666667,8,3,73.3333333333333,453,49
11880,,,,,,,
11938,,,,,,,
11926,,,,,,,
11941,,,,,,,
11971,,,,,,,
9659,15.2,1473.08333333327,3.5,2,9.2,353,225
10958,,,,,,,
10277,,,,,,,
11020,,,,,,,
9688,,,,,,,
10248,79.3181818181818,1463.66666666663,7.5,2,49.2272727272727,100,97
9836,,,,,,,
9839,,,,,,,
10121,,,,,,,
10202,,,,,,,
11295,,,,,,,
10310,,,,,,,
10930,,,,,,,
10619,,,,,,,
11430,,,,,,,
11549,,,,,,,
11923,,,,,,,
11562,,,,,,,
11639,13.4782608695652,263.83333333333303,1.5,2,68.2173913043478,700,971
11942,,,,,,,
11973,,,,,,,
10838,,,,,,,
11177,,,,,,,
11862,,,,,,,
10836,64.25,2.0,2,2,60.75,442,3
10006,52.6842105263158,234.0,9.0,2,72.26315789473679,301,266
10404,15.7301587301587,108.5,13,3,133.0,643,33
10199,31.7692307692308,457.333333333333,7.0,3,12.7692307692308,392,64
10285,10.857142857142902,291.0,1,2,4.66666666666667,730,468
10908,,,,,,,
11030,,,,,,,
11183,,,,,,,
10570,87.125,87.5,5,3,42.0909090909091,460,9
10812,,,,,,,
11401,61.9032258064516,13.5,5.5,2,30.387096774193505,467,852
11764,82.8823529411765,64.6666666666669,11.5,3,69.5294117647059,436,48
10780,,,,,,,
11940,51.0,15.0,5,3,42.7,679,2
11202,15.4146341463415,37.0,14.5,1,165.45,330,636
9870,55.4444444444444,110.0,5.0,3,33.5333333333333,389,21
11163,28.42307692307689,18.0,21.5,4,37.884615384615394,918,361
10392,,,,,,,
10586,38.85,78.5,9.5,3,45.33974358974355,439,180
9663,,,,,,,
10320,,,,,,,
10457,,,,,,,
11468,,,,,,,
11544,,,,,,,
10407,23.9565217391304,311.0,19.0,4,18.7,869,286
10438,,,,,,,
11924,,,,,,,
