,nuc,aexp,nd,ns,age,asexp,la,ld
11304,1.87719298245614,23,14,1,21.0877192982456,22.0,412.5,1364
11475,,,,,,,,
11578,,,,,,,,
9400,1.6666666666666698,34,2,2,3.5833333333333304,4.0,2208,56
9536,1.46153846153846,31,5,2,23.3846153846154,6.0,317,4
11137,21.857142857142897,2,2,2,96.2857142857143,1.0,365,50
9900,9.0,192,2,1,10.8,9.542280927900942e-41,78,3
11278,4.66666666666667,90,4,2,0.40625,5.0,698,323
9844,,,,,,,,
9910,0.4285714285714289,0,6,2,2.14285714285714,1.1259613037109402,144,5
9949,1.95454545454545,1429,3,1,23.4545454545455,552.5,1505,365
10096,2.0,3,4,2,12.0,3.0,157.0,49
10250,2.0,25,3,2,7.2,36.5,842,26
10818,,,,,,,,
11249,5.857142857142861,824,6,2,42.1428571428571,4.0,322,315
9582,26.2727272727273,0,16,11,8.42424242424242,0.96875,1651,1
9430,,,,,,,,
9655,1.1,2,2,1,4.8,1.0,762,177.5
9719,18.9375,40,3,1,4.4,0.8121487846665331,197,120
9753,4.2222222222222205,0,2,1,2.0,0.0,424.5,436
9911,1.47826086956522,0,10,1,4.73913043478261,53.5,1537,149
10325,1.6,2,5,2,63.9333333333333,17.5,1122,33
9564,1.32142857142857,38,21,3,22.46428571428569,0.96875,2299,1588
10996,,,,,,,,
9812,47.7272727272727,0,5,1,3.7272727272727297,39.5,643,2
9982,4.375,0,12,2,5.03571428571429,33.0,1352,785
10225,4.04081632653061,23,10,2,7.435416666666665,23.0,2006,527
10163,,,,,,,,
11390,0.0,91,1,2,0.0,90.5,2114,0
11334,,,,,,,,
9403,0.3928571428571429,3,17,4,2.125,3.0,891.0,155
10741,,,,,,,,
10376,1.88888888888889,50,4,2,14.2222222222222,0.138677120208968,448,21
9552,,,,,,,,
9872,,,,,,,,
11271,15.1176470588235,261,6,3,44.23529411764712,0.6455078125,302,94
9438,0.9090909090909092,6,6,1,1.05555555555556,5.0,2724,108
10258,,,,,,,,
9557,2.51923076923077,16,17,2,4.78846153846154,24.5,6742,152
9417,0.581395348837209,4,12,2,1.48837209302326,126.5,6330,7
11422,14.666666666666698,294,7,4,45.5833333333333,0.4751157407407405,145,43
9432,1.2564102564102602,1,16,1,3.97435897435897,36.5,881.0,22
9374,,,,,,,,
9558,1.35,2,9,1,3.63636363636364,54.5,4189,27
10008,8.69,133,5,2,15.25,0.42676843208205745,303,57
9862,22.67307692307689,49,22,5,8.846153846153848,248.0,613,610
10380,4.301573426573429,30,14,3,15.6,51.5,3012,13
11156,14.755952380952401,22,16,1,21.4333333333333,1.94140625,1120,517
9824,2.42857142857143,190.0,12,2,9.0,44.0,634,745.0
10161,3.62587412587413,5,2,1.5,12.0,4.0,46,46
10017,,,,,,,,
11391,1.6666666666666698,92,1,2,5.54700854700855,6.0,71.5,549
10447,6.0,87,4,2,56.75,1.0,305.5,678.0
10900,,,,,,,,
11496,2.19047619047619,27.5,3,2,22.619047619047603,33.0,1060,198
10958,8.80952380952381,239,7,1,42.5238095238095,277.0,862,620.0
9877,2.8125,188,7,2,1.9,47.0,702,745
11346,,,,,,,,
9822,1.81818181818182,1,2,2,1.705263157894735,1.0,686,13
10189,12.0,196.0,3,2,2.4,83.5,405,20
9445,1.19178082191781,6,20,2,3.24657534246575,602.5,2378.5,104
9579,23.357142857142897,5.5,16,2,212.67857142857105,0.05859375,408,45
10094,22.4285714285714,22.5,1,2,22.952380952381,22.0,552,31
9498,2.03511904761905,13,12,4,106.96,0.536118152147257,896.5,908
9513,0.509259259259259,15,9,1,7.83720930232558,6.0,1469.5,579.0
9597,25.75,212,4.0,3,68.5833333333333,0.052734375,106,36
9533,1.57692307692308,9,11,1,3.11538461538462,55.0,783.5,75.5
10108,1.58823529411765,322.5,4,2,99.0588235294118,282.0,1939,173
9892,4.16666666666667,5,2,1.5,0.39607843137254894,5.0,375.5,121
9551,1.17073170731707,83.5,19,1,8.57317073170732,76.0,681.5,356
11616,13.674242424242449,150,8,1,32.792857142857144,74.0,682,247.0
9781,12.5714285714286,34,14.0,10.0,7.047619047619048,0.91796875,1423,417
10319,16.98837209302325,295.5,9,1,46.225,7.0,1373,45
11386,21.5686274509804,55,15.0,9,43.1372549019608,0.8959397503430424,345,1169.5
9586,,,,,,,,
