,nuc,aexp,nd,ns,age,asexp,la,ld
9970,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,7
9979,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,305
9982,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,785
10006,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,1167
10008,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,57
10017,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,1060
10029,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,373
10054,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,551
10064,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,389
10089,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,166
10092,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,5
10093,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,56
10094,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,31
10096,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,49
10105,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,118
10108,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,173
10109,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,11
10112,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,124
10118,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,383
10143,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,4
10161,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,46
10163,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,215
10189,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,20
10192,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,73
10193,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,111
10196,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,50
10201,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,161
10209,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,51
10210,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,32
10217,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,165
10225,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,527
10250,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,26
10257,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,2480
10258,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,417
10319,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,45
10325,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,33
10327,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,82
10376,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,21
10380,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,13
10403,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,287
10447,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,639
10470,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,1
10483,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,5
10490,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,220
10577,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,36
10740,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,46
10741,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,1773
10753,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,32
10818,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,87
10893,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,35
10900,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,162
10916,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,160
10958,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,259
10996,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,206
11022,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,356
11104,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,136
11137,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,50
11148,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,204
11151,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,167
11156,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,517
11159,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,216
11249,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,315
11268,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,844
11271,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,94
11278,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,323
11301,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,2
11304,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,1364
11334,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,159
11346,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,193
11386,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,706
11389,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,102
11390,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,0
11391,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,549
11422,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,43
11475,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,185
11496,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,198
11578,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,197
11616,7.941176470588241,97.5,3,2.5,37.225,135.5,224.0,80
