,nuc,arexp,ent,ndev,age,asexp,la,ld
6207,,,,,,,,
6208,,,,,,,,
6209,,,,,,,,
6212,,,,,,,,
6213,,,,,,,,
6216,,,,,,,,
6220,,,,,,,,
6222,,,,,,,,
6228,,,,,,,,
6231,,,,,,,,
6232,,,,,,,,
6235,,,,,,,,
6237,,,,,,,,
6239,,,,,,,,
6241,,,,,,,,
6244,,,,,,,,
6245,,,,,,,,
6250,,,,,,,,
6252,,,,,,,,
6262,,,,,,,,
6272,,,,,,,,
6273,,,,,,,,
6274,,,,,,,,
6275,,,,,,,,
6278,,,,,,,,
6279,,,,,,,,
6281,,,,,,,,
6282,,,,,,,,
6288,,,,,,,,
6290,,,,,,,,
6292,,,,,,,,
6294,,,,,,,,
6295,,,,,,,,
6296,,,,,,,,
6305,,,,,,,,
6308,,,,,,,,
6309,,,,,,,,
6310,,,,,,,,
6312,,,,,,,,
6313,,,,,,,,
6321,,,,,,,,
6328,,,,,,,,
6329,,,,,,,,
6332,,,,,,,,
6336,,,,,,,,
6337,,,,,,,,
6341,,,,,,,,
6342,,,,,,,,
6343,,,,,,,,
6345,,,,,,,,
6346,,,,,,,,
6347,,,,,,,,
6349,,,,,,,,
6350,,,,,,,,
6351,,,,,,,,
6352,,,,,,,,
6353,,,,,,,,
6354,,,,,,,,
6355,,,,,,,,
6356,,,,,,,,
6357,,,,,,,,
6358,,,,,,,,
6360,,,,,,,,
6361,,,,,,,,
6362,,,,,,,,
6365,,,,,,,,
6369,,,,,,,,
6376,,,,,,,,
6378,,,,,,,,
6383,,,,,,,,
6384,600.0,51.5,0.8113238234436866,5.16666666666667,21.4375,0.609375,87.5,4
6385,,,,,,,,
6391,,,,,,,,
6402,,,,,,,,
6403,,,,,,,,
6407,,,,,,,,
6409,,,,,,,,
6421,,,,,,,,
6422,,,,,,,,
6425,,,,,,,,
6427,,,,,,,,
6431,,,,,,,,
6437,,,,,,,,
6446,,,,,,,,
6448,,,,,,,,
6449,,,,,,,,
6459,,,,,,,,
6461,,,,,,,,
6462,,,,,,,,
6465,,,,,,,,
6467,,,,,,,,
6470,,,,,,,,
6477,,,,,,,,
6479,,,,,,,,
6484,,,,,,,,
6504,,,,,,,,
6505,,,,,,,,
6509,,,,,,,,
6510,,,,,,,,
6513,,,,,,,,
6516,,,,,,,,
6523,,,,,,,,
6525,,,,,,,,
6526,,,,,,,,
6538,,,,,,,,
6542,,,,,,,,
6545,,,,,,,,
6554,,,,,,,,
6556,,,,,,,,
6560,,,,,,,,
6578,,,,,,,,
6579,,,,,,,,
6580,,,,,,,,
6583,,,,,,,,
6584,,,,,,,,
6587,,,,,,,,
6593,,,,,,,,
6597,,,,,,,,
6603,,,,,,,,
6611,,,,,,,,
6625,,,,,,,,
6632,,,,,,,,
6639,,,,,,,,
6642,,,,,,,,
6646,,,,,,,,
6647,,,,,,,,
6655,,,,,,,,
6665,,,,,,,,
6669,,,,,,,,
6670,,,,,,,,
6673,,,,,,,,
6679,,,,,,,,
6681,,,,,,,,
6682,,,,,,,,
6688,,,,,,,,
6692,,,,,,,,
6694,,,,,,,,
6703,,,,,,,,
6718,,,,,,,,
6730,,,,,,,,
6740,,,,,,,,
6741,,,,,,,,
6745,,,,,,,,
6753,,,,,,,,
6754,,,,,,,,
6761,,,,,,,,
6763,,,,,,,,
6770,,,,,,,,
6775,,,,,,,,
6779,,,,,,,,
6789,,,,,,,,
6798,,,,,,,,
6805,,,,,,,,
6815,,,,,,,,
