,nuc,arexp,nd,ns,age,la,ld
10011,81.2,776.0833333333414,3,1,0.032258064516129,85.0,14.0
10704,13.5789473684211,776.0833333333414,4.0,1,6.866071428571431,443.0,101.5
10589,3.85218253968254,102.0,4,2,0.032258064516129,443.0,39.5
11437,16.071428571428598,66.0,4.0,2.0,6.866071428571431,189.0,45
10692,3.85218253968254,102.0,6.0,1.0,0.344262295081967,443.0,1
9870,16.071428571428598,776.0833333333414,4.0,2.0,33.4444444444444,281.0,21
10665,19.414285714285697,3.0,6.0,1,6.866071428571431,189.0,16
10851,3.85218253968254,7.0,6.0,1.0,27.7,443.0,307.0
10625,19.414285714285697,11.0,6.0,2.0,3.73684210526316,443.0,68.0
11010,16.071428571428598,63.5,4.0,2.0,6.866071428571431,443.0,12
10812,6.1304012345679,776.0833333333414,4.0,2.0,53.9,443.0,42
11105,16.071428571428598,151.333333333333,2.0,1,6.866071428571431,443.0,39.5
10120,16.071428571428598,55.0,4.0,2.0,6.866071428571431,443.0,4
10929,16.071428571428598,3.0,6.0,1,6.866071428571431,443.0,67
11070,16.071428571428598,776.0833333333414,2.0,1,6.866071428571431,281.0,20
11328,81.2,4.66666666666667,2.0,2.0,6.866071428571431,50.0,1
11385,81.2,776.0833333333414,4.0,1,0.032258064516129,189.0,20
11539,2.55263157894737,3.0,6.0,1.0,27.3157894736842,281.0,307.0
10700,19.414285714285697,4.0,6.0,1.0,6.866071428571431,443.0,37
9904,19.414285714285697,776.0833333333414,4.0,1,6.866071428571431,189.0,203
9851,12.2553191489362,3.0,6.0,1,6.866071428571431,443.0,101.5
10930,16.071428571428598,776.0833333333414,4.0,1,11.142857142857098,443.0,101.5
9872,81.2,776.0833333333414,2.0,2.0,2.8,281.0,30
10911,16.071428571428598,3.0,6.0,1,102.772727272727,281.0,14.0
11779,16.071428571428598,3.0,2.0,1,6.866071428571431,443.0,98
10386,16.071428571428598,776.0833333333414,4.0,1,6.866071428571431,189.0,16
10180,16.071428571428598,776.0833333333414,4.0,1,6.866071428571431,189.0,24
11242,19.414285714285697,3.0,4.0,1,6.866071428571431,443.0,5
10760,4.1,0.0,6.0,2,0.032258064516129,443.0,39.5
10480,16.071428571428598,776.0833333333414,4.0,1,52.23529411764712,189.0,307.0
10862,3.85218253968254,3.0,4.0,2,63.53125,443.0,307.0
10498,16.071428571428598,717.0,6.0,1,0.032258064516129,85.0,148
11293,16.071428571428598,19.0,6.0,2.0,0.032258064516129,189.0,21
10454,19.414285714285697,776.0833333333414,4.0,1,6.866071428571431,281.0,32
9871,16.071428571428598,776.0833333333414,4.0,1,6.866071428571431,189.0,215
11953,19.414285714285697,7.0,2.0,1,6.866071428571431,443.0,307.0
11725,16.071428571428598,277.333333333332,4.0,2.0,6.866071428571431,443.0,700
10841,16.071428571428598,122.0,6.0,1,0.032258064516129,189.0,9
10257,16.071428571428598,776.0833333333414,4.0,1,97.09523809523807,443.0,307.0
10367,16.071428571428598,102.0,4.0,1,6.866071428571431,443.0,243
11967,19.414285714285697,3.0,6.0,1,6.866071428571431,281.0,12
9944,3.85218253968254,909.916666666693,6.0,1,0.032258064516129,443.0,307.0
10992,11.4,776.0833333333414,4.0,1,6.866071428571431,281.0,101.5
11703,16.071428571428598,3.0,4.0,1,13.0,443.0,134.5
10864,16.071428571428598,3.0,4.0,2.0,29.785714285714302,443.0,129
11620,81.2,776.0833333333414,4.0,2.0,78.6666666666667,281.0,140
10501,19.414285714285697,3.0,6.0,1,6.866071428571431,281.0,106
11594,14.642857142857098,776.0833333333414,4.0,2.0,282.285714285714,443.0,307.0
10446,16.071428571428598,3.0,1.0,1,6.866071428571431,85.0,53
11816,16.071428571428598,80.5,2.0,1,6.866071428571431,443.0,101.5
11728,9.70588235294118,776.0833333333414,4.0,2.0,17.1176470588235,443.0,307.0
10422,16.071428571428598,776.0833333333414,4.0,1,6.866071428571431,85.0,100
11949,33.5384615384615,776.0833333333414,4.0,2.0,57.461538461538495,281.0,34.0
10617,16.071428571428598,3.0,6.0,2.0,120.666666666667,85.0,78
10619,3.85218253968254,3.0,6.0,2,0.032258064516129,443.0,307.0
11396,3.85218253968254,16.0,6.0,1.0,0.032258064516129,443.0,24
10635,16.8888888888889,3.0,2.0,2.0,6.866071428571431,443.0,87
11019,16.071428571428598,3.0,2.0,1,0.032258064516129,443.0,192
9896,2.22222222222222,3.0,4.0,2.0,84.1111111111111,443.0,101.5
10435,6.1304012345679,776.0833333333414,4.0,1,6.66666666666667,443.0,307.0
11765,16.071428571428598,3.0,6.0,1,36.9444444444444,443.0,101.5
9878,3.85218253968254,11.0,4.0,1,6.866071428571431,443.0,47.5
10283,16.071428571428598,776.0833333333414,2.0,1,25.5,443.0,307.0
11614,16.071428571428598,17.0,2.0,1,6.866071428571431,443.0,34.0
11429,3.85218253968254,20.0,6.0,2,0.032258064516129,443.0,9.0
11467,16.071428571428598,776.0833333333414,4.0,2.0,79.2727272727273,281.0,13
9932,73.0,906.33333333336,6.0,2.0,6.866071428571431,443.0,307.0
10785,3.85218253968254,3.0,3,1,0.032258064516129,443.0,14.0
9644,16.071428571428598,776.0833333333414,4.0,1,2.5833333333333304,443.0,14.0
11165,3.85218253968254,6.0,6.0,1.0,6.76923076923077,443.0,307.0
11057,16.071428571428598,3.0,4.0,1,6.866071428571431,443.0,123
11082,3.85218253968254,776.0833333333414,4.0,2,6.866071428571431,443.0,69
9869,81.2,776.0833333333414,3,1,0.032258064516129,281.0,307.0
10845,16.071428571428598,3.0,7.0,1,0.032258064516129,281.0,7
10804,2.06666666666667,5.0,6.0,1.0,6.866071428571431,443.0,307.0
11971,16.071428571428598,3.0,6.0,1,4.8,443.0,39.5
11926,16.071428571428598,3.0,6.0,1,6.866071428571431,443.0,166
10809,7.7,3.0,4.0,1,6.866071428571431,189.0,101.5
10772,16.071428571428598,776.0833333333414,4.0,1,6.866071428571431,443.0,296
11820,128.9,102.0,4.0,2.0,6.866071428571431,443.0,8
10525,19.414285714285697,102.0,2.0,1,6.866071428571431,443.0,25
9924,16.071428571428598,442.5,4.0,1,6.866071428571431,443.0,39.5
11020,6.1304012345679,3.0,6.0,3.0,0.4716981132075471,443.0,1
11916,16.071428571428598,4.0,2.0,1,6.866071428571431,443.0,42.5
10908,3.85218253968254,122.0,4.0,3.0,1.0,443.0,15
11609,22.267857142857103,776.0833333333414,6.0,1.0,15.4107142857143,443.0,307.0
10788,16.071428571428598,776.0833333333414,6.0,1.0,36.1111111111111,443.0,60
11878,16.071428571428598,3.0,4.0,1,43.0,281.0,307.0
10878,16.071428571428598,776.0833333333414,4,1,0.032258064516129,281.0,14.0
10375,16.071428571428598,776.0833333333414,4.0,1,139.727272727273,281.0,34.0
11177,5.28260869565217,3.0,6.0,3.0,20.9347826086957,443.0,101.5
10509,6.571428571428571,776.0833333333414,2.0,1,6.866071428571431,443.0,101.5
11851,4.0,3.0,6.0,1,6.866071428571431,443.0,307.0
10372,19.414285714285697,776.0833333333414,4.0,1,6.866071428571431,281.0,118
11365,16.071428571428598,102.0,4.0,1,9.0,281.0,6.0
11975,16.071428571428598,3.0,6.0,1,6.866071428571431,443.0,35
9836,16.071428571428598,776.0833333333414,2.0,1,0.1052631578947369,443.0,307.0
11880,6.96,102.0,4.0,2.0,35.56,443.0,307.0
11395,81.2,3.0,4.0,2.0,4.5,281.0,41
9687,16.071428571428598,3.0,3,3,0.032258064516129,443.0,39.5
10428,16.071428571428598,3.0,6.0,2,6.866071428571431,443.0,24
10850,19.414285714285697,776.0833333333414,4.0,1,6.866071428571431,281.0,31
11528,19.414285714285697,776.0833333333414,2.0,1,6.866071428571431,281.0,14
11516,19.414285714285697,3.0,4.0,1,6.866071428571431,189.0,184
11530,112.5,776.0833333333414,4.0,1,6.866071428571431,443.0,307.0
11059,81.2,10.5,4.0,1,6.866071428571431,443.0,101.5
11186,16.071428571428598,776.0833333333414,4.0,1,6.866071428571431,189.0,43
11045,9.16666666666667,776.0833333333414,4.0,1,6.866071428571431,281.0,34.0
11568,16.071428571428598,122.0,4.0,3,2.1666666666666696,443.0,39.5
10829,16.071428571428598,776.0833333333414,4.0,1,80.5,281.0,134.5
11924,16.071428571428598,15.0,4.0,1,6.866071428571431,443.0,307.0
9917,16.071428571428598,27.0,6.0,2.0,6.857142857142861,443.0,101.5
9688,16.071428571428598,1.0,6.0,2.0,111.486111111111,443.0,307.0
11941,16.071428571428598,102.0,4.0,1,6.866071428571431,443.0,242
9787,10.0,102.0,6.0,2.0,162.122448979592,85.0,101.5
9632,16.071428571428598,1473.9166666666,6.0,2.0,27.8064516129032,443.0,307.0
9803,13.0882352941176,717.0,6.0,2.0,2.64705882352941,85.0,350.5
10868,81.2,2.0,4.0,1,6.866071428571431,281.0,39.5
9839,16.071428571428598,34.0,6.0,2.0,6.866071428571431,443.0,30
11214,16.071428571428598,8.0,4.0,1,6.866071428571431,443.0,67.5
10228,130.583333333333,776.0833333333414,6.0,2.0,6.866071428571431,281.0,83
10047,5.41666666666667,776.0833333333414,6.0,2.0,6.866071428571431,443.0,622
9825,16.071428571428598,105.0,6.0,2.0,8.64,443.0,101.5
10265,19.414285714285697,457.833333333333,6.0,2.0,6.866071428571431,443.0,1402
10117,4.75,3.0,3,2.0,6.866071428571431,281.0,9
10247,16.071428571428598,1462.66666666663,6.0,2.0,5.33333333333333,443.0,101.5
11376,16.071428571428598,201.666666666667,4.0,1,6.866071428571431,443.0,307.0
10245,1.42857142857143,7.0,6.0,2.0,6.866071428571431,443.0,68.0
10340,16.071428571428598,776.0833333333414,6.0,2.0,33.7,443.0,524
10423,9.23333333333333,104.5,6.0,2.0,6.866071428571431,443.0,68.0
10407,16.071428571428598,776.0833333333414,6.0,2.0,25.804347826087,443.0,286
10414,5.8444444444444414,776.0833333333414,6.0,2.0,6.866071428571431,443.0,149
10528,16.071428571428598,776.0833333333414,6.0,2.0,156.458333333333,443.0,21
10762,16.071428571428598,16.0,6.0,2.0,6.866071428571431,443.0,169
10552,16.071428571428598,1.0,6.0,2.0,6.866071428571431,443.0,128
10202,5.66101694915254,717.0,6.0,2.0,36.8983050847458,443.0,307.0
10419,16.071428571428598,102.0,6.0,2.0,27.6666666666667,443.0,84
10682,6.86666666666667,776.0833333333414,6.0,2.0,6.866071428571431,443.0,574
10548,8.357142857142861,122.0,6.0,2.0,6.866071428571431,443.0,46
10438,16.071428571428598,776.0833333333414,6.0,2.0,10.0,443.0,187
11004,16.071428571428598,67.5,6.0,2.0,6.866071428571431,443.0,1272
10659,16.071428571428598,5.0,6.0,2.0,6.866071428571431,281.0,56
10464,16.071428571428598,776.0833333333414,6.0,2.0,13.541666666666698,443.0,156
10580,19.414285714285697,6.0,6.0,2.0,6.866071428571431,443.0,2
10948,40.4285714285714,776.0833333333414,6.0,2.0,32.7142857142857,443.0,101.5
10882,16.071428571428598,776.0833333333414,6.0,2.0,82.1428571428571,443.0,19
11086,16.071428571428598,7.5,6.0,2.0,6.866071428571431,443.0,90
10705,16.071428571428598,11.0,6.0,2.0,80.43478260869571,281.0,101.5
11081,16.071428571428598,776.0833333333414,6.0,2.0,35.0,443.0,16
11051,29.1666666666667,776.0833333333414,6.0,2.0,6.866071428571431,443.0,80
11252,16.071428571428598,776.0833333333414,6.0,2.0,7.4545454545454515,281.0,146
10667,16.071428571428598,25.3333333333333,6.0,2.0,6.866071428571431,443.0,126
11233,8.123456790123461,776.0833333333414,6.0,2.0,118.098765432099,443.0,101.5
11398,16.071428571428598,23.0,6.0,2.0,6.866071428571431,281.0,240
11157,16.071428571428598,23.5,6.0,2.0,156.391891891892,443.0,101.5
10924,16.071428571428598,6.0,6.0,2.0,6.866071428571431,281.0,16
11356,16.071428571428598,29.0,6.0,2.0,6.866071428571431,443.0,4571
11413,15.927710843373498,59.5,6.0,2.0,6.866071428571431,443.0,101.5
11032,61.6428571428571,5.0,6.0,2.0,6.866071428571431,443.0,68.0
11363,16.071428571428598,6.66666666666667,6.0,2.0,44.3939393939394,443.0,101.5
11281,16.071428571428598,258.0,6.0,2.0,6.866071428571431,443.0,90
11355,81.2,1.0,6.0,2.0,6.866071428571431,443.0,245
11225,16.071428571428598,8.0,6.0,2.0,17.877551020408198,443.0,307.0
10856,16.071428571428598,18.0,6.0,2.0,6.866071428571431,443.0,30
11451,8.2183908045977,14.0,6.0,2.0,179.91666666666652,443.0,307.0
11275,81.2,776.0833333333414,6.0,2.0,24.4090909090909,443.0,132
11430,13.94,776.0833333333414,6.0,2.0,325.52,443.0,101.5
11501,55.6,776.0833333333414,6.0,2.0,47.225,443.0,307.0
11255,16.071428571428598,4.0,6.0,2.0,6.866071428571431,85.0,67
11439,72.1,262.33333333333303,6.0,2.0,6.866071428571431,443.0,101.5
11588,16.071428571428598,776.0833333333414,6.0,2.0,52.1379310344828,443.0,38
11532,16.071428571428598,21.0,6.0,2.0,21.6222222222222,443.0,101.5
11468,50.3125,261.33333333333303,6.0,2.0,6.866071428571431,443.0,307.0
11455,19.414285714285697,3.0,4,2.0,6.866071428571431,281.0,22
11597,16.071428571428598,10.0,6.0,2.0,6.866071428571431,443.0,203
11591,16.071428571428598,776.0833333333414,6.0,2.0,43.58461538461541,443.0,2337
11590,16.071428571428598,9.0,6.0,2.0,20.1875,443.0,68.0
11849,16.071428571428598,1.0,6.0,2.0,27.92307692307689,85.0,68.0
11661,16.071428571428598,776.0833333333414,6.0,2.0,128.363636363636,443.0,1887
11546,16.071428571428598,24.0,6.0,2.0,83.578313253012,443.0,307.0
11483,16.071428571428598,7.0,6.0,2.0,6.866071428571431,443.0,245
11938,81.2,776.0833333333414,6.0,2.0,83.304347826087,281.0,277
9651,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,102
9659,19.414285714285697,717.0,6.0,1,6.866071428571431,281.0,225
9710,16.071428571428598,28.0,6.0,3,6.866071428571431,443.0,307.0
12000,16.071428571428598,8.41666666666667,6.0,2.0,6.866071428571431,281.0,49
9695,19.414285714285697,19.0,6.0,1,6.866071428571431,443.0,307.0
11977,259.0,776.0833333333414,6.0,2.0,176.733333333333,443.0,96
11691,16.071428571428598,39.0,6.0,2.0,40.5714285714286,443.0,101.5
9680,16.071428571428598,4.0,6.0,1,6.866071428571431,443.0,34.0
11985,16.071428571428598,61.16666666666679,6.0,2.0,90.75,443.0,307.0
11947,47.08510638297871,776.0833333333414,6.0,2.0,0.0,85.0,307.0
11931,16.071428571428598,776.0833333333414,6.0,2.0,86.4782608695652,443.0,13
9691,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,199
9829,16.071428571428598,776.0833333333414,6.0,1,17.5757575757576,443.0,307.0
9810,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,265
11826,16.071428571428598,80.0,6.0,2.0,138.939393939394,443.0,101.5
11761,1.8333333333333304,776.0833333333414,6.0,2.0,35.2941176470588,189.0,60
11572,15.289156626506,776.0833333333414,6.0,2.0,28.5421686746988,443.0,307.0
10006,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,266
9788,16.071428571428598,717.0,6.0,1,39.9583333333333,443.0,307.0
10121,16.071428571428598,717.0,6.0,1,6.866071428571431,281.0,258
9729,3.85218253968254,102.0,6.0,1,2.18181818181818,443.0,34.0
9857,16.071428571428598,776.0833333333414,6.0,1,55.4864864864865,443.0,307.0
10287,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,185
9906,16.071428571428598,219.0,6.0,1,6.866071428571431,443.0,101.5
9890,16.071428571428598,11.0,6.0,1,6.866071428571431,443.0,34.0
10374,81.2,1444.9999999999802,6.0,1,6.866071428571431,281.0,307.0
10138,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,250
9922,19.414285714285697,776.0833333333414,6.0,1,6.866071428571431,281.0,145
10408,11.304347826087,776.0833333333414,6.0,1,6.866071428571431,443.0,307.0
10380,16.071428571428598,776.0833333333414,6.0,1,24.607142857142897,443.0,101.5
10199,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,64
10080,16.071428571428598,776.0833333333414,6.0,1,1.0,85.0,101.5
10405,19.414285714285697,17.0,6.0,2,6.866071428571431,443.0,101.5
9804,3.85218253968254,102.0,6.0,1,5.55,443.0,42.5
10274,4.75,10.0,6.0,1,6.866071428571431,281.0,101.5
9965,16.071428571428598,717.0,6.0,1,24.3181818181818,443.0,101.5
10219,6.75,102.0,6.0,1,6.866071428571431,281.0,101.5
10277,16.071428571428598,102.0,6.0,1,6.866071428571431,443.0,15
10452,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,214
10597,81.2,3.0,14,1,6.866071428571431,443.0,68.0
10411,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,60
10213,16.071428571428598,17.5,5,3.0,6.866071428571431,443.0,630
9887,3.85218253968254,776.0833333333414,6.0,1,2.63492063492063,443.0,307.0
9821,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,189.0,192
10485,16.071428571428598,776.0833333333414,6.0,1,37.95,443.0,101.5
10606,3.85218253968254,2.0,6.0,2,6.866071428571431,443.0,34.0
10622,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,55
10494,16.071428571428598,469.333333333333,6.0,1,6.866071428571431,443.0,101.5
10506,15.3636363636364,776.0833333333414,6.0,1,6.866071428571431,281.0,67.5
10478,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,296
10540,9.48484848484848,776.0833333333414,6.0,1,6.866071428571431,443.0,101.5
10564,10.0645161290323,776.0833333333414,6.0,1,6.866071428571431,443.0,101.5
10713,6.0,776.0833333333414,6.0,1,6.866071428571431,189.0,307.0
10630,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,44
10664,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,38
10623,6.1304012345679,102.0,6.0,3,6.866071428571431,443.0,4086
10811,3.85218253968254,13.0,6.0,3,6.866071428571431,281.0,307.0
10674,16.071428571428598,39.0,6.0,1,6.866071428571431,443.0,101.5
10774,39.7272727272727,776.0833333333414,6.0,1,6.866071428571431,443.0,101.5
10666,16.071428571428598,61.0,6.0,1,6.866071428571431,443.0,307.0
10649,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,68
10962,19.414285714285697,8.0,6.0,1,6.866071428571431,443.0,68.0
10842,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,36
10680,16.071428571428598,776.0833333333414,6.0,1,380.046153846154,189.0,307.0
11033,3.85218253968254,24.0,6.0,2,6.866071428571431,443.0,68.0
10586,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,180
10800,16.071428571428598,102.0,6.0,1,59.53846153846151,443.0,101.5
10937,16.071428571428598,776.0833333333414,6.0,1,38.0,443.0,307.0
10936,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,171
10835,16.071428571428598,3.0,12,1,6.866071428571431,281.0,101.5
10801,6.0,102.0,6.0,3,6.866071428571431,443.0,42.5
10874,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,110
11036,16.071428571428598,776.0833333333414,6.0,1,53.875,443.0,307.0
11043,16.071428571428598,776.0833333333414,6.0,1,167.86666666666702,189.0,101.5
10941,16.071428571428598,9.0,6.0,1,6.866071428571431,443.0,14.0
11091,16.071428571428598,11.0,6.0,1,6.866071428571431,281.0,307.0
10839,16.071428571428598,19.0,6.0,1,6.866071428571431,443.0,101.5
11089,19.414285714285697,5.0,6.0,2,6.866071428571431,443.0,307.0
11030,3.85218253968254,102.0,6.0,2,54.36,443.0,39.5
10963,19.414285714285697,776.0833333333414,6.0,1,6.866071428571431,281.0,30
11115,16.071428571428598,776.0833333333414,6.0,1,64.5333333333333,443.0,307.0
11008,81.2,776.0833333333414,6.0,1,49.9375,443.0,307.0
11134,19.414285714285697,17.0,6.0,2,6.866071428571431,443.0,101.5
11101,4.75,102.0,6.0,2,9.47826086956522,443.0,101.5
11110,4.75,16.0,6.0,2,6.866071428571431,443.0,307.0
11155,16.071428571428598,20.0,6.0,1,6.866071428571431,281.0,101.5
11124,6.1304012345679,776.0833333333414,6.0,2,17.6451612903226,443.0,101.5
11189,16.071428571428598,102.0,6.0,1,6.866071428571431,443.0,177
11128,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,98
11144,16.071428571428598,776.0833333333414,6.0,1,23.058823529411807,443.0,307.0
11224,6.1304012345679,776.0833333333414,6.0,2,32.4769230769231,281.0,307.0
11143,19.414285714285697,776.0833333333414,6.0,1,6.866071428571431,189.0,182
11141,19.414285714285697,102.0,6.0,2,8.95,443.0,101.5
11205,16.071428571428598,7.0,6.0,1,6.866071428571431,443.0,307.0
11163,16.071428571428598,18.0,6.0,1,6.866071428571431,443.0,307.0
11187,19.414285714285697,776.0833333333414,6.0,2,14.6060606060606,443.0,101.5
11258,16.071428571428598,102.0,6.0,6,254.666666666667,50.0,34.0
11203,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,101
11236,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,53
11304,81.2,776.0833333333414,6.0,1,19.6,443.0,101.5
11202,19.414285714285697,776.0833333333414,6.0,2,377.073170731707,281.0,307.0
11136,6.1304012345679,18.0,6.0,2,6.866071428571431,443.0,307.0
11390,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,90
11295,16.071428571428598,776.0833333333414,6.0,1,42.0,443.0,307.0
11422,16.071428571428598,3.0,7.0,1,6.866071428571431,189.0,199
11290,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,89
11391,81.2,776.0833333333414,6.0,1,17.25,443.0,307.0
11170,16.071428571428598,776.0833333333414,6.0,1,4.8148148148148096,443.0,101.5
11321,81.2,122.0,6.0,1,6.866071428571431,443.0,235
11513,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,57
11298,16.071428571428598,122.0,6.0,1,6.866071428571431,443.0,239
11260,16.071428571428598,4.5,6.0,1,6.866071428571431,443.0,101.5
11410,16.071428571428598,776.0833333333414,6.0,3,6.866071428571431,443.0,158
11322,5.125,776.0833333333414,6.0,2,6.866071428571431,443.0,307.0
11341,16.071428571428598,3.0,3,1,6.866071428571431,281.0,101.5
11473,16.071428571428598,776.0833333333414,6.0,2,6.866071428571431,281.0,184
11465,19.414285714285697,776.0833333333414,6.0,1,179.91666666666652,443.0,783
11552,19.414285714285697,35.0,6.0,1,6.866071428571431,443.0,307.0
11643,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,161
11544,16.071428571428598,258.0,6.0,1,6.866071428571431,443.0,307.0
11526,16.0,776.0833333333414,6.0,1,6.866071428571431,189.0,307.0
11657,16.071428571428598,12.0,6.0,1,6.866071428571431,443.0,307.0
11639,13.4782608695652,776.0833333333414,6.0,1,6.866071428571431,443.0,307.0
11685,16.071428571428598,776.0833333333414,6.0,1,47.7931034482759,443.0,307.0
11658,16.071428571428598,776.0833333333414,6.0,1,95.6666666666667,281.0,101.5
11569,16.0555555555556,776.0833333333414,6.0,1,6.866071428571431,443.0,307.0
11693,16.071428571428598,776.0833333333414,6.0,1,39.34375,443.0,101.5
11549,10.3428571428571,776.0833333333414,6.0,1,6.866071428571431,443.0,101.5
11750,16.071428571428598,102.0,6.0,1,356.5,281.0,24
11840,4.35135135135135,776.0833333333414,6.0,1,6.866071428571431,443.0,307.0
11562,81.2,776.0833333333414,6.0,1,6.866071428571431,443.0,418
11589,16.071428571428598,13.0,6.0,1,6.866071428571431,443.0,307.0
11764,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,281.0,48
11683,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,1447
11732,19.414285714285697,32.0,6.0,1,6.866071428571431,443.0,307.0
11831,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,443.0,77
11438,16.071428571428598,5.0,6.0,1,6.866071428571431,443.0,307.0
11695,16.071428571428598,776.0833333333414,6.0,1,6.866071428571431,189.0,68
