,nuc,arexp,nd,ns,age,la,ld
11926,30.2105263157895,14.0,7,1,21.6842105263158,0.0,166
11938,,,,,,,
11963,25.3225806451613,0.0,25,1,183.596774193548,3.0,26
11967,,,,,,,
11975,,,,,,,
11977,117.866666666667,48.0,8,1,176.733333333333,2.0,96
9636,69.23076923076921,8.0,2,1,78.0769230769231,1.0,1297
9663,24.1333333333333,2.0,6,1,86.4,5.0,304
9680,70.6666666666667,0.5,8,1,38.5,5.0,44
9687,,,,,,,
9688,,,,,,,
9695,7.96938775510204,19.0,26,1,67.21428571428571,12.0,0.0
9744,7.5625,188.0,4,1,7.75,1.0,769.5
9788,57.0625,22.0,19,1,39.9583333333333,0.0,1750
9804,0.7,0.0,10,1,5.55,0.0,8
9821,,,,,,,
9829,38.4848484848485,96.0,13,1,17.5757575757576,13.0,508
9888,52.6666666666667,0.5,4,1,3.5,6.0,55
9904,7.80952380952381,68.0,6,1,64.04761904761911,1.0,0.0
9944,1.11764705882353,1.0,11,1,1.1568627450980402,2.0,561
9966,41.80821917808221,172.5,47,1,34.2191780821918,7.0,516
10107,182.6,2.0,3,1,13.6,205,0.0
10117,2.3333333333333304,1.0,3,1,8.0,10.0,9
10121,64.72,1432.2499999999698,21,1,28.92,14.0,0.0
10137,11.7,36.0,2,1,1.4,3.0,6
10138,18.7142857142857,0.0,10,1,16.071428571428598,8.0,250
10199,,,,,,,
10213,38.1818181818182,63.0,5,2,274.727272727273,3.0,630
10219,6.75,1.0,9,1,21.55,11.0,0.0
10228,130.583333333333,0.5,9,1,30.5833333333333,3.0,83
10238,40.1818181818182,0.5,6,1,119.636363636364,2.0,35
10247,59.25,1462.66666666663,7,1,78.30769230769229,0.0,126
10257,64.0,1.5,5,1,97.09523809523807,25.5,2903
10259,104.25,1461.66666666663,1,1,17.75,17.0,0.0
10274,2.53846153846154,0.0,7,1,15.3461538461538,306,0.0
10277,29.0,0.0,9,1,100.65,0.0,15
10282,3.36363636363636,102.5,13.5,1,31.6363636363636,3.0,8
10283,31.1666666666667,0.5,4,1,25.5,7.0,611
10310,0.166666666666667,101.5,5,1,31.2173913043478,0.0,121
10320,45.53846153846151,299.0,5,1,16.3846153846154,0.0,0.0
10321,138.166666666667,19.0,3,1,26.1666666666667,3.0,19
10323,77.94736842105259,896.833333333356,6,1,12.526315789473696,3.0,0.0
10327,34.3333333333333,1.0,2,1,15.0,0.0,25
10353,8.0,3.0,1,1,6.0,2.0,0.0
10372,6.75,7.0,5,1,58.625,2.0,118
10392,,,,,,,
10404,15.7301587301587,108.5,13,2,65.3968253968254,7.0,0.0
10410,,,,,,,
10411,,,,,,,
10414,5.8444444444444414,0.5,12,1,23.0222222222222,3.0,149
10415,31.6666666666667,1.0,6,1,27.5,3.0,8
10422,53.3333333333333,1.0,6,1,32.3333333333333,2.0,100
10423,9.23333333333333,3.0,7,1,81.4666666666667,0.0,104
10425,14.1538461538462,2.0,1.0,1,3.92307692307692,866,24
10428,21.1538461538462,0.0,12,2,9.846153846153848,1.0,24
10446,92.0,18.1666666666667,2,1,69.3333333333333,28.0,0.0
10464,33.3333333333333,4.0,9,1,13.541666666666698,3.0,156
10480,,,,,,,
10482,79.61904761904759,1401.25,6,1,27.142857142857103,0.0,0.0
10494,30.3636363636364,469.333333333333,9,1,48.2727272727273,1.0,0.0
10509,6.571428571428571,0.5,3,1,76.02857142857141,0.0,212
10528,53.2083333333333,31.25,11,1,156.458333333333,3.0,21
10534,,,,,,,
10538,,,,,,,
10561,2.12220843672457,335.5,2,1,170.416666666667,0.0,619
10577,3.36065573770492,0.0,16,3,13.1639344262295,0.0,40
10589,0.181818181818182,1.5,4,2,0.545454545454545,3.0,0
10606,1.04838709677419,1.0,20,2,8.54838709677419,18.0,44
10617,39.22222222222221,19.3333333333333,7,1,120.666666666667,1.0,0.0
10619,0.941176470588235,3.0,7,2,5.35294117647059,0.0,0.0
10625,,,,,,,
10626,,,,,,,
10630,29.783783783783804,108.5,19,1,55.6216216216216,0.0,0.0
10650,117.111111111111,247.833333333334,5,1,57.8888888888889,3.0,0.0
10658,31.3,4.0,12.5,1,20.9,4.0,30
10659,35.8571428571429,5.0,8,1,75.8571428571429,0.0,0.0
10665,11.8461538461538,0.5,9,1,69.92307692307689,0.0,16
10667,42.4,0.5,16,1,180.514285714286,14.0,126
10674,34.6666666666667,15.75,8,1,35.6111111111111,3.0,180
10676,0.666666666666667,4.0,7,1,26.6666666666667,3.0,34
10702,13.529411764705904,0.0,4,1,110.235294117647,3.0,243
10703,108.636363636364,110.5,2,1,44.3333333333333,1.0,40
10713,,,,,,,
10716,,,,,,,
10727,88.5,0.0,1,1,87.5,3.0,136
10760,5.23255813953488,0.0,1.0,2,2.16279069767442,3.0,5
10762,38.1724137931034,0.0,19,1,178.0,4.0,169
10773,15.2307692307692,71.5,3,1,28.92307692307689,3.0,0.0
10786,2.2,0.5,2,1,29.4,6.0,199
10788,51.3333333333333,2.0,27,2,36.1111111111111,0.0,60
10800,65.3461538461538,1.0,11,1,59.53846153846151,3.0,175
10801,6.0,0.0,8,3,41.6769230769231,2.0,9
10811,,,,,,,
10838,0.802083333333333,0.5,22,2,62.9375,5.0,6247
10841,98.0666666666667,0.0,10,1,3.8,0.0,9
10842,79.8571428571429,0.5,13,1,48.8,2.0,36
10845,59.0,1.5,3,1,6.75,13.0,7
10847,25.6363636363636,5.0,7,1,146.795454545455,3.0,0.0
10850,5.18181818181818,0.5,5,1,32.545454545454504,329,0.0
10851,1.325,0.5,12,2,27.7,11.0,386
10856,,,,,,,
10864,65.4285714285714,0.0,5,1,29.785714285714302,0.0,129
10868,111.5,0.0,6,1,36.3333333333333,2.0,0
10882,31.5714285714286,255.5,10,1,82.1428571428571,5.0,0.0
10911,33.6818181818182,0.5,11,1,102.772727272727,3.0,27
10924,51.5555555555556,4.0,8,1,39.77777777777779,0.0,16
10937,57.68,1.5,13,1,38.0,3.0,618
10941,34.3333333333333,9.0,8,1,19.6666666666667,0.0,0.0
10946,6.0,67.5,4,1,24.0,3.0,14.0
10948,40.4285714285714,68.0,8,1,32.7142857142857,2.0,0.0
10963,12.0,11.0,7,1,49.0,318,0.0
11004,47.1818181818182,0.5,8,1,29.5,2.0,1272
11010,30.9166666666667,2.0,6,1,36.4166666666667,15.0,12
11018,,,,,,,
11019,,,,,,,
11020,3.83018867924528,1.5,12,2,0.4716981132075471,0.0,1
11027,5.0,0.5,3,1,172.538461538462,3.0,503
11043,1.061111111111115,62.5,7,1,167.86666666666702,3.0,164
11051,29.1666666666667,18.5,9,1,39.0,3.0,80
11057,28.11111111111111,2.0,5,1,59.8888888888889,3.0,123
11059,,,,,,,
11070,,,,,,,
11077,,,,,,,
11086,78.21428571428571,7.5,8,1,124.892857142857,6.0,0.0
11089,5.18181818181818,0.5,15,2,19.25,3.0,593
11101,,,,,,,
11105,36.875,1.5,3,1,29.75,3.0,2
11110,2.8360655737704903,4.0,32,2,43.70491803278689,18.5,1113
11111,37.5,19.0,1.0,1,55.5833333333333,3.0,132
11124,,,,,,,
11128,58.1818181818182,11.0,12,1,128.969696969697,2.0,98
11134,13.5,17.0,13,2,12.166666666666698,3.0,0.0
11141,4.55,1.0,10,2,8.95,22.5,0.0
11155,34.1666666666667,17.5,8,1,50.0833333333333,5.0,269
11156,56.5,21.0,5,1,31.5,13.0,6.0
11177,5.28260869565217,1.0,20,2,20.9347826086957,12.0,129
11186,51.75,2.0,6,1,89.25,6.0,43
11205,42.3548387096774,7.0,21,1,25.612903225806487,3.0,6.0
11207,20.0,0.0,4,1,8.3,3.0,5
11209,3.8,1.0,5,2,18.8,6.0,29
11233,8.123456790123461,90.9999999999999,15,1,118.098765432099,0.0,0.0
11236,75.0,1.0,9,1,70.0666666666667,3.0,53
11242,13.357142857142902,1.5,6,1,22.0714285714286,3.0,5
11252,,,,,,,
11255,25.0,4.0,12,1,72.5416666666667,0.0,0.0
11290,,,,,,,
11314,13.0,1.5,4,1,173.888888888889,3.0,118
11321,101.105263157895,0.0,11,1,33.7894736842105,0.0,235
11328,107.666666666667,0.0,3,1,13.0,0.0,1
11341,,,,,,,
11355,,,,,,,
11356,,,,,,,
11370,65.4,0.5,4,1,4.6,1.0,99
11376,,,,,,,
11385,137.0,3.0,1,1,5.0,3.0,20
11391,113.6875,78.0,8,1,17.25,10.0,0.0
11396,1.08888888888889,0.0,10,2,4.62222222222222,3.0,24
11398,81.1875,0.0,10,1,10.375,24.5,240
11401,61.9032258064516,0.0,9,1,30.387096774193505,5.0,852
11413,15.927710843373498,1.5,10,1,264.650602409639,3.0,324
11432,84.1111111111111,0.5,4,1,9.55555555555556,0.0,902
11437,67.5,62.0,6,1,40.7,3.0,45
11467,,,,,,,
11468,50.3125,0.0,8,1,12.0,0.0,974
11483,34.5416666666667,0.0,18,1,41.5208333333333,0.0,245
11513,29.1333333333333,210.833333333336,8,1,85.76923076923079,9.0,57
11516,,,,,,,
11526,16.0,0.5,8,1,242.8125,3.0,359
11528,9.111111111111107,0.5,3,1,137.222222222222,1.0,14
11552,9.08695652173913,35.0,23,1,14.6521739130435,1.0,0.0
11562,1.92682926829268,68.6666666666668,14,1,69.1,9.0,418
11585,25.4,2.0,2,1,15.2,15.0,6.0
11591,83.06153846153849,32.0,17,1,43.58461538461541,14.0,0.0
11597,67.1,1.5,8,1,58.4,3.0,203
11605,9.4,0.0,3,1,4.0,4.0,0.0
11614,18.5,17.0,3,1,14.333333333333302,2.0,0.0
11643,,,,,,,
11653,58.25,4.0,3,1,69.0,3.0,339
11657,21.1428571428571,2.0,9,1,32.5357142857143,4.0,355
11658,,,,,,,
11661,68.0,0.5,10,1,128.363636363636,7.0,1887
11691,66.23809523809521,1.5,15,1,40.5714285714286,9.0,252
11693,,,,,,,
11703,40.7647058823529,16.0,6,1,13.0,3.0,0.0
11765,68.6111111111111,1.5,7,1,36.9444444444444,3.0,264
11769,32.030303030303,0.5,9,1,61.3333333333333,3.0,2235
11816,52.53846153846151,0.5,4,1,44.3846153846154,7.0,111
11817,18.3333333333333,0.5,3,1,30.1666666666667,5.0,122
11820,128.9,0.5,6,1,46.8,3.0,8
11840,4.35135135135135,3.0,21,1,182.40540540540505,5.0,490
11845,39.3571428571429,1.0,16,1,46.4285714285714,2.0,173
11849,62.3846153846154,1.0,11,1,27.92307692307689,15.0,0.0
11858,,,,,,,
11861,68.0,10.0,6,1,71.25,14.0,0.0
11874,,,,,,,
11882,,,,,,,
11886,,,,,,,
11898,59.6206896551724,47.5,1.0,2,73.0,9.0,664
11899,2.1666666666666696,16.0,3,1,252.6,2.0,40
11916,28.5,0.5,4,1,285.25,3.0,7
11924,76.7272727272727,4.0,5,1,86.0,0.0,940
11927,33.5283018867925,0.0,28,1,139.301886792453,3.0,391
11940,,,,,,,
11942,66.08,0.0,18,1,89.86,7.0,750
11949,,,,,,,
11964,36.682539682539705,1.5,23,1,22.1269841269841,3.0,476
11973,20.09375,3.0,11,1,22.15625,6.0,430
12000,40.3333333333333,8.41666666666667,1.0,1,73.3333333333333,3.0,49
9629,18.0,0.5,5,1,7.83333333333333,11.0,0.0
9644,26.25,2.0,6,1,2.5833333333333304,8.0,0.0
9710,26.44,0.5,30,3,30.3866666666667,2.0,0.0
9787,10.0,0.0,35,1,275.4791666666665,8.0,0.0
9810,,,,,,,
9851,12.2553191489362,1.0,8,1,116.553191489362,3.0,0.0
9857,48.864864864864906,0.0,12,1,55.4864864864865,5.0,0.0
9869,,,,,,,
9871,52.57142857142861,1.0,5,1,14.5714285714286,3.0,0.0
9878,1.72727272727273,0.0,5,1,13.0909090909091,7.0,7.0
9917,60.0,2.0,8,1,6.857142857142861,4.0,0.0
9924,0.35,72.75,5,1,13.2222222222222,3.0,1
9965,83.0,0.5,13,1,24.3181818181818,0.0,0.0
10006,52.6842105263158,35.0,10,1,72.26315789473679,0.0,0.0
10047,5.41666666666667,1.0,8,1,48.22222222222221,0.0,0.0
10080,112.325,0.5,8,1,1.0,12.0,108
10202,5.66101694915254,3.0,10,1,36.8983050847458,3.0,6.0
10256,28.8,3.0,3,1,47.4,3.0,438.5
10285,10.857142857142902,0.0,1,1,62.4375,3.0,468
10286,49.4,1.0,3,1,35.6,3.0,0.0
10297,111.888888888889,0.5,2,1,54.0,9.0,18
10340,83.8,28.0,8,1,78.7777777777778,0.0,0.0
10374,131.421052631579,0.5,11,1,20.3157894736842,9.0,0.0
10375,,,,,,,
10380,31.035714285714302,0.0,10,1,24.607142857142897,9.0,0.0
10386,40.8571428571429,13.75,5,1,75.59649122807019,3.0,16
10405,12.6923076923077,17.0,28.5,2,35.5769230769231,3.0,0.0
10407,23.9565217391304,2.0,12,1,25.804347826087,10.0,0.0
10419,17.8571428571429,0.5,11,1,27.6666666666667,0.0,0.0
10452,54.5,0.5,11,1,9.08333333333333,3.0,0.0
10457,7.25,0.0,2,1,30.9166666666667,2.0,0.0
10486,6.0,1.0,3,1,45.3333333333333,3.0,0.0
10526,5.75,0.0,2,1,19.0,0.0,0.0
10548,8.357142857142861,0.5,7,1,221.35714285714292,10.0,0.0
10552,27.0,1.0,1.0,1,24.4166666666667,3.0,0.0
10564,10.0645161290323,1.0,1.0,1,51.58064516129029,3.0,310
10570,87.125,0.5,5,1,40.75,2.0,0.0
10586,0.0,26.0,10,1,52.3,0.0,180
10590,49.6666666666667,0.5,1.0,1,20.1666666666667,492,0.0
10597,1.95142857142857,0.5,14,1,92.2631578947368,1000,0.0
10623,59.41666666666665,0.0,11,3,21.6122448979592,10.0,0.0
10635,16.8888888888889,6.0,3,1,181.0,0.0,0.0
10652,26.7714285714286,1.5,12,2,109.903225806452,0.0,127
10664,,,,,,,
10666,32.2926829268293,1.0,17,1,62.8048780487805,0.0,0.0
10682,6.86666666666667,1.0,11,1,81.2,1.0,9.0
10699,,,,,,,
10700,15.9795918367347,1.0,15,2,23.6938775510204,1.0,0.0
10704,13.5789473684211,4.0,5,1,27.7368421052632,11.0,0.0
10706,0.588235294117647,8.0,5,3.0,24.1176470588235,4.0,0.0
10780,10.8,5.5,13.5,1,60.5333333333333,0.0,234
10804,2.06666666666667,0.5,23,2,43.546666666666695,3.0,0.0
10829,,,,,,,
10835,50.8823529411765,0.0,12,1,240.17647058823505,0.0,6.0
10908,0.538461538461538,0.5,5,2,1.0,4.0,0.0
10914,,,,,,,
10936,111.888888888889,6.0,12,1,54.8928571428571,0.0,171
10962,7.86666666666667,1.5,12,1,117.066666666667,1.0,0.0
10992,11.4,2.0,5,1,76.8181818181818,0.0,280
10999,10.2,0.0,3,1,92.8,5.0,0.0
11002,6.75595238095238,74.5,4,1,87.8,3.0,0.0
11007,94.6666666666667,1.0,3,1,75.9871794871795,2.0,4
11021,35.77777777777779,0.5,4,1,172.22222222222197,5.0,0.0
11033,106.5,24.0,13,2,21.368421052631604,0.0,6.0
11045,9.16666666666667,0.0,5,1,59.1666666666667,0.0,0.0
11047,0.818181818181818,0.5,4,1,45.17647058823529,3.0,99
11082,1.3,0.5,5,2,12.8,1227.0,0.0
11087,17.9,0.5,5,1,15.8,9.0,0.0
11088,39.7142857142857,3.0,3,1,74.61904761904759,2.0,0.0
11112,,,,,,,
11115,77.0,0.0,7,1,64.5333333333333,5.0,0.0
11144,57.9705882352941,65.5,1.0,1,23.058823529411807,18.5,9.0
11157,23.6081081081081,2097.25,27,1,156.391891891892,2.0,0.0
11165,1.21153846153846,4.0,11,2,6.76923076923077,0.0,0.0
11183,1.3939393939393898,0.5,12,2,5.0,11.0,6.0
11187,5.24242424242424,1.5,18,2,14.6060606060606,3.0,0.0
11188,76.75,0.0,3,1,8.0,11.0,0.0
11203,,,,,,,
11214,39.1666666666667,8.0,1.0,1,143.5,3.0,0.0
11226,,,,,,,
11260,44.6206896551724,4.5,10,1,137.322033898305,11.0,0.0
11266,,,,,,,
11281,36.23809523809521,0.0,11,1,59.5238095238095,11.0,0.0
11293,,,,,,,
11325,29.6666666666667,0.5,4,1,44.0,9.0,0.0
11384,3.375,1.0,12,2,69.625,1.0,0.0
11390,82.16,22.5,1.0,1,34.72,3.0,0.0
11395,134.166666666667,0.0,5,1,4.5,2.0,0.0
11429,54.9583333333333,0.0,9,2,1.28571428571429,2.0,14
11438,65.9473684210526,3.0,22.0,1,66.9210526315789,3.0,489
11439,72.1,15.75,7,1,36.0,0.0,0.0
11455,111.888888888889,0.0,4,1,41.5,2.0,22
11473,0.755952380952381,0.0,7,2,98.3333333333333,13.0,184
11530,112.5,1.5,1.0,1,41.0,3.0,356
11532,41.088888888888896,0.0,15,1,21.6222222222222,42.5,0.0
11539,2.55263157894737,1734.5,11,2,27.3157894736842,5.0,0.0
11549,10.3428571428571,241.750000000001,1.0,1,46.9428571428571,2.0,0.0
11572,,,,,,,
11589,21.9130434782609,0.0,20.0,1,35.3913043478261,5.0,371
11590,28.125,9.0,1.0,1,20.1875,6.0,0.0
11620,108.0,15.75,5,1,78.6666666666667,3.0,0.0
11680,,,,,,,
11685,27.103448275862107,1.0,22,1,47.7931034482759,3.0,0.0
11695,57.1,0.0,9,1,158.45,0.0,6.0
11732,120.6666666666665,1.5,16,1,40.2424242424242,8.0,609
11733,,,,,,,
11761,2.05882352941176,1.5,12,1,35.2941176470588,0.0,0.0
11779,55.6666666666667,0.5,4,1,16.1666666666667,4.0,0.0
11823,7.75,8.66666666666666,4,1,38.6969696969697,3.0,0.0
11836,1.990196078431375,0.5,15,1,52.2285714285714,0.0,381
11851,4.0,1.0,7,1,19.3589743589744,2.0,0.0
11877,41.6666666666667,19.0,1.0,1,16.5,0.0,0.0
11890,60.7446808510638,0.0,18,1,92.2553191489362,3.0,0.0
11902,33.575757575757606,0.5,22,1,144.75,0.0,877
11923,0.222222222222222,0.5,18,1,120.142857142857,14.0,398
11931,32.695652173913004,1.0,7,1,86.4782608695652,3.0,0.0
11941,73.125,0.0,6,1,18.4285714285714,3.0,0.0
11965,16.4047619047619,0.5,11,1,180.380952380952,3.0,0.0
11971,23.2,0.0,8,1,4.8,37.0,0.0
11974,196.714285714286,58.66666666666679,1.0,1,119.0,15.0,98
11985,44.20454545454549,0.0,16,1,90.75,0.0,0.0
9870,55.4444444444444,0.5,6,1,78.9230769230769,1.0,0.0
10359,9.66666666666667,29.75,1.0,1,78.25,0.0,1
10649,21.8214285714286,0.0,13,1,157.625,0.0,0.0
10680,22.33846153846149,17.5,1.0,1,380.046153846154,0.0,0.0
10735,162.125,2.0,1.0,1,145.375,2.0,0.0
10772,32.1428571428571,2.0,6,1,156.41666666666652,13.0,0.0
10839,74.82352941176471,1370.0,11,1,131.0,0.0,0.0
10872,235.0,6.0,7,1,10.2307692307692,3.0,0.0
10915,0.0555555555555556,0.5,4,1,172.714285714286,1.0,0.0
10973,159.285714285714,0.0,14.5,1,21.4285714285714,5.0,8.0
11221,155.25,0.5,4,1,10.9,5.0,0.0
11277,,,,,,,
11298,45.775,0.0,14,1,179.0,9.0,0.0
11342,0.0694444444444444,0.0,5,1,9.63636363636364,8.0,0.0
11454,18.125,0.5,2,1,234.416666666667,0.0,0.0
11510,9.36206896551724,98.75,6,2,7.91666666666667,3.0,7.0
11546,0.285714285714286,24.0,1.0,1,83.578313253012,3.0,0.0
11609,22.267857142857103,0.0,7,3.0,15.4107142857143,9.0,0.0
11728,9.70588235294118,0.5,5,1,80.70833333333334,1.0,0.0
11862,29.7058823529412,3.0,26,1,119.0,7.0,0.0
11947,0.197674418604651,3.0,17,1,0.0,3.0,0.0
10809,7.7,1289.0,12.5,1,127.0,356.0,0.0
11224,3.93846153846154,0.0,1.0,2,139.416666666667,3.0,0.0
