,nuc,aexp,nd,ns,age,la,ld
1261,928.0,99.5,4.0,2,65.0,128.0,16.0
1237,622.0,99.5,4.0,2,35.30555555555555,102.5,15
1273,6.0,55.0,5,2,35.30555555555555,128.0,16.0
1267,144.13333333333298,31,5,2,35.30555555555555,128.0,16.0
1271,,,,,,,
1262,620.666666666667,99.5,4.0,2,155.333333333333,256.0,60.5
1277,6.0,99.5,4.0,2,988.0,128.0,60.5
1275,30.0,99.5,4.0,2,57.0,54.0,15.0
1276,24.496794871794904,7,3,2,35.30555555555555,256.0,16.0
1270,401.2,113.0,4,2,35.30555555555555,256.0,16.0
1282,26.5,99.5,4.0,2,35.30555555555555,165,16.0
1286,,,,,,,
1281,,,,,,,
1288,45.5,99.5,3,2,26.0,256.0,16.0
1287,28.857142857142897,113.0,4,2,35.30555555555555,256.0,2
1278,24.496794871794904,99.5,4.0,2,9.5,256.0,14
1280,55.3809523809524,99.5,4.0,2,35.30555555555555,146,6
1283,45.3333333333333,99.5,4.0,2,267.0,54.0,15.0
1297,,,,,,,
1296,17.2857142857143,99.5,5,2,35.30555555555555,85,60.5
1285,,,,,,,
1299,5.0,113.0,4.0,2,6.0,256.0,60.5
1302,,,,,,,
1304,,,,,,,
1291,19.5,113.0,4.0,2,35.30555555555555,126,16.0
1316,,,,,,,
1305,2.0,99.5,4.0,2,32.0,128.0,15.0
1319,,,,,,,
1307,29.0,99.5,4.0,2,18.6666666666667,54.0,2
1308,24.496794871794904,1,4.0,2,35.30555555555555,54.0,10
1311,10.6666666666667,99.5,4.0,2,124.666666666667,128.0,16.0
