,nuc,aexp,nd,ns,age,la,ld
2516,298.33333333333303,215.5,2.5,2,6.0625,142.0,38
2517,,,,,,,
2518,,,,,,,
2519,119.7857142857145,215.5,2,3,36.7142857142857,160,98
2521,,,,,,,
2522,11.1538461538462,115.0,2.5,2,36.7142857142857,274.5,155
2523,,,,,,,
2524,44.6666666666667,74,2.5,2,6.0625,274.5,26.5
2525,,,,,,,
2526,,,,,,,
2527,6.6,115.0,2.5,2,36.7142857142857,106.0,50
2528,,,,,,,
2529,,,,,,,
2530,143.06818181818198,115.0,2,2,37.3888888888889,280,90.0
2533,143.06818181818198,89.0,3.5,2,36.7142857142857,44,3
2535,46.8,57.0,2.5,2,17.0,69.5,7
2536,27.6666666666667,115.0,2.5,2,36.7142857142857,142.0,42
2537,29.0,115.0,4,3,36.7142857142857,274.5,88
2538,,,,,,,
2539,,,,,,,
2540,46.8,115.0,2.5,2,36.7142857142857,126,0
2541,,,,,,,
2542,,,,,,,
2543,143.06818181818198,136,2,3,36.7142857142857,274.5,228
2544,,,,,,,
2545,116.0,215.5,2.5,2,34.0,69.5,26.5
2546,143.06818181818198,215.5,2,2,22.6666666666667,142.0,15
2547,143.06818181818198,215.5,2.5,2,30.3333333333333,142.0,120
2548,,,,,,,
2549,,,,,,,
2551,46.8,215.5,2,3,16.23026315789475,116,2
2552,,,,,,,
2553,,,,,,,
2554,,,,,,,
2555,,,,,,,
2556,316.0,215.5,2.5,2,6.0625,69.5,1
2558,46.8,115.0,2,2,8.1,274.5,42
2560,46.8,115.0,2.5,2,36.7142857142857,208,3
2562,14.5,215.5,2.5,2,6.0625,142.0,10
2561,,,,,,,
2564,,,,,,,
2565,143.06818181818198,115.0,2.5,2,42.1315789473684,150,14
2566,143.06818181818198,215.5,2,3,16.23026315789475,275,456
2567,,,,,,,
2568,46.8,48,2.5,2,36.7142857142857,142.0,0
2569,3.5,57.0,2.5,2,36.7142857142857,142.0,1
2570,,,,,,,
2571,143.06818181818198,57.0,2.5,2,15.0,69.5,6
2572,143.06818181818198,115.0,3.5,2,2.0,274.5,45
2573,,,,,,,
2574,143.5,215.5,2.5,2,16.23026315789475,142.0,17
2575,143.06818181818198,93,2.5,2,36.7142857142857,69.5,7
2577,46.8,59,4,3,36.7142857142857,142.0,492
2578,49.0,115.0,2.5,2,42.1315789473684,69.5,6
2579,,,,,,,
2582,46.8,215.5,2.5,2,36.7142857142857,72,39
2583,143.06818181818198,115.0,2.5,2,36.7142857142857,127,30
2584,46.8,224,2.5,2,36.7142857142857,69.5,16
2585,,,,,,,
2586,,,,,,,
2587,46.8,115.0,2,3,36.7142857142857,136,40
2590,,,,,,,
2591,,,,,,,
2592,4.0,215.5,2.5,2,36.7142857142857,69.5,3
2594,,,,,,,
2595,,,,,,,
2596,,,,,,,
2597,46.8,215.5,2.5,3,36.7142857142857,151,15
2598,46.8,57.0,2,3,7.28571428571429,274.5,46
2599,46.8,57.0,3.5,3,35.3,274.5,10
2601,,,,,,,
2603,,,,,,,
2605,,,,,,,
2606,9.6,57.0,2.5,2,36.7142857142857,142.0,30
2607,46.8,57.0,3,2,16.23026315789475,274.5,24
2608,,,,,,,
2609,,,,,,,
2610,,,,,,,
2612,,,,,,,
2613,143.06818181818198,113,2.5,2,36.7142857142857,142.0,19
2615,,,,,,,
2616,46.8,57.0,2,2,6.19047619047619,274.5,0
2617,46.8,115.0,3,2,16.23026315789475,274.5,0
2618,87.3333333333333,57.0,2,3,36.7142857142857,274.5,86
2619,143.06818181818198,85,2,2,36.7142857142857,274.5,57
2620,,,,,,,
2621,46.8,115.0,4,3,0.0,274.5,76
2622,143.06818181818198,115.0,4,3,14.8148148148148,274.5,40
2623,,,,,,,
2624,46.8,115.0,2.5,2,15.5,69.5,3
2625,,,,,,,
2627,,,,,,,
2628,46.8,215.5,2.5,2,36.7142857142857,105,46
2629,,,,,,,
2630,46.8,215.5,2.5,2,8.0,69.5,0
2631,,,,,,,
2632,,,,,,,
2633,46.8,57.0,2,2,21.047619047619,274.5,388
2635,143.06818181818198,57.0,4,3,18.8125,315.5,4
2636,143.06818181818198,115.0,4,3,10.4444444444444,228,90.0
2637,46.8,215.5,2.5,2,26.285714285714302,142.0,121
2638,295.83333333333303,57.0,2.5,2,0.0,69.5,3
2640,28.0,115.0,2.5,2,36.7142857142857,69.5,2
2641,143.06818181818198,215.5,2,3,36.7142857142857,130,19
2643,143.06818181818198,69,2.5,2,42.1315789473684,69.5,5
2645,143.06818181818198,215.5,2.5,2,19.0,69.5,3
2646,,,,,,,
2647,46.8,136,2.5,2,36.7142857142857,142.0,9
2648,,,,,,,
2649,,,,,,,
2651,46.8,115.0,2.5,2,42.1315789473684,155,52
2652,46.8,115.0,4,3,36.7142857142857,155,17
2654,,,,,,,
2655,,,,,,,
2658,,,,,,,
2659,27.0,115.0,3.5,3,36.7142857142857,142.0,18
2660,46.8,115.0,3,2,36.7142857142857,142.0,4
2661,54.0,115.0,2.5,2,36.7142857142857,142.0,15
2662,4.4,57.0,2,2,36.7142857142857,69.5,33
2664,35.2727272727273,115.0,2.5,2,36.7142857142857,78,5
2665,,,,,,,
2666,,,,,,,
2667,353.0,215.5,2,2,27.2222222222222,142.0,90
2668,54.8048780487805,115.0,4,3,36.7142857142857,274.5,366
2669,353.0,215.5,2,3,42.1315789473684,150,1
2670,,,,,,,
2671,46.8,6,4,2,16.23026315789475,274.5,76
2672,295.83333333333303,96,2.5,2,6.0625,69.5,21
2673,,,,,,,
2674,167.0,115.0,2.5,2,36.7142857142857,142.0,4
2675,46.8,115.0,2.5,2,16.8333333333333,274.5,4
2676,353.0,215.5,2.5,2,7.0,69.5,22
2677,77.23076923076921,115.0,4,3,36.7142857142857,274.5,203
2681,,,,,,,
2682,143.06818181818198,215.5,2.5,2,26.0,142.0,39
2685,46.8,57.0,2.5,2,3.0,142.0,0
2686,,,,,,,
2687,,,,,,,
2688,353.0,97,2.5,2,42.1315789473684,69.5,2
2689,,,,,,,
2690,46.8,115.0,2.5,2,11.0,142.0,12
2691,353.0,115.0,2.5,2,4.6,188,21.5
2692,,,,,,,
2693,46.8,101,2.5,2,6.0625,142.0,2
2694,,,,,,,
2695,,,,,,,
2696,,,,,,,
2698,37.0,215.5,2.5,2,6.0625,69.5,0
2699,37.8461538461538,57.0,4,3,36.7142857142857,123,90.0
2700,,,,,,,
2701,46.8,89.0,2,2,36.7142857142857,249,10
2702,143.06818181818198,105,2,2,36.7142857142857,274.5,30
2703,83.125,103,2,2,36.7142857142857,142.0,111.0
2704,46.8,107,3,2,36.7142857142857,69.5,42.5
2705,46.8,215.5,2.5,2,5.0,142.0,43
2707,143.06818181818198,243.0,2.5,2,21.0,69.5,8
2709,46.8,215.5,2.5,3,23.8,315.5,29
2710,143.06818181818198,152,4,3,33.1666666666667,142.0,5
2711,,,,,,,
2712,,,,,,,
2713,46.8,57.0,3.5,2,24.8,142.0,59
2714,46.8,57.0,3,3,36.7142857142857,274.5,305
2715,,,,,,,
2716,,,,,,,
2717,,,,,,,
2718,28.5,115.0,2.5,2,36.7142857142857,69.5,3
2720,46.8,97,2.5,2,32.5,315.5,21.5
2721,249.5,115.0,2.5,2,13.47727272727275,119,26.5
2722,,,,,,,
2724,,,,,,,
2725,,,,,,,
2726,46.8,100,2.5,2,28.0,315.5,21.5
2727,143.06818181818198,57.0,4,3,36.7142857142857,240,489
2728,46.8,215.5,2.5,2,22.0,146,5
2730,,,,,,,
2731,74.3448275862069,57.0,4,3,36.7142857142857,274.5,232
2732,46.8,141,2.5,2,6.0625,142.0,25
2733,107.5,115.0,2.5,2,36.7142857142857,69.5,10
2734,21.2352941176471,115.0,4,3,36.7142857142857,274.5,391
2735,,,,,,,
2736,,,,,,,
2740,143.06818181818198,113,2,3,36.7142857142857,274.5,182
2743,,,,,,,
2744,46.8,114,2.5,2,36.7142857142857,142.0,0
2745,35.0,57.0,2.5,2,36.7142857142857,69.5,1
2747,143.06818181818198,109,2.5,2,35.5,142.0,5
2748,,,,,,,
2749,,,,,,,
2751,64.5,115.0,2.5,2,36.7142857142857,142.0,8
2752,46.8,115.0,2,3,36.7142857142857,115,28
2754,46.8,181,3.5,3,6.0625,274.5,0
2756,113.333333333333,147,2,2,36.7142857142857,142.0,42.5
2757,0.0,57.0,2.5,2,6.0625,274.5,0
2758,,,,,,,
2759,7.0,215.5,2.5,2,36.7142857142857,69.5,6
2760,,,,,,,
2761,,,,,,,
2763,46.8,215.5,2.5,2,9.5,142.0,0
2764,46.8,152,2.5,2,16.23026315789475,274.5,3
2765,46.8,39,2.5,2,36.7142857142857,142.0,16
2766,45.25,57.0,3,2,36.7142857142857,142.0,26.5
2767,,,,,,,
2768,46.8,215.5,2.5,2,36.7142857142857,66,30
2769,,,,,,,
2771,46.8,74,2.5,2,36.7142857142857,142.0,13
2772,,,,,,,
2773,,,,,,,
2776,3.8,57.0,2.5,2,36.7142857142857,274.5,374
2782,46.8,115.0,2.5,2,10.0,142.0,0
2783,46.8,115.0,2,2,10.8666666666667,274.5,41
2784,46.8,126,2.5,2,36.7142857142857,142.0,0
2785,,,,,,,
2786,46.8,95,2.5,2,19.6666666666667,142.0,26.5
2787,,,,,,,
2790,,,,,,,
2791,24.2222222222222,57.0,2,3,36.7142857142857,315.5,2
2792,38.0,16,2.5,2,36.7142857142857,142.0,26.5
2794,30.5555555555556,143,2,2,36.7142857142857,142.0,26.5
2796,46.8,102,2.5,2,36.7142857142857,69.5,0
2800,143.06818181818198,57.0,3,2,36.7142857142857,142.0,16
2802,46.8,106,2.5,3,36.7142857142857,69.5,7
2803,46.8,57.0,3,3,36.7142857142857,274.5,2
2804,,,,,,,
2806,,,,,,,
2808,146.5,83,2,2,36.7142857142857,142.0,42.5
2810,46.8,115.0,2,3,36.7142857142857,114,58
2812,,,,,,,
2813,12.5,115.0,2.5,2,16.23026315789475,274.5,1202
2814,,,,,,,
2815,1.75,57.0,2.5,2,6.0625,274.5,101
2818,46.8,153,3.5,2,16.23026315789475,142.0,3
2821,143.06818181818198,57.0,2.5,2,36.7142857142857,49,8
2822,46.8,158,2.5,2,34.3333333333333,142.0,21.5
2824,353.0,119,2,2,36.7142857142857,274.5,29
2825,,,,,,,
2826,46.8,115.0,2,2,14.2222222222222,274.5,319
2831,,,,,,,
2833,2.6666666666666696,115.0,2.5,2,36.7142857142857,142.0,26
2834,46.8,57.0,2.5,2,7.0,69.5,0
2837,,,,,,,
2839,3.09090909090909,115.0,2,2,13.47727272727275,274.5,13
2840,,,,,,,
2841,8.0,115.0,2.5,2,16.23026315789475,69.5,1
2843,46.8,57.0,2.5,2,42.1315789473684,278,81
2845,31.0,57.0,2,3,36.7142857142857,142.0,21
2846,,,,,,,
2847,46.8,54,2.5,2,36.7142857142857,69.5,6
2848,16.1111111111111,57.0,2,3,36.7142857142857,274.5,85
2849,46.8,126,2.5,2,36.7142857142857,69.5,1
2852,,,,,,,
2853,,,,,,,
2855,46.8,22,2.5,2,42.1315789473684,142.0,2
2856,46.8,103,2,2,15.833333333333302,274.5,5
2857,46.8,104,2.5,2,36.7142857142857,142.0,5
2859,,,,,,,
2860,353.0,115.0,2.5,2,26.0,69.5,0
2862,143.06818181818198,28,4,3,36.7142857142857,142.0,23
2863,143.06818181818198,215.5,2,3,33.8571428571429,315.5,28
2864,143.06818181818198,69,4,3,36.7142857142857,274.5,28
2865,46.8,106,2.5,2,42.1315789473684,274.5,140
2866,46.8,57.0,2.5,2,30.142857142857103,274.5,163
2867,46.8,57.0,2.5,2,36.7142857142857,192,47
2868,11.0,57.0,2,2,42.1315789473684,69.5,3
2869,46.8,57.0,4,4,36.7142857142857,274.5,12
2870,,,,,,,
2873,46.8,146,2.5,2,36.7142857142857,69.5,0
2874,143.06818181818198,205,2.5,2,36.7142857142857,69.5,10
2877,174.2,115.0,2,2,36.7142857142857,315.5,11
2879,2.6666666666666696,57.0,2.5,2,36.7142857142857,142.0,34
2882,12.0,57.0,2.5,2,36.7142857142857,142.0,17
2880,46.3333333333333,57.0,2,2,36.7142857142857,274.5,54
2885,,,,,,,
2886,,,,,,,
2888,9.5,215.5,2.5,2,36.7142857142857,69.5,3
2889,129.444444444444,57.0,2,2,36.7142857142857,274.5,31
2890,,,,,,,
2891,146.0,215.5,2,2,36.7142857142857,115,42.5
2892,143.06818181818198,115.0,3.5,2,14.333333333333302,142.0,27
2893,3.5,115.0,2.5,2,36.7142857142857,69.5,2
2894,5.0,57.0,2.5,3,36.7142857142857,142.0,1
2896,135.142857142857,115.0,2,2,36.7142857142857,142.0,9
2897,283.0,115.0,2.5,2,6.0625,142.0,5
2898,143.06818181818198,184,2.5,2,36.7142857142857,69.5,15
2900,8.0,115.0,2.5,2,36.7142857142857,69.5,0
2901,46.8,115.0,2.5,2,36.7142857142857,153,6
2904,18.0,115.0,2.5,2,36.7142857142857,69.5,0
