,nuc,arexp,ent,ndev,age,asexp,la,ld
7274,,,,,,,,
7325,302.91666666666697,29.0,0.2747689587449989,5.705882352941179,4.75,1.42541201250378,64.5,0
7219,,,,,,,,
7403,,,,,,,,
7376,,,,,,,,
7425,,,,,,,,
7377,93.58333333333334,14.0,2.6880295553595097,3.7272727272727297,20.73055555555555,1.6338195800781203,64.5,0
7338,,,,,,,,
7225,,,,,,,,
7502,,,,,,,,
7413,302.91666666666697,16.0,0.611946603178158,5.705882352941179,2.6,0.604100862808991,64.5,0
7547,,,,,,,,
7573,,,,,,,,
7435,,,,,,,,
7508,,,,,,,,
7543,,,,,,,,
7686,,,,,,,,
7393,,,,,,,,
7610,,,,,,,,
7736,,,,,,,,
7656,,,,,,,,
7175,,,,,,,,
7796,,,,,,,,
7724,,,,,,,,
7774,,,,,,,,
7900,,,,,,,,
7856,,,,,,,,
7962,,,,,,,,
7541,,,,,,,,
7877,,,,,,,,
8068,,,,,,,,
8083,,,,,,,,
7995,,,,,,,,
8052,,,,,,,,
6527,,,,,,,,
7675,,,,,,,,
8094,,,,,,,,
8137,,,,,,,,
6531,,,,,,,,
7705,,,,,,,,
7997,,,,,,,,
7752,302.91666666666697,1.5,1.88873689470836,5.705882352941179,3.0,0.4496,64.5,0
6530,,,,,,,,
6537,,,,,,,,
8090,,,,,,,,
6540,,,,,,,,
6544,,,,,,,,
6567,302.91666666666697,41.0,0.398459274095236,5.705882352941179,4.5,397.0,16.0,6
6545,,,,,,,,
6543,,,,,,,,
6563,93.58333333333334,1.0,1.0236953985801802,5.705882352941179,20.73055555555555,1.0,64.5,0
6586,67.75,563.5,2.35237458846875,4.28571428571429,0.4,0.0010376573272888,64.5,33.0
6585,,,,,,,,
6593,302.91666666666697,904.183333333361,1.43552050428267,5.705882352941179,5.845238095238096,1.66426022112117,47.5,0
6533,93.58333333333334,563.5,4.67157426764665,0.916666666666667,0.119047619047619,0.0010376573272888,64.5,33.0
6529,,,,,,,,
6580,28.282894736842103,352.0,1.00612558148157,0.916666666666667,20.73055555555555,0.227547918446589,64.5,6
6553,67.75,283.0,2.43525302977039,4.25,5.845238095238096,0.338083614741911,16.0,33.0
6594,,,,,,,,
6569,,,,,,,,
6610,,,,,,,,
6596,,,,,,,,
6612,28.282894736842103,358.0,1.17348646104016,0.916666666666667,5.845238095238096,0.227547918446589,64.5,33.0
6595,28.282894736842103,906.183333333361,1.53081655586337,1.292857142857145,2.6666666666666696,302.0,16.0,6
6608,,,,,,,,
6590,,,,,,,,
6621,,,,,,,,
6620,,,,,,,,
6657,67.75,21.0,2.1179214757508,6.16666666666667,5.845238095238096,397.0,16.0,6
6637,,,,,,,,
6599,,,,,,,,
6670,,,,,,,,
6642,,,,,,,,
6619,,,,,,,,
6660,28.282894736842103,901.2833333333632,1.20751874963942,0.916666666666667,12.0,302.0,16.0,6
6696,,,,,,,,
6671,302.91666666666697,2.5,1.7256531421256998,5.705882352941179,0.4,1.75,16.0,6
6707,,,,,,,,
6678,302.91666666666697,25.5,0.712016147724565,5.705882352941179,0.4,0.9973614930570872,16.0,25.0
6681,,,,,,,,
6718,93.58333333333334,7.0,0.7117966273847359,0.916666666666667,5.845238095238096,0.90625,64.5,0
6656,,,,,,,,
6710,,,,,,,,
6709,,,,,,,,
6719,93.58333333333334,563.5,2.8857063632016,3.1666666666666696,0.4,1.7144260926158495e-05,64.5,33.0
6745,,,,,,,,
6732,,,,,,,,
6700,,,,,,,,
6734,,,,,,,,
6766,,,,,,,,
6750,302.91666666666697,1255.14166666665,0.8001224810147909,5.705882352941179,1.0,0.270833333333333,64.5,0
6683,67.75,53.0,3.55371159413661,2.7272727272727297,5.845238095238096,1.15703902668251,16.0,6
6758,,,,,,,,
6733,,,,,,,,
6772,,,,,,,,
6781,,,,,,,,
6791,,,,,,,,
6632,302.91666666666697,3.0,1.24484066997192,5.705882352941179,20.73055555555555,1.0,47.5,0
6755,,,,,,,,
6776,,,,,,,,
6814,,,,,,,,
6818,,,,,,,,
6795,,,,,,,,
6797,302.91666666666697,157.5,1.82461478038934,5.705882352941179,5.845238095238096,0.8148317499176609,16.0,0
6773,,,,,,,,
6775,,,,,,,,
6845,93.58333333333334,28.0,4.245485653336839,0.916666666666667,20.73055555555555,0.985762577949324,64.5,33.0
6813,,,,,,,,
6794,,,,,,,,
6832,,,,,,,,
6846,,,,,,,,
6819,,,,,,,,
6890,,,,,,,,
6881,,,,,,,,
6887,302.91666666666697,212.5,1.7075603576588,5.705882352941179,5.845238095238096,0.713927922741282,16.0,0
6841,,,,,,,,
6896,302.91666666666697,1.5,0.9893968441133892,5.705882352941179,20.73055555555555,0.4375,64.5,0
6855,302.91666666666697,150.0,0.5359768164177979,5.705882352941179,5.845238095238096,1.48209948469796,64.5,0
6847,,,,,,,,
6905,,,,,,,,
6851,,,,,,,,
6916,302.91666666666697,3.0,0.200622324312715,5.705882352941179,5.845238095238096,1.5,16.0,6
6910,,,,,,,,
6894,302.91666666666697,901.766666666704,0.987298699737119,5.705882352941179,5.845238095238096,1.66426022112117,16.0,0
6912,,,,,,,,
6915,,,,,,,,
6930,,,,,,,,
6933,302.91666666666697,32.0,0.703246681393214,5.705882352941179,20.73055555555555,1.3332762276898895,64.5,6
6918,,,,,,,,
6945,,,,,,,,
6919,,,,,,,,
6922,,,,,,,,
6903,,,,,,,,
6951,,,,,,,,
6957,,,,,,,,
6959,,,,,,,,
6929,,,,,,,,
6961,302.91666666666697,398.166666666666,1.21450714184557,5.705882352941179,20.73055555555555,0.931136402980458,64.5,0
6958,,,,,,,,
6964,,,,,,,,
6935,,,,,,,,
6861,302.91666666666697,30.0,1.41628196983309,5.705882352941179,5.845238095238096,1.3332762276898895,64.5,33.0
6968,,,,,,,,
6970,,,,,,,,
6972,,,,,,,,
6953,,,,,,,,
6984,,,,,,,,
6948,,,,,,,,
6992,302.91666666666697,48.0,0.900742987931026,5.705882352941179,5.845238095238096,1.4098538738451103,64.5,0
6966,302.91666666666697,2.0,0.598721662209932,5.705882352941179,5.845238095238096,0.555555555555555,16.0,6
6980,,,,,,,,
6963,,,,,,,,
6962,,,,,,,,
6979,302.91666666666697,94.0,0.995263210620236,5.705882352941179,20.73055555555555,1.15703902668251,16.0,0
6991,302.91666666666697,35.5,1.29973676369525,5.705882352941179,5.845238095238096,1.58396639766579,47.5,0
6990,,,,,,,,
7007,302.91666666666697,97.0,1.27516298278486,5.705882352941179,5.845238095238096,1.96706191587738,47.5,0
7005,,,,,,,,
7008,,,,,,,,
7025,,,,,,,,
7000,,,,,,,,
7035,,,,,,,,
7034,,,,,,,,
7036,,,,,,,,
7006,,,,,,,,
7037,,,,,,,,
7054,302.91666666666697,10.0,0.533506541391856,5.705882352941179,5.845238095238096,0.882910802892513,64.5,0
7064,,,,,,,,
7044,,,,,,,,
7105,,,,,,,,
7117,,,,,,,,
7075,,,,,,,,
7121,,,,,,,,
7089,,,,,,,,
7102,,,,,,,,
7140,,,,,,,,
7098,,,,,,,,
7100,,,,,,,,
7161,,,,,,,,
7120,,,,,,,,
7108,,,,,,,,
7154,,,,,,,,
7156,,,,,,,,
7184,,,,,,,,
7167,,,,,,,,
7189,,,,,,,,
7129,302.91666666666697,5.0,0.108023195263628,5.705882352941179,0.4,1.6875,16.0,6
7217,302.91666666666697,67.5,1.35919641431336,5.705882352941179,5.845238095238096,1.0250560999813,64.5,0
7131,,,,,,,,
7176,,,,,,,,
7222,,,,,,,,
7247,,,,,,,,
7249,,,,,,,,
7204,,,,,,,,
7186,,,,,,,,
7165,,,,,,,,
7267,,,,,,,,
7271,302.91666666666697,6.5,1.56157810837182,5.705882352941179,20.73055555555555,0.7038053142305541,64.5,0
7192,,,,,,,,
7280,,,,,,,,
7188,,,,,,,,
7272,,,,,,,,
7269,,,,,,,,
7250,302.91666666666697,15.5,1.68547529722733,5.705882352941179,0.4,1.55438995361328,16.0,0
7259,,,,,,,,
7221,,,,,,,,
7293,,,,,,,,
7312,,,,,,,,
7299,,,,,,,,
7333,,,,,,,,
7283,,,,,,,,
7282,302.91666666666697,7.5,1.94564358006623,5.705882352941179,20.73055555555555,0.400925709275877,64.5,0
7348,,,,,,,,
7273,93.58333333333334,484.916666666664,0.754548180898996,5.705882352941179,20.73055555555555,0.981994904422824,64.5,0
7414,,,,,,,,
7281,,,,,,,,
7418,67.75,283.0,4.4077544985869,6.25,20.73055555555555,0.0,64.5,33.0
7290,,,,,,,,
7441,,,,,,,,
7318,,,,,,,,
7448,,,,,,,,
7351,,,,,,,,
7432,,,,,,,,
7466,,,,,,,,
7487,,,,,,,,
7496,,,,,,,,
7369,,,,,,,,
7506,,,,,,,,
7509,,,,,,,,
7520,,,,,,,,
7497,,,,,,,,
7423,,,,,,,,
7492,,,,,,,,
7560,,,,,,,,
7451,,,,,,,,
7606,,,,,,,,
7536,,,,,,,,
7464,302.91666666666697,201.5,1.47395300928859,5.705882352941179,20.73055555555555,1.15703902668251,64.5,0
7609,,,,,,,,
7621,302.91666666666697,23.5,1.44189402942862,5.705882352941179,20.73055555555555,1.260258636814,64.5,0
7617,,,,,,,,
7539,,,,,,,,
7643,,,,,,,,
7525,,,,,,,,
7665,,,,,,,,
7628,,,,,,,,
7676,,,,,,,,
7631,330.3,283.0,3.6985760613323,5.705882352941179,20.73055555555555,0.0,64.5,33.0
7646,,,,,,,,
7567,302.91666666666697,283.0,0.0821430513381533,5.705882352941179,0.0,1.76255137293641,16.0,33.0
7570,,,,,,,,
7673,,,,,,,,
7684,302.91666666666697,206.5,2.0969333217933,5.705882352941179,20.73055555555555,1.4098538738451103,64.5,0
7685,,,,,,,,
7744,302.91666666666697,1.0,0.156491062905702,5.705882352941179,20.73055555555555,1.0,16.0,6
7693,,,,,,,,
7713,,,,,,,,
7381,302.91666666666697,170.5,1.16841756497876,5.705882352941179,20.73055555555555,0.9999766023688248,16.0,0
7770,,,,,,,,
7773,,,,,,,,
7758,,,,,,,,
7738,,,,,,,,
7692,,,,,,,,
7794,,,,,,,,
7797,,,,,,,,
7766,302.91666666666697,374.916666666662,2.32421310477317,5.705882352941179,20.73055555555555,0.913134473078406,64.5,0
7787,,,,,,,,
7813,,,,,,,,
7805,,,,,,,,
7806,,,,,,,,
7709,,,,,,,,
7825,,,,,,,,
7837,,,,,,,,
7772,,,,,,,,
7827,,,,,,,,
7866,,,,,,,,
7792,302.91666666666697,36.3333333333333,1.68282391129847,5.705882352941179,0.4,0.8509190901805991,16.0,0
7858,,,,,,,,
7871,67.75,84.83333333333309,3.68731775479644,5.705882352941179,20.73055555555555,0.127076755543904,64.5,0
7791,,,,,,,,
7894,,,,,,,,
7868,,,,,,,,
7897,,,,,,,,
7911,,,,,,,,
7875,,,,,,,,
7916,,,,,,,,
7896,,,,,,,,
7814,,,,,,,,
7929,,,,,,,,
7942,67.75,283.0,4.7991906834428,3.61728395061728,20.73055555555555,0.0,64.5,33.0
7881,,,,,,,,
7945,,,,,,,,
7912,,,,,,,,
7938,,,,,,,,
7815,,,,,,,,
7943,,,,,,,,
7956,,,,,,,,
7951,,,,,,,,
7977,,,,,,,,
7996,,,,,,,,
7993,,,,,,,,
7870,,,,,,,,
8008,,,,,,,,
7947,,,,,,,,
7950,,,,,,,,
8025,,,,,,,,
8034,,,,,,,,
7928,,,,,,,,
8017,,,,,,,,
8001,,,,,,,,
8051,,,,,,,,
8042,,,,,,,,
8049,,,,,,,,
8000,,,,,,,,
8072,,,,,,,,
8074,,,,,,,,
8050,,,,,,,,
8078,,,,,,,,
8056,,,,,,,,
8088,,,,,,,,
8058,,,,,,,,
8093,,,,,,,,
8065,,,,,,,,
8005,,,,,,,,
8085,,,,,,,,
8082,,,,,,,,
8114,,,,,,,,
8121,28.282894736842103,16.3333333333333,0.4411185259846721,1.292857142857145,148.5,397.0,64.5,0
8123,,,,,,,,
8091,,,,,,,,
8141,,,,,,,,
8097,,,,,,,,
8106,,,,,,,,
8105,,,,,,,,
8101,,,,,,,,
8044,,,,,,,,
8146,,,,,,,,
8153,,,,,,,,
8147,,,,,,,,
