,nuc,aexp,nd,ns,age,asexp,la,ld
9822,4.02,97.5,3,1,3.88888888888889,0.2322067492728804,224.0,13
9836,7.941176470588241,150.0,17,1,11.295031055900651,79.0,224.0,89.0
9844,4.02,35,4.5,2,0.9226190476190481,0.8528025673134925,224.0,182
9862,14.3636363636364,218.0,22,7,0.9226190476190481,0.1708792667118185,224.0,610
9872,4.02,97.5,11,1,0.9226190476190481,0.8528025673134925,224.0,0
9877,4.02,150.0,7,1,0.9226190476190481,47.0,224.0,89.0
9900,16.35,150.0,3,2,0.9226190476190481,0.8528025673134925,59.5,3
9909,4.02,97.5,14,1,9.82608695652174,0.8528025673134925,224.0,18.0
9911,4.02,97.5,10,2,0.9226190476190481,0.8528025673134925,224.0,149
9942,4.46875,150.0,10,1,0.9226190476190481,79.0,224.0,89.0
9949,4.02,446.0,3,2,11.295031055900651,0.8528025673134925,224.0,365
9955,7.941176470588241,66,14,1,2.7272727272727297,0.2322067492728804,224.0,71.0
9977,14.3636363636364,581.0,8,1,0.1602564102564105,27.0,224.0,34.5
9979,7.941176470588241,150.0,19,1,11.295031055900651,55.0,224.0,80.0
9982,4.375,97.5,12,1,0.9226190476190481,0.8528025673134925,224.0,89.0
10006,4.02,201,29,2,11.295031055900651,0.8528025673134925,224.0,89.0
10008,8.58333333333333,218.0,5,2.5,15.25,0.2322067492728804,224.0,0.5
10017,4.02,97.5,20,1,9.888888888888893,0.2322067492728804,224.0,1060
10027,7.941176470588241,97.5,3,2,0.9226190476190481,0.2322067492728804,224.0,53
10029,14.3636363636364,446.0,5,2,99.7647058823529,0.8528025673134925,224.0,89.0
10054,14.3636363636364,97.5,15,5,4.19047619047619,0.2322067492728804,224.0,551
10064,2.68965517241379,150.0,15,2,0.9226190476190481,0.8528025673134925,224.0,89.0
10900,11.75,68,6,1,37.225,0.0978736877441406,131.5,89.0
10093,9.94117647058824,827.0,10,1,0.9226190476190481,21.0,224.0,18.0
10094,6.0333333333333306,97.5,4,1,11.295031055900651,0.2322067492728804,224.0,31
10105,4.02,97.5,7,1,2.45454545454545,0.2322067492728804,224.0,71.0
10108,4.02,97.5,4,1,37.225,0.8528025673134925,224.0,173
10109,14.3636363636364,139,2,2.5,0.9226190476190481,135.5,224.0,11
10112,5.892857142857139,97.5,11,1,11.295031055900651,0.2322067492728804,224.0,4.5
10118,3.75,97.5,5,1,11.295031055900651,0.8528025673134925,224.0,89.0
10143,14.3636363636364,97.5,19,4,3.88888888888889,0.8528025673134925,224.0,4
10163,3.38461538461538,97.5,5,1,37.225,0.8528025673134925,224.0,89.0
10192,7.941176470588241,827.0,12,1,0.9226190476190481,24.0,224.0,8.5
10193,3.63636363636364,97.5,13,1,11.295031055900651,0.2322067492728804,224.0,24.5
10201,14.3636363636364,218.0,4,1,0.9226190476190481,65.0,224.0,89.0
10210,14.3636363636364,97.5,6,4,37.225,0.25,59.5,0.5
10217,6.48571428571429,97.5,11,2,0.9226190476190481,0.2322067492728804,224.0,89.0
10250,4.02,97.5,3,1,0.9226190476190481,0.8528025673134925,224.0,26
10257,9.44444444444444,97.5,3,1,37.225,0.8528025673134925,224.0,89.0
10258,6.325,97.5,18,2,0.9226190476190481,0.2322067492728804,224.0,89.0
10285,1.25,218.0,2,2,11.295031055900651,0.2322067492728804,224.0,18.0
10319,3.93333333333333,97.5,9,1,0.9226190476190481,0.2322067492728804,224.0,18.0
10325,4.02,97.5,5,1,37.225,0.8528025673134925,224.0,33
10362,7.4,97.5,2,1,0.9226190476190481,0.2322067492728804,224.0,63
10376,4.02,218.0,5,2,11.295031055900651,0.8528025673134925,224.0,21
9552,7.4,38,10,2,1.25,0.2322067492728804,224.0,71.0
10401,7.4,97.5,5,3,0.9226190476190481,0.2322067492728804,224.0,54
10447,6.0,218.0,4,1,37.225,0.2322067492728804,224.0,89.0
10470,14.3636363636364,97.5,7,2,9.775,0.8528025673134925,224.0,1
10490,4.02,72,18,1,0.9226190476190481,0.2322067492728804,224.0,89.0
10577,14.3636363636364,97.5,4,2,11.295031055900651,0.8528025673134925,59.5,36
10741,14.3636363636364,76,3,2,37.225,0.8528025673134925,224.0,71.0
10753,14.3636363636364,97.5,4,3,37.225,0.8528025673134925,224.0,32
10783,14.3636363636364,1075.0,5,2,37.225,0.2322067492728804,224.0,280
10916,4.02,97.5,11,2,0.9226190476190481,0.2322067492728804,224.0,160
10996,7.941176470588241,1075.0,9,1,11.295031055900651,50.0,224.0,89.0
11022,14.3636363636364,74,7,5,37.225,0.8528025673134925,224.0,4.5
9750,6.0333333333333306,47,10,2,4.19047619047619,0.2322067492728804,224.0,71.0
11137,8.965517241379311,97.5,3,1,1.25,0.2322067492728804,224.0,50
11148,4.02,97.5,15,1,36.5365853658537,0.2322067492728804,224.0,89.0
11159,3.69491525423729,97.5,18,1,11.295031055900651,0.2322067492728804,224.0,89.0
11249,5.857142857142861,446.0,5,1,37.225,0.2322067492728804,224.0,71.0
11268,8.368421052631579,97.5,6,1,37.225,0.8528025673134925,224.0,89.0
11271,15.1176470588235,150.0,7,3,37.225,0.8528025673134925,224.0,8.5
11276,0.0,218.0,1,1,3.88888888888889,0.8528025673134925,224.0,89.0
11104,9.14285714285714,365.5,7,2,0.45,0.0351572036780112,224.0,4.5
11334,14.3636363636364,105,12,7,6.2,0.8528025673134925,224.0,89.0
11346,16.1,97.5,10,4,4.19047619047619,0.8528025673134925,224.0,71.0
11386,14.3636363636364,1075.0,16,9,43.1372549019608,0.15313347115686599,224.0,89.0
11391,4.02,92,1,1,0.9226190476190481,0.2322067492728804,224.0,89.0
11425,10.8,703.0,4,2.5,11.295031055900651,0.2322067492728804,190,18.0
11435,4.02,150.0,7,1,11.295031055900651,79.0,224.0,1
11531,11.5,703.0,2,1,0.9226190476190481,0.2322067492728804,224.0,89.0
11542,13.6,446.0,3,3,11.295031055900651,0.8528025673134925,224.0,89.0
11616,7.941176470588241,218.0,8,1,11.295031055900651,74.0,224.0,18.0
10383,4.02,633.5,9,2,0.9226190476190481,0.2322067492728804,224.0,83
10089,13.7586206896552,135.0,7,4,0.9226190476190481,0.2322067492728804,59.5,89.0
11301,30.7692307692308,135.0,5,4,37.225,0.15313347115686599,59.5,2
