,nuc,aexp,nd,ns,age,asexp,la,ld
5240,3.42222222222222,334,2.0,1,10.75,0.448064004292611,136.5,31
5481,14.333333333333302,339.0,3.0,4,255.55,0.448064004292611,443.0,3
5299,14.333333333333302,376,3.0,2.5,15.9411764705882,141.0,443.0,2410.0
5337,3.42222222222222,396,3.0,8.0,182.846153846154,0.0055341022396657,443.0,2410.0
4914,14.333333333333302,65.5,3.0,4,96.8181818181818,0.448064004292611,136.5,15
4965,14.333333333333302,339.0,2.0,2,49.29411764705879,0.11171503290385,443.0,141
5594,14.333333333333302,567,3.0,3,63.0882352941176,17.5,443.0,168
5379,14.333333333333302,435,3.0,8.0,41.9866666666667,17.5,443.0,147
5760,26.5,507,3.0,6.0,261.0,0.448064004292611,136.5,37
5817,16.875,339.0,3.0,6.0,161.75,0.448064004292611,136.5,15
5438,0.8846153846153849,29,3.0,1.0,78.41666666666666,0.448064004292611,443.0,144
5251,14.333333333333302,344,3.0,6.0,184.57142857142892,17.5,95,2410.0
5027,3.42222222222222,339.0,2.0,1,6.09090909090909,8.0,443.0,2410.0
5236,14.333333333333302,339.0,3.0,3,221.9,0.0047776103560293,443.0,21.5
5459,14.333333333333302,339.0,3.0,2,5.0,0.448064004292611,52.0,18
5250,14.25,339.0,2.0,6.0,5.25,17.5,136.5,50
5478,14.333333333333302,274.5,2,1,71.6666666666667,0.448064004292611,136.5,2.0
5389,14.333333333333302,339.0,3.0,1,41.25,17.5,136.5,139
5528,14.0,339.0,2.0,2.5,63.0882352941176,0.448064004292611,101,27
5060,15.333333333333302,339.0,3.0,3,10.4444444444444,0.448064004292611,443.0,39.5
5630,14.333333333333302,453,2.0,2,154.357142857143,0.179446697235107,136.5,2410.0
5187,14.333333333333302,295,3.0,1,110.6,0.448064004292611,136.5,2410.0
4923,11.75,339.0,2.0,6.0,8.8,1.0,136.5,19
5067,19.25,339.0,3.0,6.0,55.0,0.448064004292611,52.0,47
4987,14.333333333333302,189,2.0,2,110.6,0.11171503290385,443.0,56.0
5770,14.333333333333302,339.0,3.0,6,63.0882352941176,0.537988683212231,443.0,35
5437,2.38095238095238,339.0,3.0,2.5,190.85714285714292,1.0,443.0,2410.0
5583,1.6666666666666698,339.0,3.0,1,63.0882352941176,11.0,136.5,2410.0
5599,14.333333333333302,145,3.0,4,63.0882352941176,0.448064004292611,443.0,71
5784,14.333333333333302,705,3.0,1,67.0526315789474,0.448064004292611,443.0,2410.0
5684,14.333333333333302,636,3.0,1,172.70588235294102,0.448064004292611,443.0,2410.0
5398,14.333333333333302,450,2,6.0,26.6,17.5,51.0,38.0
5130,26.5,339.0,2,6.0,0.0,0.326214790344238,52.0,7.0
5759,14.333333333333302,506,2,6.0,411.5,0.448064004292611,80.5,2
5416,16.4432989690722,339.0,9.0,9.0,48.45360824742272,0.218748092651367,443.0,108
5286,14.333333333333302,370,9.0,9.0,284.93023255814,17.5,136.5,193
5028,14.333333333333302,339.0,9.0,6,127.714285714286,0.218748092651367,443.0,350
5790,14.333333333333302,518,3.0,6.0,63.0882352941176,0.167467837515468,136.5,4
5717,30.0,339.0,3,6.0,53.4,17.5,136.5,7
5268,26.5,339.0,9.0,9.0,101.214285714286,17.5,83,75
5441,26.5,339.0,9.0,8,548.0,3.666403999521599e-12,443.0,1164
5444,14.333333333333302,339.0,9.0,5,203.93023255814,0.448064004292611,443.0,326
4978,7.1,185,3.0,2.5,40.1,0.448064004292611,443.0,2410.0
4961,14.333333333333302,339.0,9.0,5,114.03846153846202,17.5,443.0,911
5214,14.333333333333302,321,2,6.0,63.0882352941176,0.218748092651367,136.5,101
5274,30.0,291,2,2.5,10.0,0.448064004292611,136.5,3.0
4974,14.333333333333302,339.0,2,2.5,16.25,0.448064004292611,443.0,3
5574,26.5,339.0,2,6.0,10.75,0.448064004292611,138,1
4996,0.5714285714285711,339.0,3.0,2.5,3.85714285714286,0.448064004292611,136.5,115
5424,14.333333333333302,471,9.0,2.5,63.0882352941176,64.0,136.5,251
5014,14.333333333333302,339.0,2,6.0,16.0,17.5,443.0,2
5129,13.5,339.0,9.0,3,4.735087719298245,0.124168161896053,443.0,2410.0
5283,14.333333333333302,65.5,9.0,6,72.67647058823529,0.0,443.0,2410.0
5706,24.094339622641503,274.5,9.0,7,63.0882352941176,0.148151286856695,443.0,562
5170,14.333333333333302,339.0,3,1,63.0882352941176,17.5,136.5,15
5356,14.333333333333302,416,2,2.5,85.0,0.448064004292611,136.5,2410.0
5296,26.5,339.0,2,2,28.5,0.448064004292611,52.0,18.0
5486,14.333333333333302,274.5,4.0,1,233.6,0.448064004292611,443.0,36
5634,26.5,455,3.0,2,63.0882352941176,0.179446697235107,80.5,9
5806,30.0,274.5,2,2.5,10.3333333333333,0.448064004292611,119,18.0
5863,26.5,339.0,3.0,2,63.0882352941176,0.448064004292611,75,23
5499,14.333333333333302,339.0,3.0,2,8.75,0.448064004292611,136.5,52
5859,26.5,821.5,3.0,1,45.0,0.448064004292611,64,39.5
5341,14.333333333333302,400,2,2.5,4.5,0.448064004292611,136.5,7
