,nuc,aexp,nd,ns,age,asexp,la,ld
10054,14.3636363636364,97.5,15,5,241.91836734693905,0.2322067492728804,224.0,89.0
10064,4.02,205,15,2.5,3.68965517241379,0.8528025673134925,224.0,89.0
10094,,,,,,,,
10060,4.02,69,3,2.5,11.295031055900651,17.0,224.0,89.0
10092,5.2,97.5,6,2.5,0.9226190476190481,0.2322067492728804,224.0,5
10105,4.02,97.5,7,2.5,2.45454545454545,0.2322067492728804,224.0,118
10093,4.34615384615385,218.0,10,2.5,0.9226190476190481,21.0,224.0,18.0
10089,,,,,,,,
10143,14.3636363636364,97.5,19,4,3.88888888888889,0.8528025673134925,224.0,4
10118,3.75,97.5,5,2.5,11.295031055900651,0.8528025673134925,224.0,383
10108,1.58823529411765,97.5,4,2.5,99.0588235294118,0.8528025673134925,224.0,89.0
10109,14.3636363636364,218.0,2,2.5,0.9226190476190481,33.0,224.0,11
10163,3.38461538461538,97.5,5,2.5,177.07692307692295,0.8528025673134925,224.0,89.0
10193,3.63636363636364,97.5,13,2.5,11.295031055900651,0.2322067492728804,224.0,111
10192,3.59090909090909,218.0,12,2.5,0.9226190476190481,24.0,224.0,18.0
10189,12.0,97.5,4,2.5,2.4,0.8528025673134925,224.0,18.0
10201,14.3636363636364,218.0,4,2.5,9.69230769230769,65.0,224.0,89.0
10112,5.892857142857139,97.5,11,2.5,11.295031055900651,0.2322067492728804,224.0,124
10250,2.0,97.5,3,2.5,7.2,0.8528025673134925,224.0,18.0
10258,,,,,,,,
10217,,,,,,,,
10210,,,,,,,,
10319,3.93333333333333,97.5,9,2.5,2.2666666666666697,0.2322067492728804,224.0,18.0
10257,9.44444444444444,97.5,3,2.5,86.5,0.8528025673134925,224.0,89.0
10325,1.6,97.5,5,2.5,63.9333333333333,0.8528025673134925,224.0,18.0
10376,1.88888888888889,50,5,2.5,11.295031055900651,0.8528025673134925,224.0,18.0
10401,,,,,,,,
10362,,,,,,,,
10383,,,,,,,,
10327,,,,,,,,
10380,7.941176470588241,97.5,14,3,11.295031055900651,0.1708792667118185,224.0,13
10420,4.02,51,2,2.5,3.88888888888889,0.2322067492728804,224.0,0
10490,,,,,,,,
10494,,,,,,,,
10493,5.21428571428571,97.5,9,2.5,11.295031055900651,0.2322067492728804,224.0,147
10740,4.02,56,6,3,37.225,0.8528025673134925,224.0,18.0
10483,,,,,,,,
10577,23.8333333333333,97.5,4,2.5,11.295031055900651,0.8528025673134925,187,18.0
10741,14.3636363636364,76,3,2.5,113.4,0.8528025673134925,224.0,89.0
10447,,,,,,,,
10753,14.3636363636364,97.5,4,3,67.375,0.8528025673134925,224.0,18.0
10470,14.3636363636364,97.5,7,2.5,0.0294117647058824,0.8528025673134925,224.0,1
10783,,,,,,,,
10887,1.0,97.5,5,2.5,11.295031055900651,0.8528025673134925,224.0,24
10403,14.3636363636364,67,10,1,11.295031055900651,0.2322067492728804,59.5,287
10818,,,,,,,,
10958,8.80952380952381,239,7,2.5,37.225,79.0,224.0,89.0
10900,,,,,,,,
10824,,,,,,,,
10909,14.3636363636364,446.0,6,4,132.615384615385,0.8528025673134925,59.5,89.0
10893,15.0,97.5,5,1,51.53846153846151,0.2322067492728804,59.5,18.0
10996,5.63636363636364,218.0,9,2.5,11.295031055900651,50.0,224.0,89.0
11022,,,,,,,,
10916,4.02,97.5,11,2.5,7.4482758620689715,0.2322067492728804,224.0,160
11104,,,,,,,,
11249,,,,,,,,
11258,,,,,,,,
11268,8.368421052631579,97.5,6,2.5,64.8421052631579,0.8528025673134925,224.0,89.0
11137,14.3636363636364,97.5,3,2.5,96.2857142857143,0.2322067492728804,224.0,50
11037,14.3636363636364,75,4,2.5,0.9226190476190481,0.2322067492728804,125.5,12
11271,15.1176470588235,150.0,7,3,37.225,0.8528025673134925,224.0,18.0
11159,3.69491525423729,97.5,18,2.5,11.295031055900651,0.2322067492728804,224.0,216
11151,14.3636363636364,97.5,5,3,4.0,0.8528025673134925,59.5,89.0
11334,,,,,,,,
11278,,,,,,,,
11304,4.02,97.5,14,2.5,11.295031055900651,22.0,224.0,1364
11346,,,,,,,,
11276,0.0,88,1,2.5,3.88888888888889,0.8528025673134925,224.0,89.0
11425,10.8,117,4,2.5,11.295031055900651,0.2322067492728804,59.5,18.0
11435,4.02,261,7,2.5,11.295031055900651,79.0,224.0,1
11370,,,,,,,,
11422,14.666666666666698,150.0,5,1,45.5833333333333,0.8528025673134925,59.5,18.0
11468,12.0,36,2,2.5,0.9226190476190481,0.2322067492728804,59.5,18.0
11542,13.6,446.0,3,3,11.295031055900651,0.8528025673134925,224.0,89.0
11575,12.4,97.5,6,1,56.866666666666696,0.1708792667118185,59.5,18.0
11565,,,,,,,,
11475,3.88888888888889,218.0,10,3,37.225,0.8528025673134925,224.0,89.0
11386,,,,,,,,
11578,9.57894736842105,218.0,9,3,37.225,0.8528025673134925,224.0,89.0
11617,14.3636363636364,218.0,1,2.5,3.88888888888889,52.0,224.0,0
11616,4.64285714285714,218.0,8,2.5,11.295031055900651,74.0,224.0,18.0
11531,,,,,,,,
